Trade Date,Open (Rs.),High (Rs.),Low (Rs.),Close (Rs.),TradeVolume,ShareVolume,Turnover (Rs.)
7/24/19,0.1,0.1,0.1,0.1,3,69002,6900.2
7/19/19,0.1,0.1,0.1,0.1,6,20040,2004
3/14/18,0.1,0.1,0.1,0.1,3,200009,20000.9
3/12/18,0.1,0.1,0.1,0.1,1,8,0.8
3/9/18,0.1,0.1,0.1,0.1,4,12483,1248.3
3/8/18,0.1,0.2,0.1,0.1,54,413123,43142.3
