,20150701,20150702,20150703,20150706,20150714,20150715,20150716,20150717,20150720,20150721,20150722,20150723,20150724,20150727,20150728,20150729,20150730,20150731,20150601,20150602,20150603,20150604,20150605,20150608,20150609,20150610,20150611,20150612,20150615,20150616,20150617,20150618,20150619,20150623,20150624,20150625,20150626,20150629,20150630,20150513,20150519,20150520,20150521,20150522,20150525,20150526,20150527,20150528,20150529
09:25:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:30:00,0.00661940951268,0.0600642407426,0.0288635750533,0.0,0.0,0.0,0.0105623846217,0.00115740753661,0.0129871955268,-0.00395257431582,-0.0206289546895,0.0113208756245,0.00619745232837,-0.0292611721192,0.0239947528845,0.0215169672246,-0.000502386345658,-0.0180855993334,0.0,0.0,-0.00176939002223,0.00907510591313,0.00831029713363,-0.00370807773606,-0.0215483362062,0.0201406364256,0.0116765296618,0.015504186536,0.0137855608387,-0.0111352836322,-0.000968835858118,-0.00611830596549,0.0,0.00355099998311,-0.00187441479435,-0.0059701669865,-0.0107720969819,-0.0235304974102,0.00434311214717,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09:31:00,-0.00094295150787,0.0,0.0167193027291,-0.0280785877322,0.0,0.0,-0.0118123847845,0.000578201808534,-0.0113545421029,0.0244510958642,0.0066100335102,-0.00328870392722,-0.000883002264878,0.0104812774676,-0.00475311166836,-0.00496278934213,0.000502386345658,0.00481928643595,0.0,0.0,-0.0112794309528,-0.0207133963332,-0.00796265242302,-0.00372187876773,-0.00496278934213,-0.0101903055725,0.00430250539605,-0.00865271158686,-0.0137855608387,-0.0172553300908,-0.00323624877921,-0.00102336696634,-0.00632413174947,0.0,-0.0170297398448,0.0,-0.00633773058455,0.00285306898241,0.0230264524387,,,0.0,,,0.0,0.0,,0.0,0.0
09:32:00,0.00892234141635,-0.0135442251078,-0.0051948168771,0.024843086874,0.0,0.0,-0.0018779348242,-0.0145562977742,0.00054362599871,0.00913687529715,0.0116960397632,0.00469484430421,0.000441598594061,0.012715028849,-0.01816289246,-0.0125158079318,0.0184130606469,0.012211460479,0.0,0.0,-0.0150378773645,-0.00676279495082,-0.00592645973765,-0.0119353505493,0.00165700120763,-0.00995033085317,-0.00929004690709,-0.00248601743946,-0.00368951745336,0.0141400627738,0.00420508463733,0.000682360995429,0.0262194632267,0.016019096211,0.0,-0.00600602406021,-0.00775020975293,-0.00762634773506,-0.0058402077333,,0.0,,,,0.0,0.0,0.0,0.0,
09:33:00,0.0244759389855,-0.0229895182247,-0.0104712998673,-0.0139862419747,0.0,0.0,-0.000626762790809,0.000586338334007,0.0108109161042,-0.0043175888612,0.0138570346614,0.00513899752792,-0.00398142529918,0.019921900464,0.00376648279548,0.0040221270915,0.0049188490716,-0.0132804076679,0.0,0.0,-0.0298345978454,0.0110105889486,-0.0140847398817,0.00649685991833,0.000992884410543,0.00344234419097,0.0,-0.000311187181599,-0.0105760597055,0.00155884676929,0.00354438908194,-0.000682360995429,0.0,-0.0038835000264,0.0151518050206,-0.00523455996939,0.00502169509973,-0.00383509578394,0.0111200510441,0.0,0.0,0.0,,,0.0,0.0,,,0.0
09:34:00,0.0,-0.00559702953672,0.0104712998673,-0.011806512587,0.0,0.0,-0.00188264881462,0.00526163154842,0.0181145070388,-0.000962001036191,0.0,-0.00654513790491,0.00309803301559,-0.00875379927625,0.00428725201162,-0.00553460532286,-0.0188217542406,-0.00214132844134,0.0,0.0,0.0298345978454,0.00352609674229,0.00988010859971,-0.00409836639228,0.008891874822,0.00719058054535,-0.000333388901238,0.00248679021534,0.00573067470898,-0.00312012733624,0.000321595114526,-0.00684934184557,-0.00193311484905,-0.00781253973679,0.0,-0.00445074576507,0.0072595600128,0.000480192086058,0.00210415648386,,,,0.0,0.0,0.0,,,,0.0
09:35:00,0.00318834248686,-0.00374883288152,0.00623054975064,0.0164903618994,0.0,0.0,-0.00188619986761,0.00232964578281,0.0110266278687,0.00144265473446,-0.0064427282222,-0.00328870392722,-0.00221190092393,0.0156109690024,-0.0199844620089,0.00904074465215,0.000499875041651,-0.0016090108057,0.0,0.0,-0.00455581653586,-0.00211416569234,-0.000702493882069,0.00784050377504,-0.00361307668466,0.0182560851158,-0.00300551236428,0.00093095429532,0.00569802111464,-0.00375704887771,-0.00322061470004,0.00308801068858,-0.00154918698683,0.0,-0.00414391250368,0.00767525480644,-0.00771503713295,-0.00626055500156,0.0182249251546,,0.0,0.0,,,,0.0,,,0.0
09:36:00,-0.010974047032,0.0116687438344,-0.00623054975064,-0.0141178815458,0.0,0.0,0.0,-0.00700528258841,-0.0141995549093,0.0157333400365,0.00414651596185,-0.00424428838033,0.00397790579792,0.0158195389449,0.00652530863492,0.00895974137147,0.00199700515694,0.0175583122134,0.0,0.0,-0.00763945655796,-0.00176522552457,0.00839753010387,0.00474255631452,0.00361307668466,0.00701054448622,0.00333890126551,-0.00248447332766,-0.00284495213223,0.00563029325939,-0.0120072836405,0.003761331157,-0.00778214044206,-0.000784621460418,0.000377429708198,-0.00524511995315,-0.00228050269873,-0.00970881412696,-0.00985229644301,,,,,0.0,,,0.0,0.0,
09:37:00,0.00687287928776,0.0161108202727,-0.0183973651397,0.00142079114594,0.0,0.0,0.000629128677561,0.00234055109775,0.00580936410684,0.00377715274375,-0.00692044284457,0.00330266872507,0.00571807144096,-0.00900906994237,0.00917190136238,-0.00397219986043,0.00844305983975,-0.00052756529844,0.0,0.0,-0.024217265463,-0.00709222830949,-0.00384011643136,0.0097528938525,0.00196528068495,-0.00433406246022,0.00498754151104,-0.00530009034934,-0.00342466088136,-0.0024984397756,0.00553476913485,0.0030669644078,-0.00391389932114,-0.00788026142531,0.0,-0.00243013485329,0.00091282525736,0.0,0.00467897916279,0.0,,,,0.0,,0.0,,0.0,0.0
