,20150504,20150505,20150506
10:16:00,0.00173310268684,0.00174520114103,-0.000893255977215
10:17:00,0.000865426276428,-0.00436872691342,-0.000894054596881
10:18:00,0.0,0.0,0.0
10:19:00,-0.00346620797649,0.000875273578855,0.000894054596881
10:20:00,-0.000868432533954,0.000874508144932,0.000893255977215
10:21:00,-0.000869187364587,0.000873744048597,-0.0017873105741
10:22:00,-0.00174064447778,0.0,0.000894054596881
10:23:00,0.00347826437632,0.00261666089117,0.0
10:24:00,0.00346620797649,0.0,-0.00358102441771
10:25:00,0.00259179410743,-0.00174367960483,0.0
10:26:00,0.000862440760659,-0.000872981286345,-0.00179533261867
10:27:00,-0.000862440760659,0.00174520114103,0.0
10:28:00,0.00516352266005,0.0,-0.000898876465017
10:29:00,0.00513699759792,-0.00174520114103,0.0
10:30:00,0.000853606539241,0.000872981286345,0.0
10:31:00,-0.00170794234516,-0.000872981286345,0.000898876465017
10:32:00,0.00256082086167,0.00261666089117,0.000898069211684
10:33:00,-0.00341588718141,0.000870700969244,0.0
10:34:00,-0.000855798083896,-0.00436110590901,0.00358423322782
10:35:00,0.000855798083896,0.000873744048597,0.000894054596881
10:36:00,-0.000855798083896,0.0,-0.000894054596881
10:37:00,-0.00171379647773,-0.000873744048597,0.000894054596881
10:38:00,-0.00171673861905,0.000873744048597,-0.00268456537067
10:39:00,0.0,-0.000873744048597,0.00357782134788
10:40:00,0.0,0.0,0.0
10:41:00,-0.00171969087953,0.000873744048597,0.00089245878302
10:42:00,0.00257842858794,0.0,-0.00089245878302
10:43:00,-0.00171821348114,-0.000873744048597,-0.0017873105741
10:44:00,-0.000860215106808,0.000873744048597,-0.000894854645844
10:45:00,-0.000860955713965,0.00174520114103,0.000894854645844
10:46:00,0.0,0.0,0.000894054596881
10:47:00,0.0,0.0,0.000893255977215
10:48:00,-0.00172413835814,0.0,-0.000893255977215
10:49:00,0.000862440760659,-0.00174520114103,0.000893255977215
10:50:00,0.0,0.0,-0.000893255977215
10:51:00,0.00258286841825,-0.000873744048597,0.00267737777072
10:52:00,0.0,0.0,0.00710482562374
10:53:00,0.000859475772719,-0.0035026305512,-0.00265839766661
10:54:00,0.000858737708418,-0.00175592670226,-0.000887705340141
10:55:00,0.0,-0.00087912093574,0.00266075545003
10:56:00,0.0,0.00087912093574,-0.000886132091658
10:57:00,-0.000858737708418,0.00350877552968,-0.000886918018228
10:58:00,0.00171673861905,-0.00263042676877,-0.000887705340141
10:59:00,0.0,0.0,-0.000888494061115
11:00:00,-0.000858000910636,-0.00351803353168,0.0
11:01:00,0.0,0.00263968477077,0.000888494061115
11:02:00,0.000858000910636,0.00175592670226,-0.000888494061115
11:03:00,0.0,-0.00263504763801,0.000888494061115
11:04:00,-0.00171673861905,-0.000879894469439,0.0
11:05:00,0.0,-0.0017621149934,0.000887705340141
11:06:00,0.0,-0.000882223259691,0.0
11:07:00,-0.00344234419097,0.000882223259691,-0.000887705340141
11:08:00,-0.00172562596747,0.0017621149934,-0.000888494061115
11:09:00,0.000863185206811,0.0,-0.000889284184884
11:10:00,0.000862440760659,0.000879894469439,0.000889284184884
11:11:00,-0.000862440760659,-0.000879894469439,0.0
11:12:00,0.0,-0.000880669365594,0.000888494061115
11:13:00,0.00258509407211,0.0,0.0
11:14:00,-0.000860955713965,-0.000881445627805,-0.000888494061115
11:15:00,0.0,-0.000882223259691,-0.00445435034938
11:16:00,-0.000861697597481,-0.000883002264878,0.0026749904493
11:17:00,0.0,0.0,0.00177935990008
11:18:00,0.0,-0.00176834705674,-0.000889284184884
11:19:00,0.0,-0.00177147964838,-0.000890075715193
11:20:00,-0.000862440760659,0.00177147964838,0.0
11:21:00,0.000862440760659,-0.00265839766661,0.0
11:22:00,0.00172265331145,0.00177305010989,0.00177935990008
11:23:00,0.000860215106808,0.00176991196646,-0.00267022855588
11:24:00,0.0,0.0,0.000890868655802
11:25:00,-0.00172117082077,0.0,0.0
11:26:00,-0.000861697597481,0.0,0.0
11:27:00,0.0,0.0,0.000890075715193
11:28:00,-0.00172562596747,0.000883782647008,0.00885745383406
11:29:00,0.0,0.0,0.000881445627805
11:30:00,,0.0,-0.000881445627805
13:00:00,0.00258732356495,-0.00176834705674,0.0140107370696
13:01:00,0.00258064659349,0.0,-0.00348432408261
13:02:00,0.0,-0.00177147964838,-0.00174672533494
13:03:00,0.0,0.0,0.00261894518963
13:04:00,-0.00171969087953,0.0,0.000871459750141
13:05:00,0.0,0.00177147964838,-0.00174367960483
13:06:00,-0.000860955713965,0.000884564409734,-0.000872981286345
13:07:00,-0.00172413835814,-0.00176991196646,0.0
13:08:00,0.0,0.000885347556725,0.0
13:09:00,-0.00172711614608,0.00441501820912,-0.00174825219353
13:10:00,-0.00173010423778,-0.000881445627805,-0.00175131393273
13:11:00,-0.00173310268684,-0.00176522552457,0.0
13:12:00,0.00259852896326,0.000883002264878,0.0
13:13:00,0.000864677961354,-0.000883002264878,-0.000876808473535
13:14:00,-0.000864677961354,-0.000883782647008,-0.000877577941359
13:15:00,0.0,-0.00176991196646,0.0
13:16:00,0.0,0.0,-0.000878348760906
13:17:00,-0.000865426276428,0.000885347556725,0.0026327351758
13:18:00,-0.000866175887849,0.000884564409734,0.00175131393273
13:19:00,0.0,0.0,0.000874508144932
13:20:00,-0.00173460581221,-0.000884564409734,0.0
13:21:00,0.000867679013222,0.0,-0.000874508144932
13:22:00,0.00173310268684,0.0,-0.00175131393273
13:23:00,0.00173010423778,-0.000885347556725,-0.000876808473535
13:24:00,-0.000864677961354,0.0,0.0
13:25:00,0.0,-0.000886132091658,-0.00175592670226
13:26:00,0.000864677961354,0.0,-0.00263968477077
13:27:00,0.000863930939264,-0.000886918018228,0.00263968477077
13:28:00,-0.00259403517705,0.0,0.000878348760906
13:29:00,0.00173010423778,0.000886918018228,0.000877577941359
13:30:00,-0.00259628012563,-0.00177462335837,0.0
13:31:00,-0.000866926798986,-0.00355872261699,-0.00175592670226
13:32:00,0.000866926798986,0.0,-0.00087912093574
13:33:00,0.000866175887849,-0.000891663010482,0.0
13:34:00,0.0,-0.00089245878302,-0.00176056383503
13:35:00,-0.000866175887849,-0.00357782134788,0.0
13:36:00,0.0,-0.00359066813073,-0.000881445627805
13:37:00,-0.00347222571075,0.00269420908369,-0.00176522552457
13:38:00,0.0,0.000896459047037,0.0
13:39:00,0.00260529891176,0.00357782134788,0.000883002264878
13:40:00,-0.000867679013222,0.0,0.000882223259691
13:41:00,0.000867679013222,0.0,0.000881445627805
13:42:00,-0.00173611154718,0.0,0.0
13:43:00,-0.00173913087313,-0.000893255977215,0.000880669365594
13:44:00,-0.000870700969244,-0.00268456537067,-0.0017621149934
13:45:00,0.000870700969244,0.000895656127944,-0.000882223259691
13:46:00,0.0,0.0,-0.000883002264878
13:47:00,0.00173913087313,-0.000895656127944,-0.00176834705674
13:48:00,0.00173611154718,-0.000896459047037,-0.00354610300675
13:49:00,-0.000867679013222,0.00179211517498,0.00177462335837
13:50:00,0.0,0.0,0.00177147964838
13:51:00,0.0,0.0,0.0
13:52:00,0.0,-0.00179211517498,0.0
13:53:00,0.0,0.00179211517498,-0.000885347556725
13:54:00,-0.00173761989854,-0.000895656127944,-0.000886132091658
13:55:00,0.0,0.000895656127944,0.0
13:56:00,0.0,0.0,-0.00266311741948
13:57:00,-0.00261210422793,0.0,0.00177619940126
13:58:00,0.0,-0.000895656127944,0.0
13:59:00,0.000871459750141,0.0,-0.000887705340141
14:00:00,0.000870700969244,0.000895656127944,-0.000888494061115
14:01:00,0.00086994350854,0.000894854645844,-0.00356189156636
14:02:00,0.0,0.0044623010234,-0.00178571476023
14:03:00,0.0,0.0,-0.000894054596881
14:04:00,0.0,-0.000890868655802,0.0017873105741
14:05:00,-0.00174064447778,0.0,0.0017841217935
14:06:00,0.000870700969244,-0.00267737777072,0.00267022855588
14:07:00,0.00086994350854,0.000893255977215,0.0
14:08:00,-0.00086994350854,0.0,-0.000889284184884
14:09:00,0.00086994350854,0.0,-0.00178094437099
14:10:00,0.000869187364587,0.0,-0.0017841217935
14:11:00,0.000868432533954,-0.0017873105741,0.0
14:12:00,0.00260078170006,-0.00358423322782,0.00089245878302
14:13:00,-0.00260078170006,-0.0026966308476,0.0
14:14:00,0.00260078170006,0.0,-0.00089245878302
14:15:00,0.0,0.0,-0.00268216521994
14:16:00,-0.00173310268684,-0.0027039223324,-0.00448632425867
14:17:00,-0.000867679013222,0.000902120043138,0.000898876465017
14:18:00,0.00260078170006,0.000901306956013,-0.000898876465017
14:19:00,0.0,0.00180018050415,0.0017969456767
14:20:00,-0.00173310268684,0.0,0.00089726340699
14:21:00,-0.000867679013222,0.0017969456767,0.0
14:22:00,0.0,-0.000898069211684,0.00179211517498
14:23:00,-0.000868432533954,0.000898069211684,-0.000895656127944
14:24:00,0.00173611154718,-0.0026966308476,0.0
14:25:00,-0.00173611154718,-0.0027039223324,-0.000896459047037
14:26:00,-0.000869187364587,-0.00271125335538,-0.00179533261867
14:27:00,-0.00086994350854,-0.000905387114813,0.0
14:28:00,0.00173913087313,-0.00181323712418,-0.000898876465017
14:29:00,-0.000869187364587,0.0,-0.00180018050415
14:30:00,-0.00086994350854,-0.00090785299018,-0.00723330459352
14:31:00,0.0,0.0,0.000907029540643
14:32:00,-0.00174216071939,0.00090785299018,0.00181159469835
14:33:00,0.00174216071939,-0.00090785299018,0.00451468035453
14:34:00,-0.000870700969244,0.00362647722917,0.00269905696917
14:35:00,0.00174064447778,0.00180831875678,0.00179533261867
14:36:00,0.000869187364587,0.00540541856691,0.000896459047037
14:37:00,0.00346921423401,-0.000898876465017,-0.00539084863488
14:38:00,-0.000866175887849,0.00359066813073,0.00359712618085
14:39:00,0.000866175887849,0.00179051077379,-0.0017969456767
14:40:00,-0.00260078170006,-0.00179051077379,-0.000899685170898
14:41:00,0.0,-0.000896459047037,-0.00090049533325
14:42:00,0.000867679013222,0.00268696982083,-0.00270636159774
14:43:00,0.00173310268684,0.000894054596881,-0.000903750626357
14:44:00,0.000865426276428,0.00178571476023,-0.00362319236942
14:45:00,0.0,0.000891663010482,-0.00090785299018
14:46:00,0.000864677961354,-0.000891663010482,0.00181488253082
14:47:00,0.00172711614608,-0.00089245878302,-0.00272356046704
14:48:00,0.000862440760659,0.00089245878302,-0.0036429912785
14:49:00,0.00172265331145,-0.00089245878302,-0.00548949228477
14:50:00,0.000860215106808,0.00089245878302,-0.0018365478073
14:51:00,0.000859475772719,0.0,-0.00276116144133
14:52:00,0.0,0.000891663010482,-0.00184501897357
14:53:00,-0.000859475772719,-0.0017841217935,0.00276625349289
14:54:00,-0.000860215106808,-0.00268216521994,0.00367647472931
14:55:00,-0.00172265331145,-0.00179211517498,0.00366300775874
14:56:00,0.00172265331145,-0.00179533261867,0.00364963908755
14:57:00,0.0,0.000898069211684,-0.000911161794245
15:00:00,0.0,-0.0017969456767,0.000911161794245
