,20150701,20150702,20150703,20150706,20150707,20150708,20150709,20150710,20150713,20150714,20150715,20150716,20150717,20150720,20150721,20150722,20150723,20150724,20150727,20150728,20150729,20150730,20150731,20150626,20150629,20150630
09:25:00,,,,,,,,,,,,,,,,,,,,,,,,,,
09:30:00,0.0,0.0,0.0,0.0,-0.00551110173242,0.0,0.0609606997897,0.0,0.0,0.0,0.0,0.0,-0.0172163195029,0.000185202334079,-0.00577479949388,0.00166497124764,-0.00848181505591,-0.021733686521,-0.015418975805,0.0,0.0252754270218,-0.024363344964,-0.0134104613836,,0.0,
09:31:00,0.0,,0.0,0.0,-0.0819524247598,0.0,-0.0217399866364,0.0,0.0,0.0,0.0,0.0,-0.0089860528911,0.0183491386682,-0.000772499072792,0.00552996800946,0.00831288186858,0.00904059817492,-0.000307739654683,0.030216982241,0.00806655127157,0.0163626491719,0.00625980134851,0.182423550776,0.0,0.0
09:32:00,0.0,0.0,0.0,0.0,-0.0292732103504,0.0,0.0136427764038,0.0,0.0,0.0,0.0,0.0,0.0173703814828,0.0067047456024,0.002508443187,-0.00700980549743,0.0065673385825,0.012693088346,0.000769171640107,-0.00261438057407,-0.0163653540863,-0.0132015118585,0.00466926918368,,0.0,0.0
09:33:00,,,0.0,0.0,0.0,0.0,0.00540541856691,,0.0,,0.0,0.0,0.00796955015056,-0.00216959043701,0.00403885537967,-0.000370301800195,-0.00302572091654,0.0310452475686,0.00322407587175,-0.0225918538887,-0.0144370477978,0.00165975141836,-0.0109290705322,,,0.0
09:34:00,,0.0,0.0,0.0,0.0979804083602,0.0,0.010723963363,0.0,,0.0,0.0,0.0,-0.00259179410743,-0.00799568133984,0.00764822083826,0.0,0.00503779402996,0.00457476364501,0.0188283727944,-0.00501074777816,-0.00237007051861,0.00331126130366,0.00156862777263,,,
09:35:00,,,0.0,0.0,-0.0234733561856,0.0,-0.0134230203321,0.0,0.0,0.0,-0.0107879726941,0.0,-0.0121846590164,-0.0130384732056,-0.00822420242277,0.0,-0.00486945803091,-0.00290879074823,0.000300797114615,0.0,0.0134682170509,-0.00148871088615,0.00312989300893,,0.0,
09:36:00,,0.0,0.0,0.0,-0.00355531620228,0.0105945664314,0.00269905696917,0.0,0.0,0.0,0.0107879726941,0.0,0.00157494126526,-0.00185013928816,0.000575981584514,0.000370301800195,-0.00692511846193,-0.0110190109962,0.0221586878766,0.00465366868135,0.00865806274311,0.00758578835518,0.00156128056695,,,0.0
09:37:00,,,0.0,0.0,-0.0388262704081,-0.00911636956209,-0.00540541856691,,,0.0,0.0,0.0,-0.00332779009267,0.00277392688273,0.00383142231156,-0.000370301800195,-0.0165773257032,-0.00562589388217,0.000147069637738,0.0026749904493,-0.00865806274311,0.0102967323066,0.00280417694269,,,
09:38:00,,,0.0,,0.0250329482758,-0.00147819686931,0.00135409634773,0.0,,,0.0,0.0,0.0,0.00827590930386,0.00400725657889,0.00369686188133,-0.000172339509259,0.00562589388217,0.0187928904632,0.0202739425362,-0.00974633828314,0.00502798885871,-0.00436545750964,,,
09:39:00,,,0.0,0.0,0.00277392688273,0.0,0.00512890853035,0.0,,0.0,0.0,0.0,0.0042016868537,0.00748110413651,0.00947694734995,0.012468074972,0.00515730900714,0.0182063259719,0.00446397170108,0.0104167608583,-0.000168876129761,0.00885888051839,0.000312451182046,,0.0,0.0
09:40:00,,,0.0,0.0,0.0110193952496,0.0,0.00724349243549,0.0,,0.0,0.0,0.0,0.000174687746099,-0.00784747160717,0.00188465943459,0.00744307693221,0.00308166653741,0.000137712594034,0.00415801014866,0.0015531973094,0.00454967504827,0.0100519394443,-0.000312451182046,,0.0,0.0
09:41:00,0.0,0.0,0.0,0.0,-0.0101887154289,0.0,0.0372550953835,0.0,0.0,0.0,0.0,0.0,-0.00789131670724,-0.00790954183319,-0.000188306186415,0.000180848178448,-0.00772204609391,0.000137693631887,-0.0145567173696,-0.00761644672046,-0.00303081558827,-0.00621070552778,-0.00172022874542,,,0.0
