,20150701,20150702,20150703,20150706,20150707,20150722,20150723,20150724,20150727,20150728,20150729,20150730,20150731,20150601,20150602,20150603,20150604,20150605,20150608,20150609,20150610,20150611,20150612,20150615,20150616,20150617,20150618,20150619,20150623,20150624,20150625,20150626,20150629,20150630,20150518,20150519,20150520,20150521,20150522,20150525,20150526,20150527,20150528,20150529
09:25:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:30:00,0.0535842461341,0.00375861791414,-0.0380047860257,-0.0505981559836,0.0,0.0,0.0,0.0,0.0,-0.000465008146022,0.0293999363567,-0.0195368818787,0.00683262785045,-0.00610688920818,0.0508289008593,0.011139494959,0.000143400014586,-0.0142438204168,-0.0088365818005,-0.00168067266452,-0.00364178518701,0.00454841589867,0.0102041701742,0.0176515105753,0.0563529365511,0.0335855459849,-0.00803217169726,,-0.00411560033369,0.0165593812101,-0.00397327595136,-0.00636269378783,0.0194474581913,0.0242861369617,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
09:31:00,-0.0219789067188,0.0311884121631,-0.0236490110433,0.00325203538638,-0.00558660670864,,,0.0,0.0,0.0342890734786,-0.023641763057,-0.0116257072074,0.0038835000264,-0.00460476638675,0.00217008087332,0.00109349382137,0.0152261924162,0.0128142276073,0.00512542863128,-0.00963414871617,0.00165700120763,0.0106401132782,0.0101010959865,0.00107613677321,-0.0636256958802,0.00347058243925,-0.00981851571983,0.00836824967052,-0.00395257431582,0.00665529932008,-0.0136651484191,-0.00854706057846,-0.0159623751605,0.0491582522101,,,0.0,,,0.0,,0.0,,0.0
09:32:00,0.0108300318116,0.0180185055027,-0.00244037836032,0.0171678036224,-0.000560381073785,0.0,,,0.0,0.0209035852407,0.00819598603016,0.00161160389434,0.00579711768433,0.00812078315577,0.0,-0.0123712918025,-0.0115049916143,-0.00862074304391,-0.00388048604908,-0.00818558458644,0.00955683661934,-0.00498353253896,-0.00147907141296,-0.00512199529275,0.0,-0.00790517950711,0.0,0.0173486383346,-0.00396825917562,-0.00503236144695,-0.0038599441363,-0.000214615302895,-0.021539294247,-0.0104606133094,0.0,0.0,,,0.0,0.0,,0.0,,0.0
09:33:00,0.0137541738189,-0.0281708769667,0.0215345610105,0.00445813284814,0.0,,,,0.0,0.000659993424023,0.00473440899482,0.0260270974418,-0.00154261503788,0.0143930974958,0.0,0.00248653257001,-0.000142867347911,0.0014419613169,-0.0046765478839,0.00171086440363,-0.00691133243092,-0.00209728236914,-0.00385585528892,-0.0122367264484,0.0131972040833,-0.0160003413464,0.0,0.0154411844884,0.0036081583435,0.00700245252922,0.00367647472931,-0.000214661372511,0.00244091988496,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0.0
09:34:00,-0.013534369444,-0.0353100026127,-0.00435730536896,-0.000211841966686,0.0,,,0.0,0.0,-0.0215635786647,-0.012930395025,-0.00965619878575,-0.00425450264645,0.00779146884377,0.0,-0.00428621465054,-0.0142458701042,-0.00462161423428,-0.00501254182354,0.00596507946848,-0.000495499225598,0.00112985243236,0.00207807704292,-0.00287691136161,0.0226489276898,-0.000322632685489,0.0129154522304,-0.0179012103292,-0.0036081583435,0.0168548299473,-0.00220426246487,0.000643845928455,0.0,0.00281726399681,0.0,0.0,,,,,,0.0,,0.0
09:35:00,0.016781476962,-0.00785316569156,0.00435730536896,-0.000635795295339,0.0,,,0.0,0.0,0.0,-0.00479617226349,0.0065133951775,-0.0038835000264,0.00149142458667,0.0,-0.0163445700429,-0.00508537238328,-0.00246394790936,-0.0249635349649,-0.0045984923067,0.000330360095505,-0.00145290202328,0.0031090409232,0.00287691136161,-0.014184634992,-0.00777457754713,-0.0121326733254,0.0162870049747,0.0,0.00806032049179,0.00257116762401,0.000214523222962,-0.0249087263668,-0.00256082086167,0.0,,,,0.0,,,,,0.0
09:36:00,0.0,-0.00491296513147,0.0161728592456,0.000635795295339,0.0,0.0,0.0,,0.0,0.0111733005981,0.00479617226349,-0.0124717047611,0.0038835000264,0.0,0.0,0.0209066848193,0.00160104830067,0.00289813273419,0.00160875195572,0.00340831959118,0.00674844137929,-0.00485830915108,0.00324675609887,-0.00136892560734,-0.0129405112757,-0.00570731267929,-0.000156506769237,0.0,-0.000361532903431,0.00191788045885,0.000550105450748,-0.0025773210143,-0.0443691401347,0.0198026272962,0.0,,,,0.0,0.0,,0.0,0.0,0.0
09:37:00,0.0113894000047,0.00512602574803,0.00533334597536,-0.00424629088145,0.0,,0.0,,0.0,0.0219789067188,-0.00249113858828,0.00595830958363,0.00637498536871,0.0,-0.0133662655521,0.00137835997012,0.00348432408261,-0.00159293350604,-0.0035426768131,0.00847031999706,0.00065595279492,0.00097355191853,0.00675479807702,0.00410116774421,0.0127976439278,-0.0183188553679,0.000782289017444,-0.0016168152269,-0.00289697830708,-0.00927471868456,0.000916170471779,-0.0105935484259,-0.00142619467959,-0.0200590704313,0.0,,,,0.0,0.0,,,,0.0
09:38:00,0.0127390257774,0.0029780919692,-0.00212992625782,-0.0106952891167,0.0,,,,0.0,0.0278688990088,-0.00809097074226,0.00592301830312,0.00748204929272,0.0,-0.0226351398119,-0.00552487593197,-0.00203104668688,-0.00552246716696,0.0161616446777,-0.00388743834446,-0.00164068945746,0.00630508919261,0.0176970095768,0.0092341775117,-0.0142458701042,-0.00066644454316,0.00840995456668,-0.0197735015067,-0.0210726991352,-0.00688015415782,-0.000916170471779,-0.0213077803359,0.00166369616509,-0.0251928659342,,,0.0,,0.0,0.0,,,,0.0
