,20150504,20150505,20150506,20150507
09:25:00,,,,
09:30:00,0.0,0.0010188487891,0.0,0.00222717241282
09:31:00,-0.00421941554271,-0.012295236857,0.00749067172916,0.003331485591
09:32:00,0.0010565241342,-0.00828162083172,0.00106553020204,0.00773057411486
09:33:00,0.0,0.00931201762562,0.00425080342519,-0.00110071557619
09:34:00,0.00316289140851,0.00616018375146,-0.00318640736941,-0.00110192848616
09:35:00,-0.00105318598466,-0.00513084758234,0.00530505222969,-0.00110314407216
09:36:00,0.00105318598466,-0.00102933616911,0.0126184639592,-0.00331675262599
09:37:00,-0.00105318598466,-0.0010303967939,-0.00734140685837,0.0
09:38:00,-0.00422387111619,0.0010303967939,-0.00421941554271,-0.00110803335436
09:39:00,-0.00530505222969,0.0,0.0010565241342,-0.00110926245429
09:40:00,-0.00533334597536,0.00411100270652,-0.00423281055262,0.00110926245429
09:41:00,-0.00428725201162,-0.00308166653741,0.00105988351204,0.0033204236373
09:42:00,0.00214592357028,0.0,0.0,0.0
09:43:00,0.00214132844134,0.0020554991821,0.00105876134824,-0.00110558330775
09:44:00,0.00213675294974,-0.0020554991821,-0.00105876134824,0.0
09:45:00,-0.00106780576083,0.00308166653741,-0.00318302656012,-0.00221484032955
09:46:00,-0.00106894718891,-0.00102616735531,0.0,-0.00110926245429
09:47:00,0.00533334597536,-0.0020554991821,0.00212314304808,0.0
09:48:00,-0.00854706057846,-0.00102933616911,0.0,-0.00111049428403
09:49:00,0.0,0.0,-0.00425080342519,-0.00222469502211
09:50:00,0.00107238616175,0.0,-0.0117837464221,-0.00670393572219
09:51:00,0.0,-0.00516263407881,-0.00215749814002,-0.00224466985382
09:52:00,0.00214132844134,0.0,0.00431035150112,0.0
09:53:00,-0.00107009105984,0.00206825306406,0.00107469112977,0.0
09:54:00,0.00107009105984,0.0,0.00321716095178,-0.00224971973402
09:55:00,0.00320341971754,0.00103252461419,0.00320684400958,-0.00338409798424
09:56:00,-0.00213447252863,-0.00103252461419,0.00213219696984,-0.00566573753568
09:57:00,0.00213447252863,0.0,-0.00106553020204,0.00113571846393
09:58:00,0.0,-0.00103359182328,-0.00427351077738,-0.0102682020272
09:59:00,0.00106553020204,0.00103359182328,0.00107009105984,0.00913248356327
10:00:00,0.00636944828548,-0.00103359182328,0.00106894718891,0.0
10:01:00,-0.00211864486029,0.0,0.00320000273067,0.0
10:02:00,-0.00318640736941,-0.00103466124078,-0.00106553020204,-0.00113700978708
10:03:00,0.00106326432133,-0.00103573287353,-0.00213447252863,-0.00113830405006
10:04:00,-0.00212766037712,-0.0051948168771,0.00106780576083,-0.00113960126293
10:05:00,0.0,0.00208116620382,-0.00106780576083,-0.00228310601457
10:06:00,0.0,-0.00312337578227,0.0,-0.00228833051801
10:07:00,0.0,0.00104220957844,0.00106780576083,-0.00344234419097
10:08:00,0.0,0.0,-0.00106780576083,-0.00230149698828
10:09:00,-0.00106553020204,-0.00104220957844,-0.00106894718891,-0.0139213385186
10:10:00,0.00106553020204,0.00312337578227,0.00106894718891,0.0
10:11:00,0.0,0.00103896113242,0.0,0.0
10:12:00,0.0,0.00103788281242,-0.00106894718891,0.0116145324207
10:13:00,0.0,0.0,0.0,0.00345821670296
10:14:00,0.00106439605579,0.0,0.00106894718891,-0.00230414848485
10:15:00,0.00424629088145,0.00103680672844,0.00106780576083,-0.00115406821811
10:16:00,0.0,-0.00311365067328,0.0,0.00230680609792
10:17:00,-0.00424629088145,0.0,0.0010666667678,-0.00115273787981
10:18:00,0.0,0.0,0.0,-0.00115406821811
10:19:00,0.0,0.0,0.0,0.0
10:20:00,0.0,0.00103896113242,0.00212992625783,0.0
10:21:00,-0.00106439605579,0.0,0.00212539931231,-0.00347021747901
10:22:00,0.00106439605579,0.0,0.0,0.00231481584845
10:23:00,0.00106326432133,-0.00103896113242,0.00212089156914,0.0
10:24:00,0.0,0.00103896113242,0.00105876134824,0.00230946984866
10:25:00,0.00106213499098,-0.00103896113242,-0.00211864486029,0.00230414848485
10:26:00,-0.00106213499098,-0.00312337578227,-0.00212314304808,0.00115008638324
10:27:00,0.00106213499098,0.00104220957844,0.0,0.00458716400691
10:28:00,0.0,-0.00104220957844,-0.00319319057916,0.0
10:29:00,0.0,0.00104220957844,0.00212992625783,-0.00229095174656
10:30:00,0.00106100805709,0.0,-0.00212992625783,-0.00344629864359
10:31:00,0.00634251597647,0.00208116620382,0.0,-0.00230414848485
10:32:00,0.0,-0.00208116620382,-0.0010666667678,0.0
10:33:00,0.0,0.00104112450841,0.0010666667678,-0.00115406821811
10:34:00,0.0,-0.00104112450841,0.0,0.00345821670296
10:35:00,-0.00210970542385,-0.00104220957844,0.00531633362723,0.0
10:36:00,0.00105540906894,-0.00417973440271,0.00211864486029,0.0
10:37:00,0.00105429635491,-0.00104766903244,0.0,0.0
