,20150504,20150505,20150506,20150507
09:25:00,,,,
09:30:00,0.0205065285625,-0.024507869208,0.0124537743937,-0.0214724775769
09:31:00,0.0,0.00104411390326,0.00262188801174,0.00716848947861
09:32:00,0.00108195845015,0.0173287667372,-0.00249688019859,0.0120338395637
09:33:00,-0.00650938018552,0.000640820271849,-0.0103028929959,0.00238948739738
09:34:00,-0.00956945101615,0.00307023395838,0.0040332799823,0.0
09:35:00,0.00288046286535,-0.00178982405234,-0.00630916919326,-0.00143300717142
09:36:00,-0.00274310966137,-0.000640000021845,0.00643494744637,-0.0190619838582
09:37:00,-0.00426674654599,0.000640000021845,-0.000251572328371,-0.00121876919413
09:38:00,-0.00775412359315,0.000383803497323,-0.006183375118,0.0121213605323
09:39:00,-0.0186606607392,0.00281006699155,0.00177058349026,0.00588625640931
09:40:00,0.00409865600983,0.00508906950747,0.00315397977974,-0.000718907291926
09:41:00,0.000845904463242,0.00379987790977,0.000755477245703,-0.00516734911738
09:42:00,0.0110715166384,0.0116886896053,-0.0037831066557,-0.00592110968035
09:43:00,0.00901844475194,0.00635239104435,0.000757767149167,0.00230010391339
09:44:00,-0.00207397239913,0.00816129174432,0.00315119691026,0.00602774579752
09:45:00,-0.00694447235281,0.00723973957925,-0.000755382133362,0.000840992420565
09:46:00,-0.000697107034155,-0.00785569278628,-0.00264834003077,-0.00204363838633
09:47:00,0.0,-0.00185013928816,-0.000631592265043,-0.00180668522495
09:48:00,-0.00419287826004,-0.0122975278104,-0.00101137808874,-0.00507615303186
09:49:00,-0.000280151283525,-0.00639460520175,-0.0134982311789,-0.00546748218213
09:50:00,0.00265827368849,0.000628733123509,-0.0106980462201,-0.000609347407801
09:51:00,0.0012567201263,0.0100063373997,0.000388676561219,0.00207026804748
09:52:00,0.00125514276292,0.00124378125487,0.0103093696589,0.0
09:53:00,0.00361714362105,-0.00573424657766,0.00651717852057,-0.00158276042051
09:54:00,0.00263504763801,-0.0011257740885,0.001145694225,-0.0020735507826
09:55:00,0.000276969950531,0.00486922742436,0.000635930069127,-0.000732869215653
09:56:00,0.00207483302872,0.00136909598833,0.00532590657855,0.000366501744986
09:57:00,0.00248413045216,-0.0012445552322,0.00416483217025,0.0015866238759
09:58:00,0.0127372810167,-0.00374298627883,0.0012586534072,0.00365186041877
09:59:00,0.00637592880988,-0.00400802139754,0.0040170779603,0.00605695370819
10:00:00,-0.00460830308619,-0.00440224596243,0.0025025038085,0.00241254640538
10:01:00,0.00447306743787,-0.00670337045008,0.000874398906502,-0.00144682928543
10:02:00,-0.00325115431319,-0.00789913649902,-0.000499562892867,-0.00471670463853
10:03:00,0.00135593241114,-0.00256147681036,-0.00689441778244,0.000484789731953
10:04:00,-0.00135593241114,-0.00617444719515,-0.00113271675317,0.00217865009922
10:05:00,0.00135593241114,-0.0082923512226,0.00213850009166,0.00217391389962
10:06:00,0.00175996796258,0.00207954325007,0.0052638296751,-0.00181126657017
10:07:00,0.00108151964037,0.0126436983028,0.00374298627883,-0.00302608716063
10:08:00,0.00740395116796,0.0,0.0036049513837,-0.00352177181051
10:09:00,0.00588394315897,0.0126124354867,0.00507458233602,-0.00194836885795
10:10:00,0.010610179112,-0.00839059079718,-0.00495050515986,-0.00170794234516
10:11:00,0.00513192783659,0.00216795340922,-0.00360450331221,0.000122092668486
10:12:00,0.00340671189015,0.000127380421801,0.000373482730765,0.000976205080576
10:13:00,-0.00722024797349,0.00178162429412,0.0,-0.000121973531895
10:14:00,-0.0039604012161,-0.0015269121175,0.00323102058145,0.000243932188062
10:15:00,-0.00650257748757,-0.00165679003042,0.00482704074832,-0.000121958656167
10:16:00,0.00239361816411,-0.00485872327785,0.00492672507805,0.000609644596094
10:17:00,0.00477011637233,0.00217655805791,0.00624657552007,0.000487448218279
10:18:00,0.00461590005197,-0.00179211517498,0.00109829774906,0.000121824937716
10:19:00,0.0010520779508,0.000896459047037,0.00510950016721,-0.00134089128398
10:20:00,-0.0010520779508,0.00497989920169,0.00568698973588,-0.000976324217167
10:21:00,-0.00461590005197,0.00634842152448,0.00361315580359,-0.00122174725032
10:22:00,0.0,0.00492394151845,0.0,-0.00367422336188
10:23:00,0.00395778880742,0.00877748582122,-0.00699725378783,-0.00553677206513
10:24:00,0.00197303582586,0.000374461715666,-0.00521940858384,-0.0116655579547
10:25:00,0.000656814473531,-0.00713886180421,0.00485614648624,0.00733788504888
10:26:00,-0.00197173905484,-0.000754432325485,0.00507370018102,0.0135386683328
10:27:00,0.000526177333898,0.00376648279548,0.000120489186242,-0.000611433831339
10:28:00,-0.000526177333898,0.00212805988803,-0.000240992891876,-0.0055197932236
10:29:00,-0.00118491225765,-0.00212805988803,-0.00580132156409,0.00245700369305
10:30:00,-0.000790722234135,0.000250595164824,0.00592182526972,0.00379646527879
10:31:00,0.000790722234135,0.000250532382621,0.000120489186242,0.00073313786275
10:32:00,0.00118491225765,0.00262680743952,0.00108374988029,0.00402267867378
10:33:00,0.00144632199297,0.00187207542974,-0.00228929553564,0.0021873869458
10:34:00,0.00249327601111,0.00124610608025,0.0,0.00508537238328
10:35:00,0.00235633045274,0.00186625248568,0.00120554565535,0.00241254640538
10:36:00,0.00378467009666,0.00681328123405,0.0026470957582,0.002046098084
10:37:00,0.00169193767179,0.00246609249519,0.000360425305758,-0.00361359101965
10:38:00,0.001039771344,0.00613875469833,0.000480365086696,-0.00459604098831
10:39:00,-0.00234100770197,-0.00245098161914,0.00119990415164,0.000121219467995
10:40:00,-0.000651253686319,-0.0170775094492,-0.000119925646244,0.00748705345034
10:41:00,-0.0011733265149,-0.000999001082085,0.00239578456712,-0.00313291014172
10:42:00,-0.00300477069762,0.0,0.00215130954251,0.000241341861916
10:43:00,-0.00367020991362,0.000874180511493,0.00286123228103,-0.00314199654255
10:44:00,0.0032776168313,0.0027424599587,0.00522442413681,-0.00242365605795
10:45:00,-0.00262123347987,0.00583381534133,0.00543287033718,-0.00474309189601
10:46:00,-0.00131319782496,0.0012368585374,0.0076269070209,-0.00256332151341
10:47:00,0.0,0.00209915493517,-0.00198911900839,-0.00367332358678
10:48:00,-0.00118335428969,0.000493279082638,-0.00493132383619,-0.00196463717417
10:49:00,0.00131475170135,-0.000123296960886,-0.000706464176327,0.00196463717417
10:50:00,0.00406477973945,-0.00246913705692,-0.00117855051944,0.00428423447389
10:51:00,0.00169968008494,-0.00222744801909,-0.000471809397759,0.00438757559445
10:52:00,0.0,-0.00372347457623,0.00106125828014,-0.00231326577862
10:53:00,0.000783494425037,-0.00249004112722,0.0,-0.000731618127989
10:54:00,-0.000130539782185,0.000249283311773,0.00117785643771,0.000609718938467
10:55:00,-0.000130556825043,-0.000124633888116,0.00188168937093,0.0049857220076
10:56:00,0.000130556825043,-0.000997630710002,0.00269874027098,-0.00425454966208
10:57:00,-0.00222178749175,-0.00174825219353,0.00152215941807,0.00376923055525
10:58:00,-0.000261711595318,-0.00075018758207,-0.000819336383402,-0.00364742045704
10:59:00,0.00117716317301,0.000625195393918,-0.000937207191375,-0.000609198922283
11:00:00,-0.00196270916785,0.00124921940043,-0.00375763711283,0.000487388824075
11:01:00,0.000654664507834,0.0,-0.00117716317301,-0.00121891775209
11:02:00,0.0,0.00149700626759,-0.00117855051944,0.000121958656167
11:03:00,-0.000523697314928,0.000373901668218,0.0,-0.00085402311053
11:04:00,-0.000786060567136,0.000622858942591,-0.00354400843473,0.000732064454363
11:05:00,-0.00223053297229,-0.0024937668784,-0.00118413276122,-0.000365965237387
11:06:00,-0.00170906503179,-0.00262516558036,-0.00225372256001,-0.000122018180861
11:07:00,0.00223434409837,-0.00489366683366,0.00189820913563,0.000609942074415
11:08:00,0.0,-0.00630916919326,0.00508365462032,0.00109695909592
11:09:00,0.000393778307904,0.00366416481729,0.00235571369246,0.000121810098208
11:10:00,-0.00183896019249,0.00264500437598,-0.00388990883613,0.00121728560375
11:11:00,-0.000657591922165,0.00251256413588,0.00353690536126,-0.00158276042051
11:12:00,-0.000131570291618,0.00338197854763,-0.00744200469704,-0.000609421677708
11:13:00,-0.00131665588475,0.000125039074875,0.00755968636825,0.00219218209822
11:14:00,0.00105346335789,0.000250031255209,-0.00566440032354,-0.00219218209822
11:15:00,-0.00105346335789,0.000624804768843,0.00354400843473,0.000121914050745
11:16:00,0.0,-0.000499812580691,-0.00354400843473,-0.000365786750405
11:17:00,0.000658544640197,-0.00150093836808,-0.00118413276122,-0.00146448647117
11:18:00,0.000658111244549,-0.00678224152153,-0.00237248035363,0.000244230065936
11:19:00,0.0,-0.00189214815204,-0.00380771521456,0.00109829774906
11:20:00,0.000657678418971,-0.000505178086015,-0.00693865686092,-0.000121973531895
11:21:00,-0.000657678418971,-0.00189669399972,0.00419287826004,-0.000121988411252
11:22:00,0.000789162213783,0.00113844803897,0.0,-0.000610165373741
11:23:00,0.001313887983,-0.00253164692178,0.0040563167047,0.000610165373741
11:24:00,0.00052507220949,0.00126662461519,-0.000119068881489,0.0
11:25:00,0.0,0.00353803755471,0.0,0.000609793298974
11:26:00,0.00144252860894,0.0040282028286,-0.00333969776062,0.0020705201965
11:27:00,0.000262054508837,0.00376175992189,0.00119402999261,-0.000486795677131
11:28:00,0.000131001506705,0.00150075065686,0.0,-0.00219351781834
