,20150701,20150702,20150703,20150706,20150707,20150708,20150709,20150710,20150713,20150714,20150715,20150716,20150717,20150720,20150721,20150722,20150723,20150724,20150727,20150728,20150729,20150730,20150731,20150626,20150629,20150630
09:25:00,,,,,,,,,,,,,,,,,,,,,,,,,,
09:30:00,0.0,0.0,0.0,0.0,-0.0106632133324,0.0,0.0,0.0161193818799,0.0,-0.0055843782939,-0.0381546149713,0.0,0.00030125019056,-0.000874253297706,-0.0160103875086,-0.0115608224011,0.0175957618904,-0.0212451086137,-0.0066889881508,0.0237927199961,0.0308915617167,0.00254907096987,0.0264932866161,0.181252609605,0.0,
09:31:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00133280041054,0.0,-0.00301659353943,-0.000583260442315,0.00630916919326,0.00290275965796,-0.0116960397632,0.0129525620357,0.00642228592225,0.00593473551981,-0.0218875616628,0.00305033281762,0.0022385284811,,,0.0
09:32:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019279614732,0.00823487187772,0.0,-0.00819055086952,0.0136174782812,0.00814285739528,0.0109542750035,0.00849324185867,0.00428050508805,0.0265840105459,-0.0239532410225,0.00670019256982,0.0188566240889,0.0014895732645,,0.0,0.0
09:33:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0199410984213,0.0261111440037,0.0,0.00516482995298,0.0125823793227,-0.00782844142035,0.000286656157904,-0.00233576748532,0.0,-0.0183491386682,0.00995033085317,-0.00586020932009,-0.00399301753404,0.012082504281,,0.0,0.0
09:34:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00514139950042,-0.0210972794297,0.0,0.00874949012045,0.00453644100909,-0.00125825747963,-0.00287026603483,-0.00615747437335,0.0144677005943,0.0097407641316,0.0,-0.000559910428962,-0.00980030459829,-0.0198026272962,,,0.0
09:35:00,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,-0.000257765177352,-0.0129820342232,0.0,0.00329884839572,-0.0156810055622,-0.00220576739819,-0.0020140993717,-0.00294551022976,0.0201036434708,-0.00314878244944,0.000599880041985,0.0094761021246,0.00403226352794,0.0173486383346,,0.0,
09:36:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000257765177352,0.00637960696404,0.0,0.000598623184593,-0.00576370471675,0.00346402487782,0.0,-0.00354610300675,-0.0168893991409,-0.00421385927719,-0.00873367996875,0.0102112105685,0.0159684031787,0.0194653347881,,0.0,
09:37:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012804272246,0.0194180858571,0.0,-0.00901719365019,0.0086331471447,0.00376530096564,-0.00375126684307,-0.0053428444105,-0.00197677356192,0.00736264172663,0.0120266031658,-0.00716453877549,0.0120557494094,0.00240674003057,,,
09:38:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010172940857,-0.0332923745834,0.0,0.00542006746934,-0.00690054492092,0.000939114171383,0.00576536621477,0.00623054975064,0.0120468574307,0.0109433087924,0.0160098290575,-0.00638093439855,0.00487924851877,-0.00240674003057,,0.0,
09:39:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000254161902499,0.00482445320638,0.0,0.00299850299626,0.00172960550469,0.0028120624686,0.00687484804554,0.00295333941775,0.00681931527205,0.0169582686789,0.0131484728435,0.00111265658211,-0.00732782956585,0.00600602406021,,,
09:40:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00359928402965,-0.000576202839336,-0.0028120624686,-0.0011425308298,0.00265056847861,-0.00243013485329,-0.00638979809877,-0.0205285801411,0.00692619474773,0.00513511337484,-0.0120483385162,,,0.0
09:41:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00643779047485,0.0,-0.00300933119071,-0.00201932853848,-0.00250626697606,-0.00257547717122,-0.00294551022976,-0.00292397869144,-0.00772204609391,-0.00059276824498,-0.00859564421728,0.0,0.00844905448653,,,
