,20150701,20150702,20150703,20150706,20150707,20150708,20150605,20150608,20150609,20150610,20150611,20150612,20150615,20150616,20150617,20150618,20150619,20150623,20150624,20150625,20150626,20150629,20150630,20150504,20150505,20150506,20150507,20150508,20150511,20150512,20150513,20150514,20150515,20150518,20150519,20150520,20150521,20150522,20150525,20150526,20150527
09:25:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:30:00,-0.00873367996875,-0.0394704322206,0.0361485141163,-0.0163345444679,0.0,0.0,-0.0192171471858,-0.0175763682479,-0.00845472391893,-0.00224173454612,-0.00542006746934,0.0144276623465,-0.000186133085693,-0.00716848947861,0.0103238833416,-0.0205216357208,-0.0304942604244,0.0,0.00173160216428,0.00249480378878,-0.0185309403231,-0.00196270916785,0.0,0.00264200946284,0.00201590391934,0.00656779622809,0.00541419839087,0.00458762148971,-0.0130620374233,-0.00231035913318,-0.0261847789951,0.0100949777142,-0.0152338083312,0.00587581469676,0.0177286924301,-0.00322244615883,-0.00845861247725,0.00236207297272,-0.0138630920081,0.010087886782,0.00909643275671
09:31:00,0.0111221296983,0.0306929463994,-0.0282916426211,-0.0424657132966,0.0,0.0,-0.0209644960342,-0.0161051175856,-0.00472814119595,-0.00562642144439,0.00542006746934,-0.00628650476282,-0.00354312724975,0.0,0.0148288166735,-0.00319489089652,0.00872521289087,0.00695687679373,-0.00138504177266,0.0,-0.0130477153925,-0.0586619126486,0.000238123587267,0.0021963549352,0.0,0.00225479238709,0.00967229464251,0.00812609763434,-0.00426274623397,0.00403963230886,-0.00511510066677,0.0014051994684,0.00984833605481,0.000201999798687,-0.00581396986542,-0.0024712492379,-0.00525506328493,-0.0043911571995,-0.00776445525605,0.0055607186847,0.00392190800255
09:32:00,0.0191177554914,0.00752826642079,0.0143887374521,0.0413852161629,0.0,0.0,-0.0232837594302,-0.00554612746437,-0.0123988235969,0.0106632756711,0.0,0.0,-0.00995033085317,-0.00041118421632,0.00275608810198,0.0114893000478,0.0130419953704,0.0297206923912,-0.0160674081786,-0.0170887053427,0.013232883433,-0.0142679717977,-0.000238123587267,-0.000658400111571,-0.00313760902854,0.00224971973402,0.00106894718891,0.00216898438577,-0.00584227562423,0.00917262307426,0.00163968062971,0.0,0.0,0.00322645974593,-0.0115459909971,-0.0026681929304,-0.000727008392617,-0.00169405427605,0.00757579380846,0.00681590554315,0.000510421108488
09:33:00,-0.000425622479292,-0.0253178079843,-0.000285755109817,-0.0136056520558,0.0,0.0,0.00311526731695,0.00393912774348,-0.00115229511502,0.00297287472761,0.00807541400555,0.0,-0.00226671800869,-0.00102870084167,-0.000183503074191,-0.0097131006465,0.000190530628375,-0.00145613422162,0.00509264424906,0.000337894917897,0.0090314870644,0.00589972212719,0.000238123587267,0.0,-0.00292233545054,-0.000224744354244,-0.00278164296188,-0.00989715125482,0.0101050218582,0.00644674208468,0.0216761246839,0.00260442899896,-0.00501254182354,0.00261385491135,0.00276116144133,0.000381606568264,-0.00273099851123,-0.0167553928407,0.00564441761968,-0.00202150211264,0.000170082490417
09:34:00,-0.0169586547883,-0.015504186536,-0.00544491959917,-0.00411805660892,0.0,0.0,0.0154324050388,0.0113718354119,0.00498371742657,0.00665682931583,0.000893255977215,0.000900495333251,-0.00113528867444,-0.000823723275571,0.00567299535896,-0.00177619940126,-0.000762340421902,-0.016159000151,0.0104548782926,0.0119218942059,-0.00367647472931,-0.00421053253634,0.00711746776886,0.003943913964,-0.00112625307546,-0.00179977551394,0.000214247456631,-0.00939349367388,0.00655234566276,0.00734397425576,0.00200200267067,0.00935982139281,0.00481252182088,-0.0016077173881,-0.00257684663111,0.00228658636213,-0.0005470958466,0.00858374369139,0.00393222115141,0.000367849921382,-0.00340715832161
09:35:00,0.00237863664967,-0.00365249558157,-0.00720983656675,0.00219840704094,0.0,0.0,-0.00429712140663,0.00176522552457,0.00951481964134,0.00807640219715,-0.00716848947861,-0.000900495333251,0.00302457697494,-0.00226874388332,0.00291545396012,-0.000533475606144,-0.00286396377143,0.00884635330473,-0.00329890046549,0.00200100116792,-0.00776487539773,0.00819418388904,0.0,0.00371057939654,0.000675904047361,0.00202451986818,0.00278104789362,-0.01619468592,0.00955847460994,0.00224887651002,-0.000600180072032,-0.00297766969392,-0.000200060018673,-0.00241643291163,-0.00480326066651,0.00777328779002,0.00327809435783,0.00732354461201,-0.0033695277107,0.00128641017464,-0.0085690327251
09:36:00,0.0139412445621,0.00469362008998,-0.00726219604178,-0.0102083932453,0.0,0.0,-0.00694500823738,-0.00690207146718,0.00717119510266,0.001461454407,-0.000899685170897,-0.00180342699915,0.000377429708198,-0.00476043535858,-0.0084049462449,-0.00178031024413,-0.00575265248945,-0.00884635330473,-0.000695894252162,0.00282791505102,0.0,-0.000837345663328,-0.00735559135613,-0.00502348986959,0.00224971973402,0.000224693855568,0.00468884064498,0.00772518580641,-0.00114220457878,-0.00412681133422,-0.0134987443075,-0.000994530166508,0.00159936059682,0.0010075567603,-0.0185034715646,0.0103335818545,0.00326738355667,0.000678541162591,-0.000562693440712,0.00439802797971,0.0
09:37:00,-0.0158869807721,0.0402807450535,-0.0020429016298,-0.0156515212938,0.0,0.0,-0.0105870520241,-0.00427122913095,0.00412836015128,-0.00604231445596,0.000180001800504,-0.00162586974665,-0.00378072283991,-0.00394969851371,0.00384580640654,-0.00160499365707,-0.00366053775473,-0.0228431576523,0.0,-0.000332281112876,0.00407483431027,-0.0137060659044,0.0,-0.00372930124,0.00157179778627,0.00649425639318,0.00572459954093,0.00666063618955,-0.0053476063266,-0.00546603943156,-0.00040576182338,0.00159077384908,-0.00159936059682,0.00281577016291,-0.000188661447593,0.00559181326578,0.00217233973915,-0.00492988673763,-0.00319459070895,0.00565230787379,-0.000172131853424
