,20150701,20150702,20150703,20150706,20150707,20150601,20150602,20150603,20150604,20150605,20150608,20150609,20150610,20150611,20150612,20150615,20150616,20150617,20150618,20150619,20150623,20150624,20150625,20150626,20150629,20150630,20150529
09:25:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:30:00,-0.0103987072209,-0.00848661387732,-0.0162078102269,-0.0254314378918,-0.0316269771776,0.0,0.0,0.0,0.0,0.0,0.0,-0.039087388708,-0.00739830748144,-0.0113687276068,-0.0124741742252,-0.00862074304391,-0.0133081812025,0.00429697486178,0.00900266682106,0.00269469308842,0.0252434889326,-0.00385356931599,-0.00839165763625,-0.0140218995903,0.00131665588475,-0.00674412447537,
09:31:00,0.0145281005629,-0.0164701180965,0.0226180885878,0.00754720563538,0.0116167811707,0.0,0.0,,0.0,0.0,0.0,-0.0254511324295,0.0147422817372,0.00263504763801,0.0161862840766,-0.00607904607638,0.0,0.00475286065814,-0.00472814119595,-0.00107700602764,0.00520382787503,0.000551419920231,-0.00563381771826,0.0184424940957,-0.000658111244549,0.00749067172916,
09:32:00,0.0136427764038,-0.00506696704784,0.00636944828548,-0.0197424787292,0.0124344021984,,,0.0,0.0,0.0,0.0,-0.0143243272882,0.006806054469,0.0043763745998,0.0159284560231,-0.00611622701744,0.00286670048208,-0.00475286065814,0.0,0.015504186536,-0.0192145649446,-0.00774768679083,-0.00680274732275,0.00815818770146,-0.0125871155055,0.0118695755554,
09:33:00,0.00809721023262,-0.026472134042,-0.00158856268514,0.0114374102307,0.0206968817712,,0.0,0.0,,0.0,0.0,-0.00587838002937,0.00676004505772,-0.00174825219353,0.00485045413375,-0.000438308137633,0.0014302743797,-0.00429697486178,0.0136504826123,-0.00265604405812,0.0111079774116,0.0,0.00680274732275,-0.00815818770146,-0.010723963363,0.0139145416003,
09:34:00,-0.00674311388489,-0.00898209631583,0.011853161297,0.0150491929739,-0.0169018108026,0.0,0.0,,0.0,0.0,0.0,-0.00136147059832,0.0152820548109,-0.00262812240627,-0.00566115543474,-0.00659778069644,0.00759377165974,-0.00720291229406,0.000467398933492,0.0,0.016147986408,0.0082988028147,-0.00113058237029,0.00314564587792,0.00403497521218,-0.0036429912785,
09:35:00,-0.000676818976767,0.0,0.0,-0.0105106072709,-0.0152674721308,,,0.0,,0.0,0.0,0.00498302276842,0.00896443842337,-0.00660068403135,-0.0028426415081,-0.000441403670817,-0.00759377165974,0.000963391211314,-0.00327638954455,-0.00908368522241,-0.0103508687237,0.00549451931764,0.00169539458525,0.0,0.00935210557028,-0.00365631120311,
09:36:00,0.0,0.0369045569355,-0.00551399585328,-0.00757579380846,0.00575265248945,0.0,,0.0,,,0.0,0.0148017952473,-0.00896443842337,-0.0182673825467,-0.0110407991301,0.00484475732909,0.00380409398356,-0.0033759376167,-0.00517039929742,0.0,-0.00579711768433,-0.00274348594575,-0.00226116546314,-0.00314564587792,-0.006002018685,-0.00366972888896,
09:37:00,0.00202908422678,0.000724375258041,-0.021557721075,-0.0207460379476,0.00286396377143,0.0,0.0,,0.0,0.0,0.0,0.00621395696794,-0.0114395909094,0.0151720893391,0.00737406045272,0.00787750244309,-0.00237586236729,-0.00145032657765,-0.00141476090563,0.0,-0.00641588669191,-0.00109950533342,-0.0011325029523,-0.00126103421503,-0.00536553936463,-0.0148150857851,
