,20150729,20150730,20150731
10:54:00,,-0.000445335122034,0.0
10:55:00,,-0.00715246679049,0.0
10:56:00,,0.000448531068296,0.0
10:57:00,,0.00670393572219,0.00140944350323
10:58:00,,0.0110743102991,-0.00235017734495
10:59:00,,-0.000440625695607,-0.00235571369246
11:00:00,,-0.0128633399308,0.00094295150787
11:01:00,,-0.00223463780142,0.000471142529328
11:02:00,,-0.000895255207511,0.00282220319022
11:03:00,,0.000895255207511,-0.00423629722742
11:04:00,,-0.00403497521218,0.0
11:05:00,,-0.00360036392518,0.0
11:06:00,0.0,0.000901306956013,0.000471586898624
11:07:00,,0.0,-0.000471586898624
11:08:00,,0.0,0.000471586898624
11:09:00,,0.00449438958784,-0.00472590671636
11:10:00,,-0.000448531068296,0.0
11:11:00,,0.000448531068296,-0.000473821378209
11:12:00,,0.0022396425935,0.0
11:13:00,,0.0,-0.000474045991337
11:14:00,,0.000447327227321,0.0028409110016
11:15:00,,-0.000894854645844,-0.00189304363206
11:16:00,,0.000894854645844,0.0
11:17:00,0.0,0.0,-0.0023713551544
11:18:00,,0.0,0.0023713551544
11:19:00,0.0,-0.000447327227321,0.00378251041998
11:20:00,,0.00089445444246,0.0121952730938
11:21:00,0.0,-0.00223763798893,0.00928080907447
11:22:00,0.0,0.00357782134788,-0.00695251931488
11:23:00,,0.0,-0.00466201310581
11:24:00,,0.0035650661645,0.0
11:25:00,,0.00488130545442,0.0
11:26:00,0.0,0.00749727877822,0.0
11:27:00,0.0,0.031995811892,-0.00468384931243
11:28:00,,-0.00597526319009,-0.00423430413879
11:29:00,,0.0266119188916,0.0131149420778
11:30:00,,0.0,
13:00:00,,-0.0121620287105,0.00139502463916
13:01:00,,-0.0170216875694,0.00648450627926
13:02:00,,-0.0129591446425,-0.000461787124346
13:03:00,,-0.00435730536896,-0.00462963789874
13:04:00,,0.00435730536896,0.00231749814036
13:05:00,,0.0,0.0
13:06:00,,0.0043384015986,0.0
13:07:00,,-0.00216684808509,0.00231213975838
13:08:00,,-0.00217155351351,0.00460830308619
13:09:00,,-0.00829517963285,0.00321322287023
13:10:00,,-0.00175515622065,0.000916170471779
13:11:00,,-0.00528402814661,0.00182982667708
13:12:00,,0.0,0.000913659268674
13:13:00,,0.00220507255831,-0.00365965641753
13:14:00,,-0.00441501820912,-0.00229410515847
13:15:00,,0.0,0.0027522953154
13:16:00,,0.00881062968215,-0.00137520076681
13:17:00,,0.0035026305512,-0.000458820838515
13:18:00,,0.000873744048597,-0.00829497843773
13:19:00,,-0.0043763745998,0.0018492839297
13:20:00,,-0.00439561147304,0.0027675294417
13:21:00,,-0.00441501820912,-0.00415417167914
13:22:00,,0.00441501820912,-0.00463607691748
13:23:00,,-0.00441501820912,0.00139308125617
13:24:00,,0.00441501820912,0.0115341532453
13:25:00,,0.00395691877024,-0.00829115758398
13:26:00,,0.000438692702802,0.00645460977668
13:27:00,,-0.000438692702802,-0.00506796753924
13:28:00,,0.0035041647771,-0.00138664223744
13:29:00,,0.0013109025255,0.0
13:30:00,,0.00435730536896,-0.000462641692268
13:31:00,0.0,-0.00566820789446,-0.000462855828675
13:32:00,,-0.00306547207429,-0.00324600331385
13:33:00,,-0.000438692702802,0.00324600331385
13:34:00,,-0.00395691877024,0.0
13:35:00,,0.0,0.000925497520943
13:36:00,,-0.00353045379938,0.0
13:37:00,,-0.000884564409734,-0.000925497520943
13:38:00,,0.0,0.000925497520943
13:39:00,,-0.00532388125275,0.00138664223744
13:40:00,,-0.000890075715193,0.00322804061724
13:41:00,,-0.000445335122034,-0.00322804061724
13:42:00,,0.00621671629165,0.0027675294417
13:43:00,,0.0,-0.00369174392523
13:44:00,,-0.00399202126954,-0.000462427753905
13:45:00,,0.0,0.00415417167914
13:46:00,,0.00664454271867,-0.0027675294417
13:47:00,,-0.0022099456508,0.0
13:48:00,,0.0,0.00184587039028
13:49:00,,0.000442380011638,0.000921659051417
13:50:00,,0.00309119256967,0.000460511175534
13:51:00,,0.000881445627806,-0.00138217022695
13:52:00,,0.0,-0.0023078708605
13:53:00,,0.0131292914418,0.0
13:54:00,,0.021506205221,0.0
13:55:00,,-0.021506205221,0.00184672259316
13:56:00,,0.0129591446425,0.00414269867501
13:57:00,,-0.0129591446425,0.00137709454859
13:58:00,,-0.00523104941755,0.00274851295335
13:59:00,,-0.00438020849256,-0.00274851295335
14:00:00,,0.000877577941359,-0.00413698590484
14:01:00,,-0.00439561147304,-0.00138280731875
14:02:00,0.0,-0.000881445627806,0.000922083974968
14:03:00,,-0.00353357258131,-0.00230680609792
14:04:00,,0.000442380011638,-0.00231213975838
14:05:00,,0.00397263819748,-0.00324600331385
14:06:00,,0.0,-0.000929368096633
14:07:00,,-0.00441501820912,0.0
14:08:00,,-0.000885347556725,0.000464792013945
14:09:00,,-0.00266075545003,0.000464576082688
14:10:00,0.0,-0.0143115143933,0.00278293315044
14:11:00,,0.00896866998276,-0.00185442797696
14:12:00,,0.0,-0.000928505173485
14:13:00,,-0.00402595041655,0.0
14:14:00,,-0.00449237053811,-0.00139437624265
14:15:00,,0.000450146305148,-0.00466201310581
14:16:00,,0.0,-0.00844678884197
14:17:00,,0.0026966308476,-0.000471364609246
14:18:00,,-0.00134740644683,0.00423430413879
14:19:00,,0.00134740644683,0.000938526582264
14:20:00,,-0.000898069211684,0.00747667034302
14:21:00,,0.00134680155038,-0.00607052996603
14:22:00,,0.0,-0.00140614037699
14:23:00,0.0,-0.00404585851954,0.00140614037699
14:24:00,,0.00224971973402,-0.00234466695925
14:25:00,,-0.000899280636144,-0.00282087634164
14:26:00,0.0,0.000899280636144,-0.00141342779715
14:27:00,0.0,0.00134740644683,-0.00899840312779
14:28:00,,0.000448732338694,-0.00908011017592
14:29:00,,0.0,0.00335490369788
14:30:00,,-0.00134680155038,0.00952388151126
14:31:00,0.0,0.000898069211684,0.00472814119595
14:32:00,,-0.00720723840495,0.0
14:33:00,,-0.00999553983168,-0.00236127618568
14:34:00,,0.00091282525736,-0.00236686501027
14:35:00,0.0,0.0036429912785,-0.00427452562511
14:36:00,0.0,0.0,-0.000952381024367
14:37:00,0.0,-0.0013645669618,-0.00286259737463
14:38:00,,0.0013645669618,0.00333890126551
14:39:00,0.0,0.0135442251078,-0.00429492428288
14:40:00,0.0,0.00803934655942,0.0
14:41:00,0.0,0.0,-0.00287356519573
14:42:00,0.0,0.0,-0.00336296257373
14:43:00,0.0,-0.00624723138444,-0.00144473899437
14:44:00,,-0.0153363402827,0.0
14:45:00,,0.0018165309264,-0.0106590156459
14:46:00,0.0,0.000453617608141,-0.00880631914224
14:47:00,0.0,0.00677968698538,0.00245398896157
14:48:00,0.0,-0.00904983551992,0.0136321487901
14:49:00,0.0,-0.0013645669618,0.000966650631095
14:50:00,,-0.00639271583467,0.0057803629155
14:51:00,0.0,0.0,-0.00288600488914
14:52:00,0.0,0.0,0.00480539127494
14:53:00,0.0,0.0,0.00764091587618
14:54:00,0.0,0.0,0.0
14:55:00,0.0,0.0,-0.000951927725382
14:56:00,0.0,0.0,-0.000476303890881
14:57:00,,0.0,-0.000953288918713
15:00:00,0.0,0.0,-0.00334368594306
