Label,Year,Month,Loan Rate,Election,Close (Rs.),Inflation,Buy Rate
CCS.N0000,1998,4,19.4,0,173.73684210526315,10.3,63.305
CFIN.N0000,1998,4,19.4,0,188.5,10.3,63.305
CFLB.N0000,1998,4,19.4,0,6.0227272727272725,10.3,63.305
CFVF.N0000,1998,4,19.4,0,4.703125,10.3,63.305
CHOU.N0000,1998,4,19.4,0,7.5,10.3,63.305
CIC.N0000,1998,4,19.4,0,40.66666666666666,10.3,63.305
CIND.N0000,1998,4,19.4,0,44.0,10.3,63.305
CINV.N0000,1998,4,19.4,0,139.5,10.3,63.305
COMB.N0000,1998,4,19.4,0,169.94736842105263,10.3,63.305
COMB.X0000,1998,4,19.4,0,149.25,10.3,63.305
CTC.N0000,1998,4,19.4,0,34.63461538461539,10.3,63.305
CTCE.N0000,1998,4,19.4,0,54.0,10.3,63.305
DFCC.N0000,1998,4,19.4,0,264.390625,10.3,63.305
DIPD.N0000,1998,4,19.4,0,116.46875,10.3,63.305
DIST.N0000,1998,4,19.4,0,7.026315789473684,10.3,63.305
DPL.N0000,1998,4,19.4,0,21.34375,10.3,63.305
EAST.N0000,1998,4,19.4,0,3.75,10.3,63.305
EQIT.N0000,1998,4,19.4,0,10.333333333333334,10.3,63.305
GHLL.N0000,1998,4,19.4,0,3.1153846153846154,10.3,63.305
GLAS.N0000,1998,4,19.4,0,17.36842105263158,10.3,63.305
GRAN.N0000,1998,4,19.4,0,39.828947368421055,10.3,63.305
HAYC.N0000,1998,4,19.4,0,48.25,10.3,63.305
HAYL.N0000,1998,4,19.4,0,224.66666666666663,10.3,63.305
HDEV.N0000,1998,4,19.4,0,6.375,10.3,63.305
HNB.N0000,1998,4,19.4,0,183.26388888888889,10.3,63.305
JFIN.N0000,1998,4,19.4,0,69.67857142857143,10.3,63.305
JKH.N0000,1998,4,19.4,0,311.38235294117646,10.3,63.305
KAPI.N0000,1998,4,19.4,0,8.25,10.3,63.305
KGAL.N0000,1998,4,19.4,0,36.59722222222222,10.3,63.305
KOTA.N0000,1998,4,19.4,0,31.07894736842105,10.3,63.305
KURU.N0000,1998,4,19.4,0,8.1,10.3,63.305
LCEM.N0000,1998,4,19.4,0,4.0,10.3,63.305
LDEV.N0000,1998,4,19.4,0,11.5,10.3,63.305
LFIN.N0000,1998,4,19.4,0,10.833333333333334,10.3,63.305
LION.N0000,1998,4,19.4,0,59.583333333333336,10.3,63.305
LLUB.N0000,1998,4,19.4,0,57.638888888888886,10.3,63.305
LMF.N0000,1998,4,19.4,0,4.316666666666666,10.3,63.305
LWL.N0000,1998,4,19.4,0,14.916666666666666,10.3,63.305
NDB.N0000,1998,4,19.4,0,233.33333333333331,10.3,63.305
NEST.N0000,1998,4,19.4,0,42.48611111111112,10.3,63.305
ONAL.N0000,1998,4,19.4,0,10.0,10.3,63.305
OSEA.N0000,1998,4,19.4,0,4.977272727272728,10.3,63.305
PALM.N0000,1998,4,19.4,0,25.02777777777778,10.3,63.305
PDL.N0000,1998,4,19.4,0,17.5625,10.3,63.305
RCL.N0000,1998,4,19.4,0,17.416666666666668,10.3,63.305
RICH.N0000,1998,4,19.4,0,115.86842105263158,10.3,63.305
SAMP.N0000,1998,4,19.4,0,66.69736842105263,10.3,63.305
SEMB.N0000,1998,4,19.4,0,4.073529411764706,10.3,63.305
SEYB.N0000,1998,4,19.4,0,21.144736842105264,10.3,63.305
SHOT.N0000,1998,4,19.4,0,16.25,10.3,63.305
SPEN.N0000,1998,4,19.4,0,189.69444444444449,10.3,63.305
SUGA.N0000,1998,4,19.4,0,8.947368421052632,10.3,63.305
SUN.N0000,1998,4,19.4,0,11.25,10.3,63.305
TAFL.N0000,1998,4,19.4,0,41.9375,10.3,63.305
TFC.N0000,1998,4,19.4,0,21.01315789473684,10.3,63.305
TILE.N0000,1998,4,19.4,0,17.09090909090909,10.3,63.305
TKYO.N0000,1998,4,19.4,0,67.59375,10.3,63.305
TYRE.N0000,1998,4,19.4,0,12.144736842105264,10.3,63.305
VANI.N0000,1998,4,19.4,0,9.421052631578949,10.3,63.305
VANI.X0000,1998,4,19.4,0,6.340909090909091,10.3,63.305
WATA.N0000,1998,4,19.4,0,42.17105263157895,10.3,63.305
ACL.N0000,1998,5,19.4,0,53.78846153846154,12.1,65.0
ASIR.N0000,1998,5,19.4,0,29.28846153846154,12.1,65.0
BFL.N0000,1998,5,19.4,0,15.333333333333334,12.1,65.0
BHR.N0000,1998,5,19.4,0,16.78846153846154,12.1,65.0
BINN.N0000,1998,5,19.4,0,40.0,12.1,65.0
BOGA.N0000,1998,5,19.4,0,8.305555555555555,12.1,65.0
CCS.N0000,1998,5,19.4,0,154.81944444444446,12.1,65.0
CFIN.N0000,1998,5,19.4,0,189.7321428571429,12.1,65.0
CFLB.N0000,1998,5,19.4,0,5.75,12.1,65.0
CFVF.N0000,1998,5,19.4,0,4.117647058823529,12.1,65.0
CHOU.N0000,1998,5,19.4,0,7.0,12.1,65.0
CIC.N0000,1998,5,19.4,0,40.0,12.1,65.0
CIND.N0000,1998,5,19.4,0,29.5,12.1,65.0
CINV.N0000,1998,5,19.4,0,116.83333333333331,12.1,65.0
COMB.N0000,1998,5,19.4,0,167.11111111111111,12.1,65.0
COMB.X0000,1998,5,19.4,0,151.5,12.1,65.0
CTC.N0000,1998,5,19.4,0,33.81666666666667,12.1,65.0
CTCE.N0000,1998,5,19.4,0,50.0,12.1,65.0
DFCC.N0000,1998,5,19.4,0,270.80882352941177,12.1,65.0
DIPD.N0000,1998,5,19.4,0,115.38333333333334,12.1,65.0
DIST.N0000,1998,5,19.4,0,7.638888888888889,12.1,65.0
DPL.N0000,1998,5,19.4,0,20.107142857142858,12.1,65.0
EQIT.N0000,1998,5,19.4,0,10.333333333333334,12.1,65.0
GHLL.N0000,1998,5,19.4,0,2.982142857142857,12.1,65.0
GLAS.N0000,1998,5,19.4,0,16.819444444444443,12.1,65.0
GRAN.N0000,1998,5,19.4,0,40.75,12.1,65.0
HAYC.N0000,1998,5,19.4,0,47.10714285714285,12.1,65.0
HAYL.N0000,1998,5,19.4,0,220.51470588235293,12.1,65.0
HDEV.N0000,1998,5,19.4,0,7.0,12.1,65.0
HNB.N0000,1998,5,19.4,0,186.61111111111111,12.1,65.0
JFIN.N0000,1998,5,19.4,0,75.66666666666667,12.1,65.0
JKH.N0000,1998,5,19.4,0,303.2361111111111,12.1,65.0
KAPI.N0000,1998,5,19.4,0,8.0,12.1,65.0
KGAL.N0000,1998,5,19.4,0,43.833333333333336,12.1,65.0
KOTA.N0000,1998,5,19.4,0,42.97222222222222,12.1,65.0
KURU.N0000,1998,5,19.4,0,12.0,12.1,65.0
LCEM.N0000,1998,5,19.4,0,4.0,12.1,65.0
LFIN.N0000,1998,5,19.4,0,10.8,12.1,65.0
LION.N0000,1998,5,19.4,0,55.3,12.1,65.0
LLUB.N0000,1998,5,19.4,0,57.53125,12.1,65.0
LMF.N0000,1998,5,19.4,0,4.089285714285714,12.1,65.0
LWL.N0000,1998,5,19.4,0,12.916666666666666,12.1,65.0
NDB.N0000,1998,5,19.4,0,207.56944444444449,12.1,65.0
NEST.N0000,1998,5,19.4,0,36.61538461538461,12.1,65.0
ONAL.N0000,1998,5,19.4,0,10.041666666666666,12.1,65.0
OSEA.N0000,1998,5,19.4,0,5.0,12.1,65.0
PALM.N0000,1998,5,19.4,0,23.48333333333333,12.1,65.0
PDL.N0000,1998,5,19.4,0,17.5625,12.1,65.0
RCL.N0000,1998,5,19.4,0,16.416666666666668,12.1,65.0
RICH.N0000,1998,5,19.4,0,127.91176470588236,12.1,65.0
SAMP.N0000,1998,5,19.4,0,64.26388888888889,12.1,65.0
SEMB.N0000,1998,5,19.4,0,4.03125,12.1,65.0
SEYB.N0000,1998,5,19.4,0,20.22222222222222,12.1,65.0
SHOT.N0000,1998,5,19.4,0,16.0,12.1,65.0
SPEN.N0000,1998,5,19.4,0,161.46153846153845,12.1,65.0
SUGA.N0000,1998,5,19.4,0,8.264705882352942,12.1,65.0
TAFL.N0000,1998,5,19.4,0,35.0,12.1,65.0
TFC.N0000,1998,5,19.4,0,20.328125,12.1,65.0
TILE.N0000,1998,5,19.4,0,15.607142857142858,12.1,65.0
TKYO.N0000,1998,5,19.4,0,66.1,12.1,65.0
TYRE.N0000,1998,5,19.4,0,11.875,12.1,65.0
UDPL.N0000,1998,5,19.4,0,60.86111111111112,12.1,65.0
VANI.N0000,1998,5,19.4,0,10.680555555555555,12.1,65.0
VANI.X0000,1998,5,19.4,0,6.984375,12.1,65.0
WATA.N0000,1998,5,19.4,0,59.97222222222222,12.1,65.0
ACL.N0000,1998,6,19.4,0,46.86538461538461,14.1,65.4
ASIR.N0000,1998,6,19.4,0,29.303571428571427,14.1,65.4
BFL.N0000,1998,6,19.4,0,11.8,14.1,65.4
BHR.N0000,1998,6,19.4,0,16.464285714285715,14.1,65.4
BINN.N0000,1998,6,19.4,0,29.0,14.1,65.4
BOGA.N0000,1998,6,19.4,0,6.7368421052631575,14.1,65.4
BRWN.N0000,1998,6,19.4,0,145.5,14.1,65.4
CARE.N0000,1998,6,19.4,0,47.5,14.1,65.4
CARG.N0000,1998,6,19.4,0,55.0,14.1,65.4
CCS.N0000,1998,6,19.4,0,82.45,14.1,65.4
CFIN.N0000,1998,6,19.4,0,174.64705882352942,14.1,65.4
CFLB.N0000,1998,6,19.4,0,5.071428571428571,14.1,65.4
CFVF.N0000,1998,6,19.4,0,4.705882352941177,14.1,65.4
CHOU.N0000,1998,6,19.4,0,6.75,14.1,65.4
CIC.N0000,1998,6,19.4,0,35.875,14.1,65.4
CIC.X0000,1998,6,19.4,0,33.0,14.1,65.4
CIND.N0000,1998,6,19.4,0,17.5,14.1,65.4
CINV.N0000,1998,6,19.4,0,94.38636363636364,14.1,65.4
COMB.N0000,1998,6,19.4,0,115.3,14.1,65.4
COMB.X0000,1998,6,19.4,0,87.5,14.1,65.4
CTC.N0000,1998,6,19.4,0,32.30882352941177,14.1,65.4
CTCE.N0000,1998,6,19.4,0,44.333333333333336,14.1,65.4
DFCC.N0000,1998,6,19.4,0,198.97619047619048,14.1,65.4
DIPD.N0000,1998,6,19.4,0,94.671875,14.1,65.4
DIST.N0000,1998,6,19.4,0,6.25,14.1,65.4
DPL.N0000,1998,6,19.4,0,16.732142857142858,14.1,65.4
EAST.N0000,1998,6,19.4,0,5.0,14.1,65.4
EQIT.N0000,1998,6,19.4,0,10.2,14.1,65.4
GHLL.N0000,1998,6,19.4,0,2.645833333333333,14.1,65.4
GLAS.N0000,1998,6,19.4,0,13.8375,14.1,65.4
GRAN.N0000,1998,6,19.4,0,31.404761904761905,14.1,65.4
HAYC.N0000,1998,6,19.4,0,42.13461538461539,14.1,65.4
HAYL.N0000,1998,6,19.4,0,186.1125,14.1,65.4
HDEV.N0000,1998,6,19.4,0,7.0,14.1,65.4
HNB.N0000,1998,6,19.4,0,165.43055555555554,14.1,65.4
JFIN.N0000,1998,6,19.4,0,63.535714285714285,14.1,65.4
JKH.N0000,1998,6,19.4,0,227.83333333333331,14.1,65.4
KAPI.N0000,1998,6,19.4,0,8.0,14.1,65.4
KGAL.N0000,1998,6,19.4,0,30.571428571428573,14.1,65.4
KOTA.N0000,1998,6,19.4,0,29.607142857142858,14.1,65.4
LCEM.N0000,1998,6,19.4,0,4.0,14.1,65.4
LFIN.N0000,1998,6,19.4,0,10.21875,14.1,65.4
LION.N0000,1998,6,19.4,0,44.25,14.1,65.4
LLUB.N0000,1998,6,19.4,0,50.359375,14.1,65.4
LMF.N0000,1998,6,19.4,0,3.1125,14.1,65.4
LWL.N0000,1998,6,19.4,0,10.842105263157896,14.1,65.4
NDB.N0000,1998,6,19.4,0,149.54761904761904,14.1,65.4
NEST.N0000,1998,6,19.4,0,33.6,14.1,65.4
ONAL.N0000,1998,6,19.4,0,9.975,14.1,65.4
OSEA.N0000,1998,6,19.4,0,4.96875,14.1,65.4
PALM.N0000,1998,6,19.4,0,23.291666666666668,14.1,65.4
PDL.N0000,1998,6,19.4,0,17.625,14.1,65.4
RCL.N0000,1998,6,19.4,0,13.738095238095235,14.1,65.4
RICH.N0000,1998,6,19.4,0,95.5,14.1,65.4
SAMP.N0000,1998,6,19.4,0,53.29761904761905,14.1,65.4
SEMB.N0000,1998,6,19.4,0,4.019230769230769,14.1,65.4
SEYB.N0000,1998,6,19.4,0,17.6,14.1,65.4
SHOT.N0000,1998,6,19.4,0,15.8125,14.1,65.4
SPEN.N0000,1998,6,19.4,0,113.08333333333331,14.1,65.4
SUGA.N0000,1998,6,19.4,0,7.130952380952381,14.1,65.4
TAFL.N0000,1998,6,19.4,0,28.4,14.1,65.4
TFC.N0000,1998,6,19.4,0,17.13888888888889,14.1,65.4
TILE.N0000,1998,6,19.4,0,13.35,14.1,65.4
TKYO.N0000,1998,6,19.4,0,52.9264705882353,14.1,65.4
TYRE.N0000,1998,6,19.4,0,9.035714285714286,14.1,65.4
UDPL.N0000,1998,6,19.4,0,46.92857142857143,14.1,65.4
VANI.N0000,1998,6,19.4,0,8.416666666666666,14.1,65.4
VANI.X0000,1998,6,19.4,0,5.666666666666667,14.1,65.4
WATA.N0000,1998,6,19.4,0,44.46428571428572,14.1,65.4
ACL.N0000,1998,7,19.4,0,48.458333333333336,10.5,65.925
ASIR.N0000,1998,7,19.4,0,28.13888888888889,10.5,65.925
BFL.N0000,1998,7,19.4,0,11.154761904761903,10.5,65.925
BHR.N0000,1998,7,19.4,0,16.0,10.5,65.925
BINN.N0000,1998,7,19.4,0,29.0,10.5,65.925
BOGA.N0000,1998,7,19.4,0,6.911764705882353,10.5,65.925
BRWN.N0000,1998,7,19.4,0,101.0,10.5,65.925
CARG.N0000,1998,7,19.4,0,55.0,10.5,65.925
CCS.N0000,1998,7,19.4,0,75.6,10.5,65.925
CFIN.N0000,1998,7,19.4,0,169.84375,10.5,65.925
CFLB.N0000,1998,7,19.4,0,4.75,10.5,65.925
CFVF.N0000,1998,7,19.4,0,5.09375,10.5,65.925
CIC.N0000,1998,7,19.4,0,38.7,10.5,65.925
CIND.N0000,1998,7,19.4,0,15.022727272727272,10.5,65.925
CINV.N0000,1998,7,19.4,0,90.2,10.5,65.925
COMB.N0000,1998,7,19.4,0,119.20238095238096,10.5,65.925
COMB.X0000,1998,7,19.4,0,91.725,10.5,65.925
CTC.N0000,1998,7,19.4,0,30.647058823529413,10.5,65.925
CTCE.N0000,1998,7,19.4,0,37.892857142857146,10.5,65.925
DFCC.N0000,1998,7,19.4,0,142.29761904761904,10.5,65.925
DIPD.N0000,1998,7,19.4,0,92.0,10.5,65.925
DIST.N0000,1998,7,19.4,0,5.476190476190476,10.5,65.925
DPL.N0000,1998,7,19.4,0,17.192307692307693,10.5,65.925
EAST.N0000,1998,7,19.4,0,3.9166666666666665,10.5,65.925
GHLL.N0000,1998,7,19.4,0,2.659090909090909,10.5,65.925
GLAS.N0000,1998,7,19.4,0,11.71875,10.5,65.925
GRAN.N0000,1998,7,19.4,0,29.285714285714285,10.5,65.925
HAYC.N0000,1998,7,19.4,0,44.88333333333333,10.5,65.925
HAYL.N0000,1998,7,19.4,0,177.14705882352942,10.5,65.925
HDEV.N0000,1998,7,19.4,0,5.0,10.5,65.925
HNB.N0000,1998,7,19.4,0,156.35,10.5,65.925
JFIN.N0000,1998,7,19.4,0,60.0,10.5,65.925
JKH.N0000,1998,7,19.4,0,217.1190476190476,10.5,65.925
KGAL.N0000,1998,7,19.4,0,28.15,10.5,65.925
KOTA.N0000,1998,7,19.4,0,27.35,10.5,65.925
KURU.N0000,1998,7,19.4,0,7.0,10.5,65.925
LCEM.N0000,1998,7,19.4,0,3.625,10.5,65.925
LDEV.N0000,1998,7,19.4,0,11.5,10.5,65.925
LFIN.N0000,1998,7,19.4,0,10.40625,10.5,65.925
LION.N0000,1998,7,19.4,0,36.46052631578947,10.5,65.925
LLUB.N0000,1998,7,19.4,0,48.4264705882353,10.5,65.925
LMF.N0000,1998,7,19.4,0,3.890625,10.5,65.925
LPRT.N0000,1998,7,19.4,0,16.0,10.5,65.925
LWL.N0000,1998,7,19.4,0,10.647058823529411,10.5,65.925
NDB.N0000,1998,7,19.4,0,138.875,10.5,65.925
NEST.N0000,1998,7,19.4,0,36.5,10.5,65.925
OSEA.N0000,1998,7,19.4,0,4.833333333333333,10.5,65.925
PALM.N0000,1998,7,19.4,0,23.65625,10.5,65.925
PARA.N0000,1998,7,19.4,0,42.0,10.5,65.925
PDL.N0000,1998,7,19.4,0,17.75,10.5,65.925
RCL.N0000,1998,7,19.4,0,13.328947368421051,10.5,65.925
RICH.N0000,1998,7,19.4,0,96.359375,10.5,65.925
SAMP.N0000,1998,7,19.4,0,51.9625,10.5,65.925
SEMB.N0000,1998,7,19.4,0,3.953125,10.5,65.925
SEYB.N0000,1998,7,19.4,0,17.7625,10.5,65.925
SHOT.N0000,1998,7,19.4,0,15.0,10.5,65.925
SPEN.N0000,1998,7,19.4,0,111.41666666666669,10.5,65.925
SUGA.N0000,1998,7,19.4,0,7.1875,10.5,65.925
TAFL.N0000,1998,7,19.4,0,28.25,10.5,65.925
TFC.N0000,1998,7,19.4,0,16.875,10.5,65.925
TILE.N0000,1998,7,19.4,0,13.136363636363637,10.5,65.925
TKYO.N0000,1998,7,19.4,0,53.65,10.5,65.925
TYRE.N0000,1998,7,19.4,0,9.4625,10.5,65.925
UDPL.N0000,1998,7,19.4,0,50.73809523809524,10.5,65.925
VANI.N0000,1998,7,19.4,0,8.285714285714286,10.5,65.925
VANI.X0000,1998,7,19.4,0,5.0,10.5,65.925
WATA.N0000,1998,7,19.4,0,36.57142857142857,10.5,65.925
ACL.N0000,1998,8,19.4,0,49.375,6.8,66.525
ARPI.N0000,1998,8,19.4,0,52.0,6.8,66.525
ASIR.N0000,1998,8,19.4,0,27.21153846153846,6.8,66.525
BFL.N0000,1998,8,19.4,0,10.447368421052632,6.8,66.525
BHR.N0000,1998,8,19.4,0,14.766666666666667,6.8,66.525
BOGA.N0000,1998,8,19.4,0,8.0125,6.8,66.525
BRWN.N0000,1998,8,19.4,0,100.5,6.8,66.525
CARE.N0000,1998,8,19.4,0,50.0,6.8,66.525
CARG.N0000,1998,8,19.4,0,67.5,6.8,66.525
CCS.N0000,1998,8,19.4,0,63.61842105263158,6.8,66.525
CFIN.N0000,1998,8,19.4,0,156.40277777777777,6.8,66.525
CFLB.N0000,1998,8,19.4,0,4.458333333333333,6.8,66.525
CFVF.N0000,1998,8,19.4,0,5.703125,6.8,66.525
CHOU.N0000,1998,8,19.4,0,6.85,6.8,66.525
CIC.N0000,1998,8,19.4,0,35.15,6.8,66.525
CIC.X0000,1998,8,19.4,0,32.5,6.8,66.525
CIND.N0000,1998,8,19.4,0,15.392857142857142,6.8,66.525
CINV.N0000,1998,8,19.4,0,90.0,6.8,66.525
COMB.N0000,1998,8,19.4,0,107.0,6.8,66.525
COMB.X0000,1998,8,19.4,0,82.0,6.8,66.525
CTC.N0000,1998,8,19.4,0,28.714285714285715,6.8,66.525
CTCE.N0000,1998,8,19.4,0,37.625,6.8,66.525
CTHR.N0000,1998,8,19.4,0,200.0,6.8,66.525
DFCC.N0000,1998,8,19.4,0,117.0,6.8,66.525
DIPD.N0000,1998,8,19.4,0,92.40384615384616,6.8,66.525
DIST.N0000,1998,8,19.4,0,5.0875,6.8,66.525
DPL.N0000,1998,8,19.4,0,16.208333333333332,6.8,66.525
EAST.N0000,1998,8,19.4,0,3.5,6.8,66.525
EQIT.N0000,1998,8,19.4,0,14.0,6.8,66.525
GHLL.N0000,1998,8,19.4,0,2.5,6.8,66.525
GLAS.N0000,1998,8,19.4,0,10.95,6.8,66.525
GRAN.N0000,1998,8,19.4,0,16.6875,6.8,66.525
HAYC.N0000,1998,8,19.4,0,42.208333333333336,6.8,66.525
HAYL.N0000,1998,8,19.4,0,166.1578947368421,6.8,66.525
HNB.N0000,1998,8,19.4,0,147.1625,6.8,66.525
JFIN.N0000,1998,8,19.4,0,62.5625,6.8,66.525
JKH.N0000,1998,8,19.4,0,196.5125,6.8,66.525
KGAL.N0000,1998,8,19.4,0,23.7125,6.8,66.525
KOTA.N0000,1998,8,19.4,0,22.93055555555556,6.8,66.525
LCEM.N0000,1998,8,19.4,0,3.0,6.8,66.525
LFIN.N0000,1998,8,19.4,0,10.05,6.8,66.525
LION.N0000,1998,8,19.4,0,30.475,6.8,66.525
LLUB.N0000,1998,8,19.4,0,42.76315789473684,6.8,66.525
LMF.N0000,1998,8,19.4,0,3.235294117647059,6.8,66.525
LWL.N0000,1998,8,19.4,0,9.22222222222222,6.8,66.525
NDB.N0000,1998,8,19.4,0,117.6,6.8,66.525
NEST.N0000,1998,8,19.4,0,37.263888888888886,6.8,66.525
ONAL.N0000,1998,8,19.4,0,10.0,6.8,66.525
OSEA.N0000,1998,8,19.4,0,3.9,6.8,66.525
PALM.N0000,1998,8,19.4,0,23.48076923076923,6.8,66.525
PARQ.N0000,1998,8,19.4,0,6.75,6.8,66.525
PDL.N0000,1998,8,19.4,0,17.75,6.8,66.525
RCL.N0000,1998,8,19.4,0,11.5,6.8,66.525
RICH.N0000,1998,8,19.4,0,84.11764705882354,6.8,66.525
SAMP.N0000,1998,8,19.4,0,44.5375,6.8,66.525
SEMB.N0000,1998,8,19.4,0,3.96875,6.8,66.525
SEYB.N0000,1998,8,19.4,0,16.35,6.8,66.525
SHOT.N0000,1998,8,19.4,0,14.0,6.8,66.525
SPEN.N0000,1998,8,19.4,0,103.525,6.8,66.525
SUGA.N0000,1998,8,19.4,0,6.894736842105263,6.8,66.525
SUN.N0000,1998,8,19.4,0,9.0,6.8,66.525
TFC.N0000,1998,8,19.4,0,17.605263157894736,6.8,66.525
TILE.N0000,1998,8,19.4,0,10.711538461538462,6.8,66.525
TKYO.N0000,1998,8,19.4,0,48.0,6.8,66.525
TYRE.N0000,1998,8,19.4,0,9.6375,6.8,66.525
UDPL.N0000,1998,8,19.4,0,56.2625,6.8,66.525
VANI.N0000,1998,8,19.4,0,7.4875,6.8,66.525
VANI.X0000,1998,8,19.4,0,4.854166666666667,6.8,66.525
WATA.N0000,1998,8,19.4,0,28.3625,6.8,66.525
ACL.N0000,1998,9,19.4,0,44.083333333333336,5.8,65.985
ASIR.N0000,1998,9,19.4,0,27.59090909090909,5.8,65.985
BFL.N0000,1998,9,19.4,0,8.9,5.8,65.985
BHR.N0000,1998,9,19.4,0,10.75,5.8,65.985
BINN.N0000,1998,9,19.4,0,29.0,5.8,65.985
BOGA.N0000,1998,9,19.4,0,8.69047619047619,5.8,65.985
CARG.N0000,1998,9,19.4,0,65.17857142857143,5.8,65.985
CCS.N0000,1998,9,19.4,0,60.023809523809526,5.8,65.985
CFIN.N0000,1998,9,19.4,0,140.6547619047619,5.8,65.985
CFLB.N0000,1998,9,19.4,0,4.291666666666667,5.8,65.985
CFVF.N0000,1998,9,19.4,0,4.861111111111111,5.8,65.985
CHOU.N0000,1998,9,19.4,0,7.5,5.8,65.985
CIC.N0000,1998,9,19.4,0,33.90625,5.8,65.985
CIC.X0000,1998,9,19.4,0,30.416666666666668,5.8,65.985
CIND.N0000,1998,9,19.4,0,15.0,5.8,65.985
CINV.N0000,1998,9,19.4,0,89.75,5.8,65.985
COMB.N0000,1998,9,19.4,0,95.73809523809524,5.8,65.985
COMB.X0000,1998,9,19.4,0,70.64285714285714,5.8,65.985
CTC.N0000,1998,9,19.4,0,27.51315789473684,5.8,65.985
CTCE.N0000,1998,9,19.4,0,33.25,5.8,65.985
CTHR.N0000,1998,9,19.4,0,202.625,5.8,65.985
DFCC.N0000,1998,9,19.4,0,96.25,5.8,65.985
DIPD.N0000,1998,9,19.4,0,71.71666666666667,5.8,65.985
DIST.N0000,1998,9,19.4,0,4.625,5.8,65.985
DPL.N0000,1998,9,19.4,0,13.0,5.8,65.985
EAST.N0000,1998,9,19.4,0,6.0,5.8,65.985
GHLL.N0000,1998,9,19.4,0,2.25,5.8,65.985
GLAS.N0000,1998,9,19.4,0,11.325,5.8,65.985
GRAN.N0000,1998,9,19.4,0,14.443181818181818,5.8,65.985
HAYC.N0000,1998,9,19.4,0,34.833333333333336,5.8,65.985
HAYL.N0000,1998,9,19.4,0,143.77777777777777,5.8,65.985
HNB.N0000,1998,9,19.4,0,147.6764705882353,5.8,65.985
JFIN.N0000,1998,9,19.4,0,50.142857142857146,5.8,65.985
JKH.N0000,1998,9,19.4,0,161.48863636363637,5.8,65.985
KGAL.N0000,1998,9,19.4,0,17.175,5.8,65.985
KOTA.N0000,1998,9,19.4,0,15.595238095238097,5.8,65.985
LCEM.N0000,1998,9,19.4,0,2.625,5.8,65.985
LDEV.N0000,1998,9,19.4,0,9.03125,5.8,65.985
LFIN.N0000,1998,9,19.4,0,10.0,5.8,65.985
LION.N0000,1998,9,19.4,0,27.52380952380953,5.8,65.985
LLUB.N0000,1998,9,19.4,0,41.8421052631579,5.8,65.985
LMF.N0000,1998,9,19.4,0,3.1578947368421053,5.8,65.985
LPRT.N0000,1998,9,19.4,0,15.0,5.8,65.985
LWL.N0000,1998,9,19.4,0,8.1125,5.8,65.985
MORI.N0000,1998,9,19.4,0,125.0,5.8,65.985
NDB.N0000,1998,9,19.4,0,78.05681818181819,5.8,65.985
NEST.N0000,1998,9,19.4,0,37.375,5.8,65.985
ONAL.N0000,1998,9,19.4,0,9.875,5.8,65.985
OSEA.N0000,1998,9,19.4,0,3.555555555555556,5.8,65.985
PALM.N0000,1998,9,19.4,0,22.98076923076923,5.8,65.985
PDL.N0000,1998,9,19.4,0,17.55,5.8,65.985
RCL.N0000,1998,9,19.4,0,11.340909090909092,5.8,65.985
RICH.N0000,1998,9,19.4,0,73.6923076923077,5.8,65.985
SAMP.N0000,1998,9,19.4,0,37.94318181818182,5.8,65.985
SEMB.N0000,1998,9,19.4,0,3.1538461538461537,5.8,65.985
SEYB.N0000,1998,9,19.4,0,16.204545454545453,5.8,65.985
SHOT.N0000,1998,9,19.4,0,14.625,5.8,65.985
SPEN.N0000,1998,9,19.4,0,86.328125,5.8,65.985
SUGA.N0000,1998,9,19.4,0,6.761904761904762,5.8,65.985
SUN.N0000,1998,9,19.4,0,9.0,5.8,65.985
TAFL.N0000,1998,9,19.4,0,28.0,5.8,65.985
TFC.N0000,1998,9,19.4,0,17.3,5.8,65.985
TILE.N0000,1998,9,19.4,0,9.921875,5.8,65.985
TKYO.N0000,1998,9,19.4,0,46.625,5.8,65.985
TYRE.N0000,1998,9,19.4,0,9.420454545454543,5.8,65.985
UDPL.N0000,1998,9,19.4,0,42.65909090909091,5.8,65.985
VANI.N0000,1998,9,19.4,0,6.363636363636363,5.8,65.985
VANI.X0000,1998,9,19.4,0,4.238095238095238,5.8,65.985
WATA.N0000,1998,9,19.4,0,20.46590909090909,5.8,65.985
ACL.N0000,1998,10,19.4,0,40.65,7.5,67.075
ARPI.N0000,1998,10,19.4,0,18.1,7.5,67.075
ASIR.N0000,1998,10,19.4,0,28.203125,7.5,67.075
BFL.N0000,1998,10,19.4,0,8.911764705882353,7.5,67.075
BHR.N0000,1998,10,19.4,0,12.75,7.5,67.075
BINN.N0000,1998,10,19.4,0,23.33333333333333,7.5,67.075
BOGA.N0000,1998,10,19.4,0,8.55952380952381,7.5,67.075
BRWN.N0000,1998,10,19.4,0,100.0,7.5,67.075
CARG.N0000,1998,10,19.4,0,70.375,7.5,67.075
CCS.N0000,1998,10,19.4,0,67.3,7.5,67.075
CFIN.N0000,1998,10,19.4,0,148.925,7.5,67.075
CFLB.N0000,1998,10,19.4,0,3.84375,7.5,67.075
CFT.N0000,1998,10,19.4,0,33.0,7.5,67.075
CFVF.N0000,1998,10,19.4,0,4.365384615384615,7.5,67.075
CHOU.N0000,1998,10,19.4,0,9.325,7.5,67.075
