Label,Month,Year,Close (Rs.)
CARG.N0000,7,2003,99.61111111111111
CCS.N0000,7,2003,110.10714285714286
CFIN.N0000,7,2003,163.60227272727272
CFLB.N0000,7,2003,2.7875
CFT.N0000,7,2003,28.5
CFVF.N0000,7,2003,5.045454545454546
CHOU.N0000,7,2003,9.25
CIC.N0000,7,2003,162.11111111111111
CIC.X0000,7,2003,142.58333333333334
CIND.N0000,7,2003,42.0
CINV.N0000,7,2003,106.63888888888889
COMB.N0000,7,2003,197.7608695652174
COMB.X0000,7,2003,135.06578947368422
CTC.N0000,7,2003,44.416666666666664
CTCE.N0000,7,2003,82.27083333333333
CTHR.N0000,7,2003,374.6
DFCC.N0000,7,2003,268.2391304347826
DIPD.N0000,7,2003,97.45238095238095
DIST.N0000,7,2003,24.532608695652176
DPL.N0000,7,2003,17.273809523809526
EAST.N0000,7,2003,8.23611111111111
EQIT.N0000,7,2003,15.714285714285714
GHLL.N0000,7,2003,4.083333333333333
GLAS.N0000,7,2003,26.358695652173914
GOOD.N0000,7,2003,100.0
GRAN.N0000,7,2003,33.07608695652174
GREG.N0000,7,2003,5.0
HAYC.N0000,7,2003,47.06818181818182
HAYL.N0000,7,2003,197.1086956521739
HDEV.N0000,7,2003,15.26923076923077
HNB.N0000,7,2003,95.82608695652173
HNB.X0000,7,2003,60.06521739130435
JFIN.N0000,7,2003,49.42857142857143
JKH.N0000,7,2003,94.57608695652173
KGAL.N0000,7,2003,14.477272727272727
KOTA.N0000,7,2003,8.547619047619047
KURU.N0000,7,2003,29.5
LCEM.N0000,7,2003,9.868421052631579
LDEV.N0000,7,2003,6.0
LFIN.N0000,7,2003,12.289473684210526
LION.N0000,7,2003,75.575
LLUB.N0000,7,2003,139.52173913043478
LMF.N0000,7,2003,20.25
LOLC.N0000,7,2003,57.73913043478261
LWL.N0000,7,2003,43.29347826086956
NDB.N0000,7,2003,159.6086956521739
NEST.N0000,7,2003,65.38636363636364
NTB.N0000,7,2003,22.293478260869566
ONAL.N0000,7,2003,13.0
OSEA.N0000,7,2003,7.3088235294117645
PALM.N0000,7,2003,37.88157894736842
PARQ.N0000,7,2003,4.363636363636363
PDL.N0000,7,2003,17.678571428571427
RCL.N0000,7,2003,20.454545454545453
RICH.N0000,7,2003,110.77631578947368
SAMP.N0000,7,2003,85.43478260869566
SELI.N0000,7,2003,100.0
SEMB.N0000,7,2003,5.636363636363637
SEYB.N0000,7,2003,61.54347826086956
SHAL.N0000,7,2003,760.0
SPEN.N0000,7,2003,204.625
SUGA.N0000,7,2003,5.666666666666667
SUN.N0000,7,2003,22.5
TAFL.N0000,7,2003,24.579545454545453
TFC.N0000,7,2003,21.141304347826086
TILE.N0000,7,2003,43.26190476190476
TKYO.N0000,7,2003,142.0921052631579
TWOD.N0000,7,2003,10.355263157894736
TYRE.N0000,7,2003,8.26086956521739
UDPL.N0000,7,2003,7.333333333333333
VANI.N0000,7,2003,0.726086956521739
VANI.X0000,7,2003,0.5
WATA.N0000,7,2003,9.9375
AAIC.N0000,8,2003,8.857142857142858
ACL.N0000,8,2003,54.11666666666667
ARPI.N0000,8,2003,11.333333333333334
ASHA.N0000,8,2003,17.291666666666668
ASIR.N0000,8,2003,25.1
BFL.N0000,8,2003,12.975
BHR.N0000,8,2003,38.333333333333336
BINN.N0000,8,2003,24.666666666666668
BOGA.N0000,8,2003,4.704545454545454
CARE.N0000,8,2003,40.325
CARG.N0000,8,2003,102.02777777777777
CCS.N0000,8,2003,122.8125
CFIN.N0000,8,2003,193.82894736842104
CFLB.N0000,8,2003,2.8333333333333335
CFT.N0000,8,2003,28.0
CFVF.N0000,8,2003,5.144736842105263
CHOU.N0000,8,2003,10.0
CIC.N0000,8,2003,169.71428571428572
CIC.X0000,8,2003,152.05
CIND.N0000,8,2003,52.875
CINV.N0000,8,2003,99.19736842105263
COMB.N0000,8,2003,196.2125
COMB.X0000,8,2003,135.5921052631579
CTC.N0000,8,2003,43.61764705882353
CTCE.N0000,8,2003,87.71052631578948
CTHR.N0000,8,2003,350.0
DFCC.N0000,8,2003,270.725
DIPD.N0000,8,2003,89.5125
DIST.N0000,8,2003,25.8625
DPL.N0000,8,2003,16.75
EAST.N0000,8,2003,8.541666666666666
EQIT.N0000,8,2003,16.61111111111111
GHLL.N0000,8,2003,4.425
GLAS.N0000,8,2003,25.526315789473685
GRAN.N0000,8,2003,38.3
GREG.N0000,8,2003,4.875
HAYC.N0000,8,2003,44.63157894736842
HAYL.N0000,8,2003,200.35
HDEV.N0000,8,2003,16.78846153846154
HNB.N0000,8,2003,103.55
HNB.X0000,8,2003,61.3875
JFIN.N0000,8,2003,65.14285714285714
JKH.N0000,8,2003,105.0125
KAPI.N0000,8,2003,6.0
KGAL.N0000,8,2003,15.485294117647058
KOTA.N0000,8,2003,9.45
KURU.N0000,8,2003,29.5
LCEM.N0000,8,2003,9.55
LFIN.N0000,8,2003,12.983333333333333
LION.N0000,8,2003,79.1
LLUB.N0000,8,2003,193.95
LMF.N0000,8,2003,20.7125
LOLC.N0000,8,2003,56.7625
LWL.N0000,8,2003,43.26315789473684
MPRH.N0000,8,2003,12.5
NDB.N0000,8,2003,158.575
NEST.N0000,8,2003,73.76785714285714
NTB.N0000,8,2003,26.825
ONAL.N0000,8,2003,12.425
OSEA.N0000,8,2003,7.388888888888889
PALM.N0000,8,2003,44.775
PARQ.N0000,8,2003,7.175
PDL.N0000,8,2003,18.444444444444443
RCL.N0000,8,2003,20.475
RICH.N0000,8,2003,119.6375
SAMP.N0000,8,2003,88.15
SELI.N0000,8,2003,95.0
SEMB.N0000,8,2003,5.6875
SEYB.N0000,8,2003,57.1875
SHOT.N0000,8,2003,38.78125
SPEN.N0000,8,2003,227.02941176470588
SUGA.N0000,8,2003,5.640625
TAFL.N0000,8,2003,26.931818181818183
TFC.N0000,8,2003,21.675
TILE.N0000,8,2003,40.986111111111114
TKYO.N0000,8,2003,148.425
TWOD.N0000,8,2003,11.423076923076923
TYRE.N0000,8,2003,8.2
UDPL.N0000,8,2003,9.263157894736842
VANI.N0000,8,2003,0.63
VANI.X0000,8,2003,0.4444444444444444
WATA.N0000,8,2003,10.153846153846153
AAIC.N0000,9,2003,9.1875
ACL.N0000,9,2003,49.90625
ARPI.N0000,9,2003,15.854166666666666
ASHA.N0000,9,2003,16.708333333333332
ASIR.N0000,9,2003,25.875
BFL.N0000,9,2003,17.345238095238095
BHR.N0000,9,2003,46.3875
BINN.N0000,9,2003,40.125
BOGA.N0000,9,2003,4.875
BRWN.N0000,9,2003,187.0
CARE.N0000,9,2003,57.73076923076923
CARG.N0000,9,2003,105.35714285714286
CCS.N0000,9,2003,142.57692307692307
CFIN.N0000,9,2003,241.0952380952381
CFLB.N0000,9,2003,3.53125
CFT.N0000,9,2003,25.875
CFVF.N0000,9,2003,5.2368421052631575
CHOU.N0000,9,2003,10.8125
CIC.N0000,9,2003,169.609375
CIC.X0000,9,2003,146.47222222222223
CINV.N0000,9,2003,87.05882352941177
CLPL.N0000,9,2003,9.0625
COMB.N0000,9,2003,191.80263157894737
COMB.X0000,9,2003,130.4625
CTC.N0000,9,2003,41.61904761904762
CTCE.N0000,9,2003,90.79411764705883
DFCC.N0000,9,2003,297.0595238095238
DIPD.N0000,9,2003,97.21052631578948
DIST.N0000,9,2003,26.214285714285715
DPL.N0000,9,2003,16.1875
EAST.N0000,9,2003,8.25
EQIT.N0000,9,2003,17.15
GHLL.N0000,9,2003,8.702380952380953
GLAS.N0000,9,2003,26.05952380952381
GRAN.N0000,9,2003,36.833333333333336
GREG.N0000,9,2003,4.666666666666667
HAYC.N0000,9,2003,41.473684210526315
HAYL.N0000,9,2003,181.20238095238096
HDEV.N0000,9,2003,42.21052631578947
HNB.N0000,9,2003,102.11904761904762
HNB.X0000,9,2003,56.892857142857146
JFIN.N0000,9,2003,87.1923076923077
JKH.N0000,9,2003,123.36904761904762
KAPI.N0000,9,2003,6.5
KGAL.N0000,9,2003,15.15
KOTA.N0000,9,2003,8.75
KURU.N0000,9,2003,30.6
LCEM.N0000,9,2003,8.647058823529411
LDEV.N0000,9,2003,5.0
LFIN.N0000,9,2003,13.1
LION.N0000,9,2003,78.296875
LLUB.N0000,9,2003,120.14285714285714
LMF.N0000,9,2003,21.178571428571427
LOLC.N0000,9,2003,55.595238095238095
LWL.N0000,9,2003,39.976190476190474
MGT.N0000,9,2003,32.5
MORI.N0000,9,2003,285.0
MPRH.N0000,9,2003,15.0
NDB.N0000,9,2003,164.83333333333334
NEST.N0000,9,2003,78.0
NTB.N0000,9,2003,27.178571428571427
ONAL.N0000,9,2003,12.555555555555555
OSEA.N0000,9,2003,7.8625
PALM.N0000,9,2003,51.828947368421055
PARQ.N0000,9,2003,11.107142857142858
PDL.N0000,9,2003,17.714285714285715
RCL.N0000,9,2003,24.392857142857142
RICH.N0000,9,2003,108.09722222222223
SAMP.N0000,9,2003,98.7625
SELI.N0000,9,2003,94.0625
SEMB.N0000,9,2003,6.892857142857143
SEYB.N0000,9,2003,55.67857142857143
SEYB.X0000,9,2003,27.714285714285715
SHOT.N0000,9,2003,46.890625
SPEN.N0000,9,2003,260.4047619047619
SUGA.N0000,9,2003,5.46875
TAFL.N0000,9,2003,24.08823529411765
TFC.N0000,9,2003,22.023809523809526
TILE.N0000,9,2003,41.8421052631579
TKYO.N0000,9,2003,154.80263157894737
TWOD.N0000,9,2003,11.25
TYRE.N0000,9,2003,7.857142857142857
UDPL.N0000,9,2003,10.263157894736842
VANI.N0000,9,2003,0.5285714285714286
VANI.X0000,9,2003,0.38
WATA.N0000,9,2003,9.69047619047619
AAIC.N0000,10,2003,12.394736842105264
ACL.N0000,10,2003,47.458333333333336
ARPI.N0000,10,2003,15.535714285714286
ASHA.N0000,10,2003,17.2
ASIR.N0000,10,2003,31.6375
BFL.N0000,10,2003,21.94047619047619
BHR.N0000,10,2003,55.56666666666667
BINN.N0000,10,2003,46.78125
BOGA.N0000,10,2003,5.934210526315789
BRWN.N0000,10,2003,167.5
CARE.N0000,10,2003,62.5
CARG.N0000,10,2003,111.57142857142857
CCS.N0000,10,2003,152.17857142857142
CFIN.N0000,10,2003,294.5
CFLB.N0000,10,2003,4.428571428571429
CFVF.N0000,10,2003,7.9523809523809526
CHOU.N0000,10,2003,10.0
CIC.N0000,10,2003,169.86363636363637
CIC.X0000,10,2003,146.84375
CIND.N0000,10,2003,45.5
CINV.N0000,10,2003,100.425
CLPL.N0000,10,2003,9.65
COMB.N0000,10,2003,182.57142857142858
COMB.R0000,10,2003,33.0625
COMB.R0001,10,2003,11.1875
COMB.X0000,10,2003,123.42647058823529
CTC.N0000,10,2003,42.20238095238095
CTCE.N0000,10,2003,97.06818181818181
CTHR.N0000,10,2003,325.0
DFCC.N0000,10,2003,344.9875
DIPD.N0000,10,2003,97.91071428571429
DIST.N0000,10,2003,30.666666666666668
DPL.N0000,10,2003,17.773809523809526
EAST.N0000,10,2003,9.355263157894736
EQIT.N0000,10,2003,18.775
GHLL.N0000,10,2003,14.345238095238095
GLAS.N0000,10,2003,26.857142857142858
GRAN.N0000,10,2003,35.5
GREG.N0000,10,2003,6.0
HAYC.N0000,10,2003,42.05263157894737
HAYL.N0000,10,2003,175.27380952380952
HDEV.N0000,10,2003,74.82142857142857
HHL.N0000,10,2003,89.8125
HNB.N0000,10,2003,104.28571428571429
HNB.X0000,10,2003,56.226190476190474
JFIN.N0000,10,2003,99.8
JKH.N0000,10,2003,138.86904761904762
KAPI.N0000,10,2003,6.458333333333333
KGAL.N0000,10,2003,16.214285714285715
KOTA.N0000,10,2003,9.1875
KURU.N0000,10,2003,35.25
LCEM.N0000,10,2003,10.444444444444445
LFIN.N0000,10,2003,15.633333333333333
LION.N0000,10,2003,80.06666666666666
LLUB.N0000,10,2003,108.98809523809524
LMF.N0000,10,2003,32.892857142857146
LOLC.N0000,10,2003,61.17857142857143
LWL.N0000,10,2003,44.85526315789474
MIRA.N0000,10,2003,29.0
MORI.N0000,10,2003,333.3333333333333
NDB.N0000,10,2003,184.0
NEST.N0000,10,2003,82.640625
NTB.N0000,10,2003,37.714285714285715
ONAL.N0000,10,2003,14.517857142857142
OSEA.N0000,10,2003,11.8
PALM.N0000,10,2003,54.9375
PARQ.N0000,10,2003,14.90625
PDL.N0000,10,2003,18.696428571428573
RCL.N0000,10,2003,24.083333333333332
RICH.N0000,10,2003,111.609375
SAMP.N0000,10,2003,121.57142857142857
SELI.N0000,10,2003,90.0
SEMB.N0000,10,2003,11.595238095238095
SEYB.N0000,10,2003,60.86904761904762
SEYB.X0000,10,2003,29.30952380952381
SHOT.N0000,10,2003,54.1875
SPEN.N0000,10,2003,298.5375
SUGA.N0000,10,2003,8.333333333333334
SUN.N0000,10,2003,22.5
TAFL.N0000,10,2003,23.90625
TFC.N0000,10,2003,21.86904761904762
TILE.N0000,10,2003,43.75
TKYO.N0000,10,2003,161.36111111111111
TWOD.N0000,10,2003,11.357142857142858
TYRE.N0000,10,2003,8.44047619047619
UDPL.N0000,10,2003,10.425
VANI.N0000,10,2003,1.2285714285714286
VANI.X0000,10,2003,0.9523809523809523
WATA.N0000,10,2003,11.525
AAIC.N0000,11,2003,11.109375
ACL.N0000,11,2003,40.46153846153846
ARPI.N0000,11,2003,14.5
ASHA.N0000,11,2003,16.75
ASIR.N0000,11,2003,28.75
BFL.N0000,11,2003,20.210526315789473
BHR.N0000,11,2003,42.416666666666664
BINN.N0000,11,2003,51.285714285714285
BOGA.N0000,11,2003,4.839285714285714
BRWN.N0000,11,2003,141.95833333333334
CARE.N0000,11,2003,65.0
CARG.N0000,11,2003,102.85
CCS.N0000,11,2003,124.14285714285714
CFIN.N0000,11,2003,260.6388888888889
CFLB.N0000,11,2003,3.3815789473684212
CFVF.N0000,11,2003,6.2631578947368425
CHOU.N0000,11,2003,10.0
CIC.N0000,11,2003,143.6
CIC.X0000,11,2003,124.29545454545455
CINV.N0000,11,2003,100.76666666666667
CLPL.N0000,11,2003,8.783333333333333
COMB.N0000,11,2003,162.53947368421052
COMB.X0000,11,2003,116.1842105263158
CTC.N0000,11,2003,38.794117647058826
CTCE.N0000,11,2003,128.41176470588235
DFCC.N0000,11,2003,295.90277777777777
DIPD.N0000,11,2003,90.46666666666667
DIST.N0000,11,2003,27.223684210526315
DPL.N0000,11,2003,15.733333333333333
EAST.N0000,11,2003,8.325
EQIT.N0000,11,2003,17.025
GHLL.N0000,11,2003,11.027777777777779
GLAS.N0000,11,2003,24.723684210526315
GRAN.N0000,11,2003,26.473684210526315
GREG.N0000,11,2003,6.0
HASU.N0000,11,2003,11.75
HAYC.N0000,11,2003,37.98529411764706
HAYL.N0000,11,2003,149.78947368421052
HDEV.N0000,11,2003,61.93055555555556
HHL.N0000,11,2003,77.3157894736842
HNB.N0000,11,2003,89.26315789473684
HNB.X0000,11,2003,45.25
JFIN.N0000,11,2003,76.25
JKH.N0000,11,2003,124.57894736842105
JKH.R0000,11,2003,42.0
KGAL.N0000,11,2003,14.4
KOTA.N0000,11,2003,7.3125
KURU.N0000,11,2003,40.833333333333336
LCEM.N0000,11,2003,8.305555555555555
LFIN.N0000,11,2003,14.464285714285714
LION.N0000,11,2003,68.72222222222223
LLUB.N0000,11,2003,85.60526315789474
LMF.N0000,11,2003,32.0921052631579
LOLC.N0000,11,2003,59.44736842105263
LWL.N0000,11,2003,36.8421052631579
MIRA.N0000,11,2003,46.9375
MPRH.N0000,11,2003,20.0
NDB.N0000,11,2003,156.03947368421052
NEST.N0000,11,2003,75.71875
NTB.N0000,11,2003,36.38157894736842
ONAL.N0000,11,2003,12.403846153846153
OSEA.N0000,11,2003,9.276315789473685
PALM.N0000,11,2003,46.229166666666664
PARQ.N0000,11,2003,12.78125
PDL.N0000,11,2003,17.225
RCL.N0000,11,2003,19.67105263157895
RICH.N0000,11,2003,110.171875
SAMP.N0000,11,2003,99.05555555555556
SEMB.N0000,11,2003,9.473684210526315
SEYB.N0000,11,2003,54.13157894736842
SEYB.X0000,11,2003,26.75
SHOT.N0000,11,2003,46.45
SPEN.N0000,11,2003,274.07894736842104
SUGA.N0000,11,2003,7.697368421052632
TAFL.N0000,11,2003,20.3125
TFC.N0000,11,2003,17.763157894736842
TILE.N0000,11,2003,38.19230769230769
TKYO.N0000,11,2003,145.17857142857142
TWOD.N0000,11,2003,10.5
TYRE.N0000,11,2003,6.828947368421052
UDPL.N0000,11,2003,9.38888888888889
VANI.N0000,11,2003,1.0105263157894737
VANI.X0000,11,2003,0.8307692307692308
WATA.N0000,11,2003,9.838235294117647
AAIC.N0000,12,2003,10.78125
ACL.N0000,12,2003,31.903846153846153
ARPI.N0000,12,2003,12.25
ASHA.N0000,12,2003,14.625
ASIR.N0000,12,2003,27.517857142857142
BFL.N0000,12,2003,17.833333333333332
BHR.N0000,12,2003,38.044117647058826
BINN.N0000,12,2003,55.333333333333336
BOGA.N0000,12,2003,4.785714285714286
BRWN.N0000,12,2003,133.85
CARE.N0000,12,2003,57.46875
CARG.N0000,12,2003,100.41666666666667
CCS.N0000,12,2003,116.67857142857143
CFIN.N0000,12,2003,210.9375
CFLB.N0000,12,2003,2.9705882352941178
CFVF.N0000,12,2003,5.171052631578948
CHOU.N0000,12,2003,8.916666666666666
CIC.N0000,12,2003,126.025
CIC.X0000,12,2003,110.5
CIND.N0000,12,2003,37.6
CINV.N0000,12,2003,86.0625
CLPL.N0000,12,2003,7.979166666666667
COMB.N0000,12,2003,143.66666666666666
COMB.X0000,12,2003,103.75
CTC.N0000,12,2003,37.95238095238095
CTCE.N0000,12,2003,118.5576923076923
CTHR.N0000,12,2003,400.0
DFCC.N0000,12,2003,281.7261904761905
DIPD.N0000,12,2003,84.5625
DIST.N0000,12,2003,24.678571428571427
DPL.N0000,12,2003,14.886363636363637
EAST.N0000,12,2003,7.270833333333333
EQIT.N0000,12,2003,16.9375
GHLL.N0000,12,2003,8.69047619047619
GLAS.N0000,12,2003,23.38888888888889
GRAN.N0000,12,2003,23.476190476190474
GREG.N0000,12,2003,5.0
HASU.N0000,12,2003,10.30952380952381
HAYC.N0000,12,2003,33.482142857142854
HAYL.N0000,12,2003,127.69047619047619
HDEV.N0000,12,2003,48.03846153846154
HHL.N0000,12,2003,69.5
HNB.N0000,12,2003,74.13157894736842
HNB.X0000,12,2003,39.20238095238095
JFIN.N0000,12,2003,67.5
JKH.N0000,12,2003,105.13095238095238
JKH.R0000,12,2003,34.107142857142854
KAPI.N0000,12,2003,6.0
KGAL.N0000,12,2003,13.267857142857142
KOTA.N0000,12,2003,6.803571428571429
KURU.N0000,12,2003,40.5
LCEM.N0000,12,2003,7.392857142857143
LDEV.N0000,12,2003,5.75
LFIN.N0000,12,2003,12.666666666666666
LION.N0000,12,2003,59.25
LLUB.N0000,12,2003,75.92857142857143
LMF.N0000,12,2003,26.19736842105263
LOLC.N0000,12,2003,55.11764705882353
LWL.N0000,12,2003,32.01315789473684
MORI.N0000,12,2003,333.3333333333333
NDB.N0000,12,2003,145.85714285714286
NEST.N0000,12,2003,76.36666666666666
NTB.N0000,12,2003,29.392857142857142
ONAL.N0000,12,2003,11.45
OSEA.N0000,12,2003,7.821428571428571
PALM.N0000,12,2003,41.31818181818182
PARQ.N0000,12,2003,10.5625
PDL.N0000,12,2003,17.166666666666668
RCL.N0000,12,2003,18.460526315789473
RICH.N0000,12,2003,133.36111111111111
SAMP.N0000,12,2003,88.1125
SEMB.N0000,12,2003,8.202380952380953
SEYB.N0000,12,2003,48.94444444444444
SEYB.X0000,12,2003,21.761904761904763
SHOT.N0000,12,2003,38.5
SPEN.N0000,12,2003,254.09615384615384
SUGA.N0000,12,2003,6.6
SUN.N0000,12,2003,20.0
TAFL.N0000,12,2003,18.041666666666668
TFC.N0000,12,2003,17.0
TILE.N0000,12,2003,35.15
TKYO.N0000,12,2003,130.83928571428572
TWOD.N0000,12,2003,10.666666666666666
TYRE.N0000,12,2003,6.107142857142857
UDPL.N0000,12,2003,10.183333333333334
VANI.N0000,12,2003,0.861904761904762
VANI.X0000,12,2003,0.6545454545454544
WATA.N0000,12,2003,8.75
AAIC.N0000,1,2004,10.714285714285714
ACL.N0000,1,2004,32.0625
ARPI.N0000,1,2004,12.041666666666666
ASHA.N0000,1,2004,13.875
ASIR.N0000,1,2004,28.083333333333332
BFL.N0000,1,2004,17.407894736842106
BHR.N0000,1,2004,36.666666666666664
BINN.N0000,1,2004,54.166666666666664
BOGA.N0000,1,2004,4.65
BRWN.N0000,1,2004,135.33333333333334
CARE.N0000,1,2004,72.0
CARG.N0000,1,2004,108.5
CCS.N0000,1,2004,118.66666666666667
CFIN.N0000,1,2004,206.48684210526315
CFLB.N0000,1,2004,3.09375
CFVF.N0000,1,2004,5.027777777777778
CHOU.N0000,1,2004,8.75
CIC.N0000,1,2004,130.47222222222223
CIC.X0000,1,2004,113.63888888888889
CIND.N0000,1,2004,35.35
CINV.N0000,1,2004,92.3
CLPL.N0000,1,2004,7.931818181818182
COMB.N0000,1,2004,154.35526315789474
COMB.X0000,1,2004,110.140625
CTC.N0000,1,2004,38.986111111111114
CTCE.N0000,1,2004,114.4375
DFCC.N0000,1,2004,299.7105263157895
DIPD.N0000,1,2004,78.92857142857143
DIST.N0000,1,2004,25.25
DPL.N0000,1,2004,15.318181818181818
EAST.N0000,1,2004,6.40625
EQIT.N0000,1,2004,16.6
GHLL.N0000,1,2004,9.842105263157896
GLAS.N0000,1,2004,23.458333333333332
GOOD.N0000,1,2004,100.0
GRAN.N0000,1,2004,23.43421052631579
GREG.N0000,1,2004,5.0
HASU.N0000,1,2004,10.618421052631579
HAYC.N0000,1,2004,33.40384615384615
HAYL.N0000,1,2004,125.5657894736842
HDEV.N0000,1,2004,51.98529411764706
HHL.N0000,1,2004,79.36842105263158
HNB.N0000,1,2004,74.54411764705883
HNB.X0000,1,2004,39.89473684210526
JFIN.N0000,1,2004,60.0
JKH.N0000,1,2004,109.4342105263158
KGAL.N0000,1,2004,14.5
KOTA.N0000,1,2004,6.958333333333333
LCEM.N0000,1,2004,7.55
LFIN.N0000,1,2004,12.05
LION.N0000,1,2004,56.4375
LLUB.N0000,1,2004,76.6842105263158
LMF.N0000,1,2004,25.944444444444443
LOLC.N0000,1,2004,53.61842105263158
LWL.N0000,1,2004,35.84722222222222
MIRA.N0000,1,2004,35.375
MORI.N0000,1,2004,300.0
NDB.N0000,1,2004,154.80263157894737
NEST.N0000,1,2004,78.625
NTB.N0000,1,2004,30.05263157894737
ONAL.N0000,1,2004,12.035714285714286
OSEA.N0000,1,2004,8.026315789473685
PALM.N0000,1,2004,44.075
PARA.N0000,1,2004,75.0
PARQ.N0000,1,2004,10.166666666666666
PDL.N0000,1,2004,17.5
RCL.N0000,1,2004,18.105263157894736
RICH.N0000,1,2004,140.6184210526316
SAMP.N0000,1,2004,85.51388888888889
SELI.N0000,1,2004,110.0
SEMB.N0000,1,2004,8.333333333333334
SEYB.N0000,1,2004,48.861111111111114
SEYB.X0000,1,2004,22.039473684210527
SHOT.N0000,1,2004,39.0
SPEN.N0000,1,2004,259.5
SUGA.N0000,1,2004,6.680555555555555
TAFL.N0000,1,2004,19.75
TFC.N0000,1,2004,17.333333333333332
TILE.N0000,1,2004,40.395833333333336
TKYO.N0000,1,2004,132.75
TWOD.N0000,1,2004,11.25
TYRE.N0000,1,2004,5.973684210526316
UDPL.N0000,1,2004,10.303571428571429
VANI.N0000,1,2004,0.838888888888889
VANI.X0000,1,2004,0.65
WATA.N0000,1,2004,8.875
AAIC.N0000,2,2004,9.409090909090908
ACL.N0000,2,2004,30.61111111111111
ARPI.N0000,2,2004,11.375
ASHA.N0000,2,2004,13.9375
ASIR.N0000,2,2004,27.78125
BFL.N0000,2,2004,15.303571428571429
BHR.N0000,2,2004,27.583333333333332
BOGA.N0000,2,2004,4.75
BRWN.N0000,2,2004,102.25
CARG.N0000,2,2004,115.0
CCS.N0000,2,2004,112.13636363636364
CFIN.N0000,2,2004,196.8125
CFLB.N0000,2,2004,2.75
CFVF.N0000,2,2004,4.59375
CHOU.N0000,2,2004,8.95
CIC.N0000,2,2004,130.28125
CIC.X0000,2,2004,111.45833333333333
CIND.N0000,2,2004,47.875
CINV.N0000,2,2004,95.86111111111111
CLPL.N0000,2,2004,7.475
COMB.N0000,2,2004,149.921875
COMB.X0000,2,2004,110.54166666666667
CTC.N0000,2,2004,38.483333333333334
CTCE.N0000,2,2004,119.59375
DFCC.N0000,2,2004,225.25
DIPD.N0000,2,2004,77.3
DIST.N0000,2,2004,22.5
DPL.N0000,2,2004,14.229166666666666
EAST.N0000,2,2004,6.8125
ELPL.N0000,2,2004,12.0
EQIT.N0000,2,2004,15.5
GHLL.N0000,2,2004,8.90625
GLAS.N0000,2,2004,24.576923076923077
GOOD.N0000,2,2004,166.66666666666666
GRAN.N0000,2,2004,19.140625
GREG.N0000,2,2004,4.0
HASU.N0000,2,2004,9.96875
HAYC.N0000,2,2004,30.365384615384617
HAYL.N0000,2,2004,115.734375
HDEV.N0000,2,2004,49.35
HHL.N0000,2,2004,82.171875
HNB.N0000,2,2004,69.421875
HNB.X0000,2,2004,39.90625
JFIN.N0000,2,2004,75.25
JKH.N0000,2,2004,105.4375
KGAL.N0000,2,2004,13.071428571428571
KOTA.N0000,2,2004,6.791666666666667
KURU.N0000,2,2004,46.97727272727273
LCEM.N0000,2,2004,6.861111111111111
LFIN.N0000,2,2004,12.075
LION.N0000,2,2004,60.25
LLUB.N0000,2,2004,73.03125
LMF.N0000,2,2004,21.40625
LOLC.N0000,2,2004,52.546875
LWL.N0000,2,2004,31.933333333333334
MGT.N0000,2,2004,41.416666666666664
NDB.N0000,2,2004,146.359375
NEST.N0000,2,2004,78.95
NTB.N0000,2,2004,24.046875
ONAL.N0000,2,2004,12.75
OSEA.N0000,2,2004,7.183333333333334
PALM.N0000,2,2004,40.36363636363637
PARQ.N0000,2,2004,12.0
PDL.N0000,2,2004,18.458333333333332
RCL.N0000,2,2004,16.578125
RICH.N0000,2,2004,91.8
SAMP.N0000,2,2004,79.78125
SELI.N0000,2,2004,102.5
SEMB.N0000,2,2004,7.5625
SEYB.N0000,2,2004,45.42857142857143
SEYB.X0000,2,2004,20.765625
SHOT.N0000,2,2004,39.083333333333336
SPEN.N0000,2,2004,256.43333333333334
SUGA.N0000,2,2004,6.386363636363637
TAFL.N0000,2,2004,15.6875
TFC.N0000,2,2004,16.9375
TILE.N0000,2,2004,38.78846153846154
TKYO.N0000,2,2004,126.4
TWOD.N0000,2,2004,11.0
TYRE.N0000,2,2004,6.140625
UDPL.N0000,2,2004,10.035714285714286
VANI.N0000,2,2004,0.76875
VANI.X0000,2,2004,0.5875
WATA.N0000,2,2004,7.983333333333333
AAIC.N0000,3,2004,9.425
ACL.N0000,3,2004,31.514705882352942
ARPI.N0000,3,2004,13.25
ASHA.N0000,3,2004,13.71875
ASIR.N0000,3,2004,28.657894736842106
BFL.N0000,3,2004,16.083333333333332
BHR.N0000,3,2004,29.282608695652176
BINN.N0000,3,2004,46.5
BOGA.N0000,3,2004,4.928571428571429
BRWN.N0000,3,2004,141.125
CARE.N0000,3,2004,68.25
CARG.N0000,3,2004,116.625
CCS.N0000,3,2004,118.41666666666667
CFIN.N0000,3,2004,224.8181818181818
CFLB.N0000,3,2004,2.858695652173913
CFVF.N0000,3,2004,4.434782608695652
CHOU.N0000,3,2004,9.464285714285714
CIC.N0000,3,2004,133.06944444444446
CIC.X0000,3,2004,112.71875
CIND.N0000,3,2004,40.0
CINV.N0000,3,2004,147.32954545454547
CLPL.N0000,3,2004,7.433333333333334
COMB.N0000,3,2004,153.27272727272728
COMB.X0000,3,2004,109.97222222222223
CTC.N0000,3,2004,40.18181818181818
CTCE.N0000,3,2004,118.06666666666666
DFCC.N0000,3,2004,215.67391304347825
