Listed Traded Time,Company Name,Symbol,Last Traded Price (Rs),Trade Volume,Share Volume,Turnover(Rs),Change(Rs),Change (%) (%)
16-08-2023,ASIA ASSET FINANCE PLC,AAF.P0000,11.7,5,710,8326,-1.8,-13.33
