"Company Name","Symbol","Open (Rs.)","High (Rs.)","Low (Rs.)","Close Price (Rs)","Trade_Volume","Share Volume","Turnover(Rs)"
"HOTEL SIGIRIYA PLC","HSIG.N0000","59.20","74.00","48.00","61.70","2,220.00","358,817.00","20,635,783.80"
"BLUE DIAMONDS JEWELLERY WORLDWIDE PLC","BLUE.X0000","0.30","0.60","0.10","0.30","2,682.00","59,744,557.00","20,575,236.60"
"RENUKA CITY HOTELS PLC.","RENU.N0000","308.70","310.00","210.00","264.00","632.00","84,590.00","19,997,832.50"
"LANKA VENTURES PLC","LVEN.N0000","42.60","46.90","35.70","40.00","734.00","471,979.00","19,218,760.80"
"ODEL PLC","ODEL.N0000","26.80","33.30","19.50","26.00","849.00","701,086.00","19,199,499.70"
"ARPICO INSURANCE PLC","AINS.N0000","18.10","22.90","15.60","19.20","1,040.00","993,400.00","18,553,902.80"
"MAHAWELI COCONUT PLANTATIONS PLC","MCPL.N0000","13.50","65.00","13.50","19.20","2,790.00","823,495.00","18,256,241.60"
"PROPERTY DEVELOPMENT PLC","PDL.N0000","130.00","189.80","106.50","140.30","1,060.00","124,469.00","18,196,385.00"
"RENUKA HOLDINGS PLC","RHL.X0000","14.80","15.30","8.50","13.50","840.00","1,496,270.00","17,859,562.30"
"BOGALA GRAPHITE LANKA PLC","BOGA.N0000","12.80","17.10","9.80","16.00","1,581.00","1,261,512.00","17,787,577.80"
"INDUSTRIAL ASPHALTS (CEYLON) PLC","ASPH.N0000","308.00","400.00","274.00","296.50","977.00","55,397.00","16,807,727.40"
"BROWNS CAPITAL PLC","FLCH.N0000","3.50","3.70","3.30","3.40","698.00","4,577,318.00","16,051,909.30"
"EDEN HOTEL LANKA PLC","EDEN.N0000","13.00","20.00","9.20","18.40","1,293.00","1,096,936.00","15,994,691.70"
"BROWNS BEACH HOTELS PLC","BBH.N0000","12.50","14.00","8.70","13.00","1,738.00","1,295,709.00","15,614,845.90"
"NAMUNUKULA PLANTATIONS PLC","NAMU.N0000","61.50","88.00","58.00","84.30","1,177.00","216,895.00","15,331,482.20"
"CEYLON BEVERAGE HOLDINGS PLC","BREW.N0000","731.00","998.00","680.00","855.20","134.00","17,304.00","13,883,766.20"
"TRANS ASIA HOTELS PLC","TRAN.N0000","88.10","88.10","60.00","69.70","601.00","205,320.00","13,666,677.30"
"SENKADAGALA FINANCE COMPANY PLC","SFCL.N0000","92.00","92.00","92.00","92.00","1.00","144,075.00","13,254,900.00"
"MORISON PLC","MORI.N0000","720.00","900.00","602.10","800.10","301.00","17,581.00","13,160,526.60"
"THE NUWARA ELIYA HOTELS COMPANY PLC","NEH.N0000","999.80","1,250.00","900.00","1,065.00","622.00","12,741.00","13,084,520.40"
"THE KANDY HOTELS COMPANY (1938) PLC","KHC.N0000","5.00","6.50","4.00","5.60","1,829.00","2,478,994.00","12,965,318.30"
"GALLE FACE CAPITAL PARTNERS PLC","WAPO.N0000","22.00","37.00","16.70","30.00","1,631.00","453,260.00","12,399,437.50"
"SERENDIB LAND PLC","SLND.N0000","1,588.90","1,588.90","1,052.20","1,300.00","40.00","9,015.00","11,716,552.20"
"SIGIRIYA VILLAGE HOTELS PLC","SIGV.N0000","40.20","48.50","35.30","39.00","614.00","273,642.00","11,686,250.70"
"BOGAWANTALAWA TEA ESTATES PLC","BOPL.N0000","9.70","13.80","7.50","10.40","1,967.00","1,088,986.00","11,439,489.70"
"HUNTER & COMPANY PLC","HUNT.N0000","434.90","485.00","363.00","399.90","220.00","28,444.00","11,424,723.20"
"TAL LANKA HOTELS PLC","TAJ.N0000","13.00","15.50","7.80","14.40","2,015.00","882,811.00","11,311,485.00"
"PEGASUS HOTELS OF CEYLON PLC","PEG.N0000","23.00","30.00","21.20","25.50","828.00","438,148.00","10,394,411.80"
"TESS AGRO PLC","TESS.X0000","0.40","0.70","0.30","0.50","1,646.00","20,814,422.00","10,045,622.20"
"SATHOSA MOTORS PLC","SMOT.N0000","500.00","513.40","280.00","303.70","569.00","28,061.00","10,020,917.00"
"JOHN KEELLS PLC","JKL.N0000","52.00","63.20","46.00","49.00","774.00","198,214.00","9,969,214.50"
"JETWING SYMPHONY PLC","JETS.N0000","11.90","13.00","8.70","11.30","577.00","902,559.00","9,625,517.00"
"ARPICO FINANCE COMPANY PLC","ARPI.N0000","151.00","200.00","140.10","150.50","750.00","57,593.00","9,590,949.00"
"LANKA ALUMINIUM INDUSTRIES PLC","LALU.N0000","65.50","70.00","41.00","68.00","778.00","163,254.00","9,575,376.00"
"NAWALOKA HOSPITALS PLC","NHL.N0000","4.50","4.70","3.60","3.80","1,407.00","2,237,486.00","9,051,278.60"
"COLOMBO FORT INVESTMENTS PLC","CFI.N0000","45.00","75.00","40.00","62.10","311.00","149,819.00","8,745,123.30"
"AGSTAR PLC","AGST.N0000","3.90","5.20","3.10","4.50","1,100.00","1,868,597.00","8,514,750.20"
"LUCKY LANKA MILK PROCESSING COMPANY PLC","LLMP.X0000","0.80","1.30","0.50","0.80","1,609.00","9,720,159.00","8,445,855.90"
"DILMAH CEYLON TEA COMPANY PLC","CTEA.N0000","618.00","621.50","480.00","574.80","481.00","14,474.00","8,222,337.50"
"LANKA ASHOK LEYLAND PLC","ASHO.N0000","792.00","960.00","600.00","789.00","1,279.00","10,688.00","8,143,781.20"
"PALM GARDEN HOTELS PLC","PALM.N0000","23.00","31.00","15.20","27.10","809.00","283,109.00","7,357,870.00"
"SEYLAN BANK PLC","SEYB.R0001","5.10","10.00","5.00","6.60","395.00","1,120,640.00","7,220,325.80"
"THE AUTODROME PLC","AUTO.N0000","77.50","85.00","65.00","74.90","522.00","94,932.00","6,995,947.10"
"KELANI VALLEY PLANTATIONS PLC","KVAL.N0000","74.80","94.00","68.30","89.00","411.00","86,229.00","6,818,743.80"
"SAMPATH BANK PLC","SAMP.R0000","3.00","3.00","0.10","0.10","1,336.00","10,670,131.00","6,392,203.50"
"CEYLON HOTELS CORPORATION PLC","CHOT.N0000","12.00","14.00","8.00","11.80","720.00","500,832.00","5,823,559.90"
"THE  LIGHTHOUSE  HOTEL  PLC","LHL.N0000","30.00","42.00","20.40","36.90","512.00","172,807.00","5,764,562.50"
"DIALOG FINANCE PLC","CALF.N0000","40.20","49.90","30.00","43.00","896.00","159,304.00","5,755,962.90"
"SINGER INDUSTRIES (CEYLON) PLC","SINI.N0000","66.30","78.00","47.20","68.60","632.00","86,229.00","5,566,725.40"
"TRADE FINANCE & INVESTMENTS PLC","TFIL.N0000","56.00","84.50","41.00","73.80","278.00","83,144.00","4,910,168.70"
"MAHAWELI REACH HOTELS PLC","MRH.N0000","13.50","18.40","11.10","15.20","742.00","335,802.00","4,763,047.40"
"LUCKY LANKA MILK PROCESSING COMPANY PLC","LLMP.N0000","1.30","2.00","0.80","1.10","1,298.00","3,496,569.00","4,724,545.10"
"HAPUGASTENNE PLANTATIONS PLC","HAPU.N0000","15.00","21.50","13.60","15.50","993.00","283,537.00","4,676,215.20"
"UDAPUSSELLAWA  PLANTATIONS PLC","UDPL.N0000","29.80","33.00","18.50","25.00","836.00","173,877.00","4,661,990.50"
"ROYAL PALMS BEACH HOTELS PLC","RPBH.N0000","15.50","19.90","12.00","18.00","619.00","279,887.00","4,571,500.00"
"PMF FINANCE PLC","PMB.N0000","11.50","12.50","8.50","10.60","900.00","442,285.00","4,339,626.70"
"COLOMBO INVESTMENT TRUST PLC","CIT.N0000","60.10","97.00","50.00","80.90","324.00","71,963.00","4,321,013.40"
"ABANS FINANCE PLC","AFSL.N0000","17.50","29.90","12.00","20.70","1,101.00","196,157.00","4,100,775.30"
"NAMAL ACUITY VALUE FUND","NAVF.U0000","80.10","95.00","73.10","93.00","74.00","47,549.00","4,092,183.70"
"SINGHE HOSPITALS PLC","SINH.N0000","1.40","2.20","1.10","1.50","1,145.00","2,600,545.00","4,019,473.20"
"GESTETNER OF CEYLON PLC","GEST.N0000","100.00","118.00","80.00","105.00","208.00","34,164.00","3,716,716.50"
"SERENDIB HOTELS PLC","SHOT.N0000","15.00","24.80","12.00","22.00","314.00","178,189.00","3,622,795.00"
"BANSEI ROYAL RESORTS HIKKADUWA PLC","BRR.N0000","5.80","7.90","4.50","6.10","927.00","509,991.00","3,152,254.90"
"CITIZENS DEVELOPMENT BUSINESS FINANCE PLC","CDB.R0000","2.00","4.00","1.40","3.90","161.00","885,225.00","2,936,996.40"
"MERCANTILE INVESTMENTS AND FINANCE PLC","MERC.N0000","2,600.00","2,600.00","2,600.00","2,600.00","3.00","1,012.00","2,631,200.00"
"RADIANT GEMS INTERNATIONAL PLC","RGEM.N0000","20.10","31.00","12.10","26.30","579.00","99,841.00","2,445,936.70"
"TANGERINE BEACH HOTELS PLC","TANG.N0000","37.90","46.10","36.10","40.00","441.00","60,982.00","2,387,238.40"
"CITY HOUSING & REAL ESTATE CO. PLC","CHOU.N0000","4.60","5.70","3.60","3.60","522.00","495,604.00","2,237,577.30"
"TEA SMALLHOLDER FACTORIES PLC","TSML.N0000","27.50","30.00","18.90","27.50","409.00","83,710.00","2,185,287.80"
"THE FINANCE COMPANY PLC","TFC.X0000","1.20","1.20","0.40","0.50","817.00","3,064,979.00","2,148,565.00"
"PARAGON CEYLON PLC","PARA.N0000","50.10","89.90","40.00","59.70","295.00","35,407.00","2,122,133.10"
"MORISON PLC","MORI.X0000","575.00","701.10","380.00","552.20","294.00","4,031.00","2,027,600.80"
"ASSOCIATED MOTOR FINANCE COMPANY PLC","AMF.N0000","402.20","750.00","351.20","450.00","372.00","3,599.00","1,781,812.90"
"CANDOR OPPORTUNITIES FUND","COF.U0000","8.80","9.80","5.20","7.50","202.00","243,922.00","1,548,248.10"
"KELSEY DEVELOPMENTS PLC","KDL.N0000","30.90","44.00","18.50","23.60","518.00","45,453.00","1,435,464.70"
"RAMBODA FALLS PLC","RFL.N0000","18.30","21.30","15.30","19.50","279.00","77,628.00","1,432,337.70"
"KAHAWATTE  PLANTATIONS  PLC","KAHA.N0000","37.00","42.00","30.00","36.50","533.00","38,308.00","1,399,775.80"
"L O L C DEVELOPMENT FINANCE PLC","NIFL.N0000","39.00","54.00","30.00","38.80","426.00","33,753.00","1,352,343.80"
"THE FINANCE COMPANY PLC","TFC.N0000","2.20","2.20","1.20","1.30","480.00","786,622.00","1,303,962.00"
"YORK ARCADE HOLDINGS PLC","YORK.N0000","82.00","88.90","53.50","75.20","219.00","17,657.00","1,293,268.30"
"CEYLON PRINTERS PLC","CPRT.N0000","73.50","90.00","50.00","64.50","323.00","17,324.00","1,262,785.30"
"KOTMALE HOLDINGS PLC","LAMB.N0000","163.00","250.00","156.00","214.70","328.00","6,235.00","1,167,216.50"
"OFFICE EQUIPMENT PLC","OFEQ.N0000","80.00","95.00","57.00","74.00","170.00","15,291.00","1,102,868.50"
"UNISYST ENGINEERING PLC","ALUF.R0000","2.00","2.40","0.60","0.90","391.00","1,009,613.00","984,754.80"
"DFCC BANK PLC","DFCC.R0000","0.20","0.30","0.10","0.10","216.00","9,021,994.00","906,639.70"
"SOFTLOGIC FINANCE PLC","CRL.R0000","1.20","1.20","0.10","0.20","210.00","3,158,177.00","866,330.10"
"CARGO BOAT DEVELOPMENT COMPANY PLC","CABO.R0000","1.00","2.00","0.10","0.10","412.00","2,192,427.00","852,950.00"
"AGALAWATTE  PLANTATIONS  PLC","AGAL.N0000","12.80","17.00","12.50","15.10","368.00","55,563.00","846,248.50"
"UNION CHEMICALS LANKA PLC","UCAR.N0000","398.90","498.00","300.00","400.00","173.00","2,092.00","831,320.10"
"ON ALLY HOLDINGS PLC","ONAL.R0000","0.10","2.00","0.10","0.30","39.00","2,729,435.00","819,983.30"
"GOOD HOPE PLC","GOOD.N0000","995.60","998.00","700.00","769.00","157.00","853.00","699,301.70"
"EQUITY TWO PLC","ETWO.N0000","55.90","63.00","43.00","54.00","201.00","12,090.00","618,028.70"
"LANKA CERAMIC PLC","CERA.N0000","141.00","145.00","95.00","138.60","238.00","4,935.00","574,955.60"
"SELINSING PLC","SELI.N0000","717.00","799.00","537.30","711.40","156.00","717.00","493,970.50"
"MERCANTILE SHIPPING COMPANY PLC","MSL.N0000","69.00","75.00","35.40","60.00","169.00","6,789.00","372,107.60"
"INDO-MALAY PLC","INDO.N0000","1,600.00","1,600.00","976.10","1,050.40","91.00","332.00","362,197.70"
"LAKE HOUSE PRINTERS & PUBLISHERS PLC","LPRT.N0000","140.10","180.00","120.00","150.00","131.00","1,839.00","270,233.60"
"SHALIMAR (MALAY) PLC.","SHAL.N0000","1,870.00","1,870.00","1,125.00","1,497.60","81.00","176.00","263,108.90"
"ASIA ASSET FINANCE PLC","AAF.R0000","1.00","1.00","0.10","0.10","87.00","420,493.00","62,897.50"
"CITIZENS DEVELOPMENT BUSINESS FINANCE PLC","CDB.R0001","0.10","0.40","0.10","0.10","50.00","298,727.00","29,875.10"
"PMF FINANCE PLC","PMB.R0000","0.10","0.30","0.10","0.10","54.00","254,440.00","27,457.40"
"LOLC FINANCE PLC","LOFC.R0000","0.10","0.10","0.10","0.10","9.00","89,042.00","8,904.20"
"CITRUS LEISURE  PLC","REEF.R0000","0.10","0.10","0.10","0.10","2.00","101.00","10.10"
"ANILANA HOTELS AND PROPERTIES PLC","ALHP.R0000","0.10","0.10","0.10","0.10","1.00","100.00","10.00"
"DIALOG FINANCE PLC","CALF.R0000","0.10","0.10","0.10","0.10","1.00","56.00","5.60"
