Traded Date,Value
10/13/23,1464.46
10/12/23,1441.22
10/11/23,1464.46
10/10/23,1540.74
10/9/23,1470.27
10/6/23,1493.51
10/5/23,1522.57
10/4/23,1476.08
10/3/23,1470.27
10/2/23,1493.51
9/27/23,1551.62
9/26/23,1534.19
9/25/23,1516.76
9/22/23,1516.76
9/21/23,1487.7
9/20/23,1563.75
9/19/23,1522.57
9/18/23,1528.38
9/15/23,1551.62
9/14/23,1545.81
9/13/23,1522.57
9/12/23,1493.51
9/11/23,1557.43
9/8/23,1571.75
9/7/23,1551.62
9/6/23,1464.46
9/5/23,1505.14
9/4/23,1522.57
9/1/23,1522.57
8/31/23,1464.46
8/29/23,1464.46
8/28/23,1474.48
8/25/23,1486.09
8/24/23,1487.7
8/23/23,1470.27
8/22/23,1464.46
8/21/23,1481.89
8/18/23,1540
8/17/23,1551.62
8/16/23,1545.81
8/15/23,1580.67
8/14/23,1590.68
8/11/23,1609.72
8/10/23,1627.15
8/9/23,1599.38
8/8/23,1627.15
8/7/23,1650.4
8/4/23,1638.78
8/3/23,1656.21
8/2/23,1656.21
7/31/23,1638.78
7/28/23,1586.48
7/27/23,1612.01
7/26/23,1580.67
7/25/23,1580.67
7/24/23,1621.34
7/21/23,1632.97
7/20/23,1569.05
7/19/23,1615.53
7/18/23,1580.61
7/17/23,1627.15
7/14/23,1592.29
7/13/23,1598.1
7/12/23,1598.1
7/11/23,1551.62
7/10/23,1580.67
7/7/23,1598.1
7/6/23,1580.67
7/5/23,1522.57
7/4/23,1447.03
6/28/23,1435.41
6/27/23,1435.41
6/26/23,1464.46
6/22/23,1464.46
6/21/23,1417.98
6/20/23,1464.46
6/19/23,1423.79
6/16/23,1423.79
6/15/23,1505.14
6/14/23,1510.95
6/13/23,1470.27
6/12/23,1464.46
6/9/23,1464.46
6/8/23,1435.41
6/7/23,1464.46
6/6/23,1417.98
6/5/23,1429.6
6/2/23,1423.79
6/1/23,1447.03
5/31/23,1452.84
5/30/23,1429.6
5/29/23,1452.84
5/26/23,1452.84
5/25/23,1383.12
5/24/23,1406.36
