Traded Date,Value
10/13/23,1243.36
10/12/23,1239.31
10/11/23,1247.53
10/10/23,1269.4
10/9/23,1256.05
10/6/23,1280.06
10/5/23,1278.23
10/4/23,1255.01
10/3/23,1271.06
10/2/23,1295
9/27/23,1305
9/26/23,1301.62
9/25/23,1257.37
9/22/23,1279.19
9/21/23,1270.59
9/20/23,1296.74
9/19/23,1289.76
9/18/23,1272.52
9/15/23,1293.78
9/14/23,1277.31
9/13/23,1252.26
9/12/23,1251.98
9/11/23,1266.69
9/8/23,1261.75
9/7/23,1269.79
9/6/23,1272.53
9/5/23,1256.28
9/4/23,1253.61
9/1/23,1224.74
8/31/23,1244.36
8/29/23,1253.82
8/28/23,1240.04
8/25/23,1235.93
8/24/23,1209.44
8/23/23,1222.27
8/22/23,1243.96
8/21/23,1192.54
8/18/23,1245.76
8/17/23,1245.89
8/16/23,1246.41
8/15/23,1224.19
8/14/23,1203.95
8/11/23,1224.06
8/10/23,1238.67
8/9/23,1205.81
8/8/23,1237.79
8/7/23,1239.1
8/4/23,1215.33
8/3/23,1202.82
8/2/23,1229.81
7/31/23,1232.28
7/28/23,1242.08
7/27/23,1240.28
7/26/23,1209.75
7/25/23,1203.61
7/24/23,1224.61
7/21/23,1216.86
7/20/23,1215.33
7/19/23,1213.23
7/18/23,1207.28
7/17/23,1213.12
7/14/23,1186.72
7/13/23,1200.42
7/12/23,1215.29
7/11/23,1184.01
7/10/23,1194.3
7/7/23,1198.43
7/6/23,1168.29
7/5/23,1199.12
7/4/23,1180.27
6/28/23,1182.46
6/27/23,1177.05
6/26/23,1180.18
6/23/23,1169.38
6/22/23,1164.93
6/21/23,1155.3
6/20/23,1142.4
6/19/23,1134.77
6/16/23,1143.33
6/15/23,1143.54
6/14/23,1160.89
6/13/23,1134.88
6/12/23,1144.4
6/9/23,1121.09
6/8/23,1139.41
6/7/23,1160.11
6/6/23,1167.64
6/5/23,1166.59
6/2/23,1142.46
6/1/23,1148.93
5/31/23,1111.48
5/30/23,1122.28
5/29/23,1127.44
5/26/23,1134.58
5/25/23,1124.42
5/24/23,1141.71
5/23/23,1123.17
5/22/23,1141.91
5/19/23,1140.92
5/18/23,1144.56
5/17/23,1149.67
5/16/23,1148.89
5/15/23,1165.21
5/12/23,1174.25
5/11/23,1152.91
5/10/23,1162.93
5/9/23,1172.36
5/8/23,1183.6
5/4/23,1193.91
5/3/23,1232.05
5/2/23,1193.25
4/28/23,1224.14
