Traded Date,Value
10/13/23,991.64
10/12/23,976.75
10/11/23,970.84
10/10/23,990.39
10/9/23,989.52
10/6/23,1000.88
10/5/23,996.16
10/4/23,1000.58
10/3/23,992.49
10/2/23,1000.48
9/27/23,1021.65
9/26/23,1009.28
9/25/23,1005.59
9/22/23,1008.77
9/21/23,1014.35
9/20/23,1021.28
9/19/23,1017.57
9/18/23,1030.77
9/15/23,1044.7
9/14/23,1004.52
9/13/23,1005.57
9/12/23,1006.45
9/11/23,1014.34
9/8/23,1021.88
9/7/23,1009.66
9/6/23,1002.01
9/5/23,1000.06
9/4/23,993.35
9/1/23,1004.45
8/31/23,995.31
8/29/23,1000.09
8/28/23,1008.83
8/25/23,1009.73
8/24/23,1013.72
8/23/23,1023.49
8/22/23,1003.37
8/21/23,1003.91
8/18/23,1007.21
8/17/23,1001.87
8/16/23,1001.97
8/15/23,996.04
8/14/23,999.25
8/11/23,1014.8
8/10/23,1022.53
8/9/23,1022.81
8/8/23,1011.2
8/7/23,1029.98
8/4/23,1024.52
8/3/23,1042.23
8/2/23,1052.32
7/31/23,1062.67
7/28/23,1024.89
7/27/23,1022.79
7/26/23,1026
7/25/23,1037.68
7/24/23,1035.69
7/21/23,1021.93
7/20/23,1031.83
7/19/23,1045.39
7/18/23,1051.42
7/17/23,1051.34
7/14/23,1036.09
7/13/23,1017.11
7/12/23,1007.47
7/11/23,1004.76
7/10/23,1001.11
7/7/23,1003.67
7/6/23,976.52
7/5/23,970.21
7/4/23,938.8
6/28/23,909.48
6/27/23,918.23
6/26/23,912.7
6/23/23,908.55
6/22/23,915.82
6/21/23,910.8
6/20/23,902.3
6/19/23,920.68
6/16/23,922.07
6/15/23,920.65
6/14/23,917.39
6/13/23,914.59
6/12/23,905.37
6/9/23,900.87
6/8/23,887.1
6/7/23,892.07
6/6/23,895.6
6/5/23,909.22
6/2/23,912.6
6/1/23,902.04
5/31/23,883.8
5/30/23,890.06
5/29/23,895.92
5/26/23,905.82
5/25/23,898.79
5/24/23,910.46
5/23/23,895.33
5/22/23,893.12
5/19/23,899.4
5/18/23,900.1
5/17/23,912.74
5/16/23,913.38
5/15/23,913.02
5/12/23,922.95
5/11/23,919.9
5/10/23,920.66
5/9/23,923.25
5/8/23,921.46
5/4/23,911.27
5/3/23,917.39
5/2/23,904.13
4/28/23,935.92
4/27/23,941.39
4/26/23,971.24
4/25/23,978.32
4/24/23,986.76
4/21/23,1003.41
