Traded Date,Value
10/13/23,21762.65
10/12/23,21430.96
10/11/23,20848.79
10/10/23,20849.19
10/9/23,20767.99
10/6/23,21681.86
10/5/23,21681.86
10/4/23,21889.93
10/3/23,22013.55
10/2/23,22515.75
9/27/23,22681.79
9/26/23,22766.24
9/25/23,23015.92
9/22/23,23097.93
9/21/23,23138.73
9/20/23,23097.11
9/19/23,23348.82
9/18/23,23513.65
9/15/23,23639.3
9/14/23,23597.69
9/13/23,23223.58
9/12/23,23223.58
9/11/23,23348.42
9/8/23,23722.53
9/7/23,23223.17
9/6/23,23305.59
9/5/23,23348.42
9/4/23,23516.49
9/1/23,22975.11
8/31/23,23177.5
8/29/23,22845.41
8/28/23,22720.97
8/25/23,23178.31
8/24/23,23178.31
8/23/23,23346.39
8/22/23,23345.17
8/21/23,23678.89
8/18/23,24596.41
8/17/23,24846.09
8/16/23,24348.76
8/15/23,24184.33
8/14/23,24309.98
8/11/23,24267.56
8/10/23,24435.63
8/9/23,24353.62
8/8/23,24523.32
8/7/23,24482.11
8/4/23,25222.63
8/3/23,25305.86
8/2/23,24724.9
7/31/23,25094.55
7/28/23,23387.19
7/27/23,24011.39
7/26/23,23844.53
7/25/23,24052.19
7/24/23,24178.25
7/21/23,24594.38
7/20/23,24511.15
7/19/23,23345.98
7/18/23,23804.13
7/17/23,24219.05
7/14/23,24011.79
7/13/23,23678.89
7/12/23,23595.26
7/11/23,23637.27
7/10/23,23510.81
7/7/23,24008.14
7/6/23,24172.16
7/5/23,24380.23
7/4/23,23672.8
6/28/23,22006.65
6/27/23,22090.69
6/26/23,22297.94
6/23/23,22506.82
6/22/23,22590.45
6/21/23,21841.42
6/20/23,22008.27
6/19/23,22174.73
6/16/23,22590.86
6/15/23,22840.54
6/14/23,23005.77
6/13/23,22839.32
6/12/23,22007.06
6/9/23,21672.94
6/8/23,21839.39
6/7/23,21800.21
6/6/23,21883.44
6/5/23,22509.66
6/2/23,22591.67
6/1/23,22842.57
5/31/23,22176.35
5/30/23,22551.27
5/29/23,22466.02
5/26/23,23173.44
5/25/23,23256.67
5/24/23,23964.09
5/23/23,22632.07
5/22/23,22674.09
5/19/23,23466.76
5/18/23,23966.12
5/17/23,24465.48
5/16/23,24423.06
5/15/23,24840
5/12/23,25295.72
5/11/23,25462.17
5/10/23,26045.16
5/9/23,26380.09
5/8/23,26255.25
5/4/23,25839.12
5/3/23,25632.68
5/2/23,25256.13
4/28/23,26922.69
4/27/23,26174.87
4/26/23,26303.36
4/25/23,26970.39
4/24/23,27009.57
4/21/23,27673.75
4/20/23,28091.1
4/19/23,27675.38
4/18/23,28923.77
4/17/23,29339.9
4/12/23,27342.07
4/11/23,28007.47
4/10/23,27425.29
4/6/23,24593.57
4/4/23,24136.63
4/3/23,24720.03
3/31/23,23013.48
3/30/23,21765.09
3/29/23,21681.86
3/28/23,22016.79
3/27/23,22016.79
3/24/23,22686.26
3/23/23,22809.07
3/22/23,23060.78
3/21/23,22519.8
3/20/23,23683.76
3/17/23,23849.8
3/16/23,23934.65
3/15/23,24432.39
3/14/23,24598.84
3/13/23,24433.2
3/10/23,24974.58
3/9/23,25302.61
3/8/23,25308.7
3/7/23,25016.6
3/3/23,27431.38
3/2/23,29177.91
3/1/23,29385.98
2/28/23,29595.26
2/27/23,30012.21
2/24/23,29428.81
2/23/23,29430.84
2/22/23,28723.82
2/21/23,29431.24
2/20/23,29681.33
2/17/23,29180.75
2/16/23,29762.53
2/15/23,29678.08
2/14/23,29139.55
2/13/23,29304.78
2/10/23,30929.32
2/9/23,30762.05
2/8/23,31340.58
2/7/23,31680.38
2/6/23,32382.13
2/3/23,31972.08
2/2/23,31764.83
2/1/23,32347.82
1/31/23,31014.98
1/30/23,30892.17
1/27/23,31767.67
1/26/23,31644.45
1/25/23,32016.94
1/24/23,32681.54
1/23/23,33094.02
1/20/23,33166.29
1/19/23,31707.39
1/18/23,31500.14
1/17/23,31667.4
1/13/23,28670.85
1/12/23,28837.3
1/11/23,28672.06
1/10/23,28629.64
1/9/23,28422.39
1/5/23,28921.74
1/4/23,29672
1/3/23,30253.37
1/2/23,30880
12/30/22,30507.1
12/29/22,30254.99
12/28/22,30046.52
12/27/22,30005.71
12/23/22,30505.07
12/22/22,31836.7
12/21/22,32835.41
12/20/22,34000.99
12/19/22,34333.89
12/16/22,34665.58
12/15/22,34458.33
12/14/22,34585.19
12/13/22,34418.74
12/12/22,34169.47
12/9/22,34169.06
12/8/22,33836.97
12/6/22,34459.95
12/5/22,34626.4
12/2/22,32462.52
12/1/22,32504.13
11/30/22,31837.1
11/29/22,32168.79
11/28/22,31586.61
11/25/22,27800.62
11/24/22,23223.17
11/23/22,24433.6
11/22/22,23392.87
11/21/22,21056.45
11/18/22,20641.13
11/17/22,22224.45
11/16/22,22599.78
11/15/22,23770.23
11/14/22,24682.47
11/11/22,25431.51
11/10/22,25514.74
11/9/22,25639.58
11/8/22,25515.95
11/4/22,27763.88
11/3/22,27513.39
11/2/22,28014.37
11/1/22,28680.58
10/31/22,25185.89
10/28/22,26434.28
10/27/22,27683.49
10/26/22,27100.91
10/25/22,24521.29
10/21/22,24854.61
10/20/22,24687.34
10/19/22,25729.29
10/18/22,26065.04
10/17/22,26814.08
10/14/22,27853.19
10/13/22,27975.19
10/12/22,27018.09
10/11/22,23855.08
10/7/22,27519.47
10/6/22,27437.06
10/5/22,29807.79
10/4/22,30015.45
10/3/22,31727.68
9/30/22,36180.29
9/29/22,36639.25
9/28/22,37469.49
9/27/22,37510.69
9/26/22,37511.91
9/23/22,37012.55
9/22/22,37347.08
9/21/22,37889.67
9/20/22,37762.4
9/19/22,37516.78
9/16/22,38010.46
9/15/22,37845.63
9/14/22,37807.67
9/13/22,37595.95
9/12/22,38010.05
9/9/22,39341.67
9/8/22,38506.57
9/7/22,36844.48
9/6/22,36177.45
9/5/22,37009.31
9/2/22,36635.6
9/1/22,36801.24
8/31/22,36511.17
8/30/22,35845.35
8/29/22,35347.21
8/26/22,35846.57
8/25/22,35014.31
8/24/22,36679.24
8/23/22,37885.62
8/22/22,38593.85
8/19/22,37303.84
8/18/22,35181.17
8/17/22,35519.35
8/16/22,36559.27
8/15/22,37010.93
8/12/22,37841.57
8/10/22,37508.26
8/9/22,32466.98
8/8/22,33840.21
8/5/22,34335.11
8/4/22,34918.91
8/3/22,33294.37
8/2/22,29297.07
8/1/22,27670.1
7/29/22,29165.34
7/28/22,29122.51
7/27/22,28124.6
7/26/22,28333.07
7/25/22,28874.45
7/22/22,29500.27
7/21/22,29956.39
7/20/22,30083.67
7/19/22,29793.19
7/18/22,29581.87
7/15/22,29581.87
7/14/22,28999.29
7/12/22,29835.61
7/11/22,29627.14
7/8/22,27166.28
7/7/22,26419.27
7/6/22,26044.75
7/5/22,27004.7
7/4/22,28295.52
7/1/22,29587.15
6/30/22,28711.24
6/29/22,29508.39
6/28/22,28294.71
6/27/22,29543.51
6/24/22,31834.26
6/23/22,31296.94
6/22/22,29045.37
