Traded Date,Value
10/13/23,2003.58
10/12/23,1875.47
10/11/23,1963.43
10/10/23,1929.27
10/9/23,1913.09
10/6/23,1929.44
10/5/23,1910.64
10/4/23,1924.57
10/3/23,1973.89
10/2/23,1982.5
9/27/23,1985.88
9/26/23,1952.44
9/25/23,1906.15
9/22/23,1943.21
9/21/23,1879.74
9/20/23,1890.22
9/19/23,1860.38
9/18/23,1859.59
9/15/23,1872.83
9/14/23,1891.97
9/13/23,1870.34
9/12/23,1816.08
9/11/23,1875.26
9/8/23,1892.57
9/7/23,1882.22
9/6/23,1861.23
9/5/23,1854.97
9/4/23,1876.9
9/1/23,1836.72
8/31/23,1862.63
8/29/23,1800.46
8/28/23,1764.83
8/25/23,1799.13
8/24/23,1833.7
8/23/23,1800.86
8/22/23,1775.8
8/21/23,1731.73
8/18/23,1741.6
8/17/23,1829.17
8/16/23,1849.37
8/15/23,1833.94
8/14/23,1821.33
8/11/23,1832.3
8/10/23,1833.94
8/9/23,1734.46
8/8/23,1670.66
8/7/23,1786.69
8/4/23,1723.94
8/3/23,1716.18
8/2/23,1724.54
7/31/23,1751.13
7/28/23,1709.11
7/27/23,1700.11
7/26/23,1728.52
7/25/23,1725.18
7/24/23,1770.45
7/21/23,1695.96
7/20/23,1615.88
7/19/23,1645.33
7/18/23,1624.17
7/17/23,1624.17
7/14/23,1603.78
7/13/23,1554.56
7/12/23,1593.94
7/11/23,1517.83
7/10/23,1490.63
7/7/23,1482.59
7/6/23,1464.18
7/5/23,1441.63
7/4/23,1461.01
6/28/23,1484.84
6/27/23,1482.83
6/26/23,1500.85
6/23/23,1467.41
6/22/23,1464.97
6/21/23,1452.52
6/20/23,1454.47
6/19/23,1451.25
6/16/23,1470.22
6/15/23,1453.92
6/14/23,1453.14
6/13/23,1456.7
6/12/23,1468.66
6/9/23,1449.95
6/8/23,1449
6/7/23,1448.21
6/6/23,1432.55
6/5/23,1432.79
6/2/23,1445.32
6/1/23,1432.88
5/31/23,1424.98
5/30/23,1388.21
5/29/23,1391.21
5/26/23,1442.38
5/25/23,1459.07
5/24/23,1440.98
5/23/23,1467.67
5/22/23,1474.34
5/19/23,1512.89
5/18/23,1470.05
5/17/23,1415.52
5/16/23,1368.16
5/15/23,1365.61
5/12/23,1414.49
5/11/23,1395.01
5/10/23,1395.79
5/9/23,1388.34
5/8/23,1400.44
5/4/23,1414.59
5/3/23,1414.59
5/2/23,1409.25
4/28/23,1410.89
4/27/23,1404.86
4/26/23,1371.47
4/25/23,1405.41
4/24/23,1366.5
4/21/23,1416.4
4/20/23,1409.27
4/19/23,1413.54
4/18/23,1403.24
4/17/23,1401.87
4/12/23,1396.74
4/11/23,1393.84
4/10/23,1400.71
4/6/23,1413.43
4/4/23,1409.51
4/3/23,1405.36
3/31/23,1384.2
3/30/23,1400.12
3/29/23,1393.84
3/28/23,1382.09
3/27/23,1390.71
3/24/23,1393.6
3/23/23,1391.87
3/22/23,1404.65
3/21/23,1411.24
3/20/23,1400.44
3/17/23,1377.23
3/16/23,1379.58
3/15/23,1375.04
3/14/23,1376.44
3/13/23,1300
3/10/23,1394.99
3/9/23,1378.97
3/8/23,1382.71
3/7/23,1358.76
3/3/23,1367.93
3/2/23,1369.57
3/1/23,1338.92
2/28/23,1367.05
2/27/23,1344.49
2/24/23,1376.64
2/23/23,1369.56
2/22/23,1325.4
2/21/23,1306.07
2/20/23,1307.71
2/17/23,1344.99
2/16/23,1341.69
2/15/23,1343.04
2/14/23,1343.83
2/13/23,1345.23
2/10/23,1341.69
2/9/23,1345.6
2/8/23,1350.16
2/7/23,1357.36
2/6/23,1348.19
2/3/23,1368.4
2/2/23,1365.29
2/1/23,1358.21
1/31/23,1358.76
1/30/23,1343.33
1/27/23,1327.66
1/26/23,1327.42
1/25/23,1328.75
1/24/23,1341.69
1/23/23,1343.33
1/20/23,1343.09
1/19/23,1354.22
1/18/23,1358.76
1/17/23,1357.36
1/13/23,1352.04
1/12/23,1355.95
1/11/23,1346.22
1/10/23,1357.36
1/9/23,1385.85
1/5/23,1346.46
1/4/23,1355.57
1/3/23,1361.06
1/2/23,1374.66
12/30/22,1373.64
12/29/22,1371.62
12/28/22,1394.73
12/27/22,1391.6
12/23/22,1392.76
12/22/22,1392.76
12/21/22,1378.73
12/20/22,1395.35
12/19/22,1409.42
12/16/22,1414.05
12/15/22,1410.91
12/14/22,1385.04
12/13/22,1358.76
12/12/22,1345.01
12/9/22,1342.2
12/8/22,1346.22
12/6/22,1344.73
12/5/22,1344.73
12/2/22,1332.19
12/1/22,1346.13
11/30/22,1285.92
11/29/22,1306.22
11/28/22,1278.42
11/25/22,1281.31
11/24/22,1262.52
11/23/22,1303.92
11/22/22,1278.47
11/21/22,1280.04
11/18/22,1280.04
11/17/22,1292.55
11/16/22,1310.26
11/15/22,1326.3
11/14/22,1307.37
11/11/22,1307.2
11/10/22,1300.86
11/9/22,1304.23
11/8/22,1266.01
11/4/22,1313.63
11/3/22,1304.23
11/2/22,1282.3
11/1/22,1270.22
10/31/22,1271.71
10/28/22,1326
10/27/22,1254.88
10/26/22,1251.98
10/25/22,1231.38
10/21/22,1241.82
10/20/22,1253.38
10/19/22,1252.9
10/18/22,1254.17
10/17/22,1262.51
10/14/22,1260.98
10/13/22,1265.06
10/12/22,1315.03
10/11/22,1284.72
10/7/22,1285.88
10/6/22,1315.81
10/5/22,1323.72
10/4/22,1285.88
10/3/22,1298.1
9/30/22,1375.39
9/29/22,1323.41
9/28/22,1355.25
9/27/22,1354.47
9/26/22,1376.96
9/23/22,1377.74
9/22/22,1358.39
9/21/22,1352.77
9/20/22,1366.6
9/19/22,1324.77
9/16/22,1352.33
9/15/22,1354.23
9/14/22,1320.49
9/13/22,1319.71
9/12/22,1321.35
9/9/22,1306.47
9/8/22,1301.16
9/7/22,1331.49
9/6/22,1245.34
9/5/22,1243.63
9/2/22,1237.76
9/1/22,1177.89
8/31/22,1176.49
8/30/22,1179.95
8/29/22,1141.15
8/26/22,1138.02
8/25/22,1125.48
8/24/22,1129.06
8/23/22,1182.43
8/22/22,1142.46
8/19/22,1188.69
8/18/22,1107.09
8/17/22,1115.29
8/16/22,1116.69
8/15/22,1109.94
8/12/22,1100.44
8/10/22,1080.57
8/9/22,1080.57
8/8/22,1087.09
8/5/22,1090.62
8/4/22,1062.28
8/3/22,1074.34
8/2/22,1077.09
8/1/22,1062.21
7/29/22,1064.39
7/28/22,1060.57
7/27/22,1054.3
7/26/22,1089.47
7/25/22,1046.37
7/22/22,1029.35
7/21/22,1036.94
7/20/22,1051.12
7/19/22,1038.58
7/18/22,1053.87
7/15/22,1021.28
7/14/22,1017.74
7/12/22,1038.68
7/11/22,1048.45
7/8/22,1050.43
7/7/22,1063.61
7/6/22,1005.89
7/5/22,1019.64
7/4/22,1049.24
7/1/22,1050.88
6/30/22,1025.03
6/29/22,1043.04
6/28/22,1037.89
6/27/22,1040.45
6/24/22,1038.58
6/23/22,1043.12
6/22/22,1041.72
6/21/22,1025.83
6/20/22,1108.72
6/17/22,1039.86
6/16/22,1080.54
6/15/22,1088.38
6/13/22,1079.11
6/10/22,1096.04
6/9/22,1089.26
6/8/22,1091.03
6/7/22,1090.17
6/6/22,1119.72
6/3/22,1124.26
6/2/22,1113.76
6/1/22,1101.39
5/31/22,1087.12
5/30/22,1113.83
5/27/22,1082.4
5/26/22,1115.32
5/25/22,1101.15
5/24/22,1104.73
5/23/22,1111.3
5/20/22,1120.08
5/19/22,1102.54
5/18/22,1105.6
5/17/22,1100.5
5/13/22,1102.02
5/12/22,1073.92
5/9/22,1073.92
5/6/22,1090.21
5/5/22,1067.25
5/4/22,1089.18
4/29/22,1013.47
4/28/22,1044.64
4/27/22,1097.87
4/26/22,1096.71
4/25/22,1107.04
4/8/22,1115.66
4/7/22,1162.66
4/6/22,1162.9
4/5/22,1133.59
4/4/22,1050.1
4/1/22,1128.18
3/31/22,1102.54
3/30/22,1134.37
3/29/22,1169.13
3/28/22,1150.13
3/25/22,1224.11
3/24/22,1178.66
3/23/22,1178.9
3/22/22,1178.19
3/21/22,1208.5
3/18/22,1159.9
3/16/22,1158.6
3/15/22,1210.38
3/14/22,1246.36
3/11/22,1222.25
3/10/22,1226.7
3/9/22,1171.68
3/8/22,1224.58
3/7/22,1216.76
3/4/22,1226.47
3/3/22,1227.55
3/2/22,1243.97
2/28/22,1229.08
2/25/22,1224.95
2/24/22,1223.87
2/23/22,1256.52
2/22/22,1292.6
2/21/22,1278.79
2/18/22,1292.73
2/17/22,1295.52
2/15/22,1294.35
2/14/22,1288.23
2/11/22,1292.99
2/10/22,1302.99
2/9/22,1307.26
2/8/22,1285.52
2/7/22,1296
2/3/22,1316.74
2/2/22,1324.03
2/1/22,1303.51
1/31/22,1303.01
1/28/22,1303.52
1/27/22,1311.26
1/26/22,1318.32
1/25/22,1328.53
1/24/22,1324.03
1/21/22,1305.28
1/20/22,1319.35
1/19/22,1316.43
1/18/22,1313.55
1/13/22,1306.17
1/12/22,1291.06
1/11/22,1286.02
1/10/22,1291.33
1/7/22,1301.53
1/6/22,1320.11
1/5/22,1300.54
1/4/22,1303.95
1/3/22,1314.04
12/31/21,1293.96
12/30/21,1272.38
12/29/21,1264.33
12/28/21,1264.55
12/27/21,1266.17
12/24/21,1258.97
12/23/21,1240.85
12/22/21,1254.03
12/21/21,1281.51
12/20/21,1258.25
12/17/21,1244.32
12/16/21,1271.38
12/15/21,1267.2
12/14/21,1252.05
12/13/21,1272.57
12/10/21,1290.43
12/9/21,1278.44
12/8/21,1279.37
12/7/21,1277.47
12/6/21,1310.67
12/3/21,1281.75
12/2/21,1277.4
12/1/21,1262.95
11/30/21,1264.43
11/29/21,1300.58
11/26/21,1313.52
11/25/21,1327.96
11/24/21,1330.9
11/23/21,1328.89
11/22/21,1333.15
11/19/21,1326.23
11/17/21,1324.55
11/16/21,1332.59
11/15/21,1339.59
11/12/21,1336.82
11/11/21,1350.75
11/10/21,1357.66
11/9/21,1343.88
11/8/21,1353.96
11/5/21,1356.73
11/3/21,1348.6
11/2/21,1347.24
11/1/21,1369.24
10/29/21,1368.31
10/28/21,1366.83
10/27/21,1372.68
10/26/21,1372.68
10/25/21,1374.46
10/22/21,1387.63
10/21/21,1369.8
10/18/21,1380.41
10/15/21,1388.68
10/14/21,1387.16
10/13/21,1403.77
10/12/21,1404.26
10/11/21,1408.81
10/8/21,1402.91
10/7/21,1411.58
10/6/21,1411.09
10/5/21,1400
10/4/21,1387.97
10/1/21,1397.58
9/30/21,1394.54
9/29/21,1392.6
9/28/21,1390.35
9/27/21,1408.84
9/24/21,1392.17
9/23/21,1407.23
9/22/21,1415.35
9/21/21,1409.7
9/17/21,1409.4
9/16/21,1393.16
9/15/21,1422.42
9/14/21,1434.84
9/13/21,1391.01
9/10/21,1402.82
9/9/21,1385.85
9/8/21,1375.49
9/7/21,1402.17
9/6/21,1382.57
9/3/21,1413.68
9/2/21,1406.28
9/1/21,1387.8
8/31/21,1389.16
8/30/21,1400.25
8/27/21,1414.23
8/26/21,1418.16
8/25/21,1413.82
8/24/21,1415.67
8/23/21,1423.99
8/20/21,1423.27
8/19/21,1410.53
8/18/21,1443.81
8/17/21,1427.17
8/16/21,1428.46
8/13/21,1428.46
8/12/21,1428.46
8/11/21,1428.46
8/10/21,1437.13
8/9/21,1448.78
8/6/21,1445.08
8/5/21,1442.91
8/4/21,1440.34
