Traded Date,Value
10/13/23,1552.51
10/12/23,1545.8
10/11/23,1528.71
10/10/23,1534.29
10/9/23,1539.63
10/6/23,1557.04
10/5/23,1560.83
10/4/23,1562.48
10/3/23,1561.77
10/2/23,1565.96
9/27/23,1588.89
9/26/23,1585.99
9/25/23,1578.53
9/22/23,1577.1
9/21/23,1564.04
9/20/23,1562.52
9/19/23,1567.44
9/18/23,1585.37
9/15/23,1599.76
9/14/23,1601.66
9/13/23,1583.7
9/12/23,1581.33
9/11/23,1585.33
9/8/23,1582.39
9/7/23,1566.88
9/6/23,1574.24
9/5/23,1592.85
9/4/23,1578.56
9/1/23,1539.98
8/31/23,1522.23
8/29/23,1529.19
8/28/23,1535.93
8/25/23,1539.16
8/24/23,1562.74
8/23/23,1571.35
8/22/23,1568.31
8/21/23,1577.91
8/18/23,1560.87
8/17/23,1572.71
8/16/23,1586.82
8/15/23,1539.74
8/14/23,1536.92
8/11/23,1592.68
8/10/23,1605.12
8/9/23,1623.04
8/8/23,1639.18
8/7/23,1618.8
8/4/23,1563.15
8/3/23,1523.89
8/2/23,1504.48
7/31/23,1500.39
7/28/23,1487.31
7/27/23,1488.89
7/26/23,1437.01
7/25/23,1437.68
7/24/23,1439.57
7/21/23,1452.49
7/20/23,1458.56
7/19/23,1444.71
7/18/23,1449.15
7/17/23,1451.68
7/14/23,1446.49
7/13/23,1439.91
7/12/23,1442.03
7/11/23,1441.25
7/10/23,1429.81
7/7/23,1431.08
7/6/23,1416.3
7/5/23,1421.84
7/4/23,1407.18
6/28/23,1328.1
6/27/23,1324.55
6/26/23,1332.75
6/23/23,1297.54
6/22/23,1283.9
6/21/23,1275.22
6/20/23,1263.46
6/19/23,1254.76
6/16/23,1257.58
6/15/23,1259.4
6/14/23,1264.62
6/13/23,1249.88
6/12/23,1246.41
6/9/23,1231.92
6/8/23,1221.89
6/7/23,1220.67
6/6/23,1226.72
6/5/23,1230.08
6/2/23,1223.16
6/1/23,1219.85
5/31/23,1196
5/30/23,1191.77
5/29/23,1201.77
5/26/23,1201.23
5/25/23,1218.84
5/24/23,1215.58
5/23/23,1207.09
5/22/23,1200.49
5/19/23,1202.87
5/18/23,1212.57
5/17/23,1222.58
5/16/23,1227.74
5/15/23,1234.42
5/12/23,1233.08
5/11/23,1232.04
5/10/23,1223.94
5/9/23,1234.05
5/8/23,1234.25
5/4/23,1226.96
5/3/23,1217.98
5/2/23,1213.39
4/28/23,1242.51
4/27/23,1244.2
4/26/23,1249.27
4/25/23,1257.52
4/24/23,1262.86
4/21/23,1263.07
4/20/23,1257.24
4/19/23,1263.95
4/18/23,1250.29
4/17/23,1254.18
4/12/23,1261.73
4/11/23,1273.02
4/10/23,1263.72
4/6/23,1264.19
4/4/23,1262.51
4/3/23,1259.04
3/31/23,1268.88
3/30/23,1267.91
3/29/23,1277.35
3/28/23,1274.32
3/27/23,1277.14
3/24/23,1304.07
3/23/23,1303.91
3/22/23,1318.84
3/21/23,1322.96
3/20/23,1338.17
3/17/23,1340.33
3/16/23,1339.88
3/15/23,1334.72
3/14/23,1327.41
3/13/23,1321.2
3/10/23,1326.66
3/9/23,1336.38
3/8/23,1311.82
3/7/23,1310.85
3/3/23,1281.22
3/2/23,1271.58
3/1/23,1262.62
2/28/23,1253.06
2/27/23,1252.81
2/24/23,1277.02
2/23/23,1273.56
2/22/23,1262.25
2/21/23,1260.65
2/20/23,1257.09
2/17/23,1252.4
2/16/23,1255.47
2/15/23,1246.92
2/14/23,1243.4
2/13/23,1258.1
2/10/23,1279.68
2/9/23,1288.34
2/8/23,1283.41
2/7/23,1287.77
2/6/23,1300.53
2/3/23,1293.62
2/2/23,1276.97
2/1/23,1262.32
1/31/23,1253.76
1/30/23,1268.59
1/27/23,1278.69
1/26/23,1267.77
1/25/23,1277.82
1/24/23,1268.43
1/23/23,1288.95
1/20/23,1259.72
1/19/23,1242.57
1/18/23,1216.75
1/17/23,1212.48
1/13/23,1206.22
1/12/23,1207.7
1/11/23,1209.85
1/10/23,1210.29
1/9/23,1212.93
1/5/23,1232.72
1/4/23,1236.79
1/3/23,1231.8
1/2/23,1228.99
12/30/22,1228.96
12/29/22,1223.75
12/28/22,1229.41
12/27/22,1236.58
12/23/22,1228
12/22/22,1235.29
12/21/22,1250.18
12/20/22,1248.9
12/19/22,1265.07
12/16/22,1286.84
12/15/22,1283.42
12/14/22,1292.05
12/13/22,1288.63
12/12/22,1304.95
12/9/22,1318.17
12/8/22,1334.52
12/6/22,1314.44
12/5/22,1300.11
12/2/22,1283.91
12/1/22,1279.62
11/30/22,1279.37
11/29/22,1257.26
11/28/22,1252.88
11/25/22,1242.18
11/24/22,1232.12
11/23/22,1252.75
11/22/22,1221.53
11/21/22,1201.02
11/18/22,1194.38
11/17/22,1231.07
11/16/22,1242.81
11/15/22,1266.3
11/14/22,1270.77
11/11/22,1279.04
11/10/22,1266.7
11/9/22,1249.84
11/8/22,1226.06
11/4/22,1245.13
11/3/22,1248.79
11/2/22,1257.21
11/1/22,1269.04
10/31/22,1271.33
10/28/22,1289.25
10/27/22,1297.95
10/26/22,1260.79
10/25/22,1244.83
10/21/22,1263
10/20/22,1270.65
10/19/22,1295.51
10/18/22,1296.42
10/17/22,1314.19
10/14/22,1328.53
10/13/22,1333.33
10/12/22,1303.05
10/11/22,1255.33
10/7/22,1313.1
10/6/22,1313.46
10/5/22,1346.89
10/4/22,1337.27
10/3/22,1381.57
9/30/22,1438.69
9/29/22,1445.55
9/28/22,1442.32
9/27/22,1436.49
9/26/22,1439.09
9/23/22,1466.24
9/22/22,1475.86
9/21/22,1464.41
9/20/22,1448.53
9/19/22,1459.74
9/16/22,1472.74
9/15/22,1475.14
9/14/22,1425.52
9/13/22,1395.8
9/12/22,1410.51
9/9/22,1393.15
9/8/22,1342.5
9/7/22,1309.46
9/6/22,1283.41
9/5/22,1289.1
9/2/22,1299.72
9/1/22,1303.87
8/31/22,1286.73
8/30/22,1247.13
8/29/22,1216.22
8/26/22,1229.89
8/25/22,1229.08
8/24/22,1275.1
8/23/22,1275.57
8/22/22,1294.36
8/19/22,1293.52
8/18/22,1300.12
8/17/22,1300.96
8/16/22,1326.64
8/15/22,1340.94
8/12/22,1315.48
8/10/22,1232.9
8/9/22,1160.26
8/8/22,1159.5
8/5/22,1147.47
8/4/22,1149.56
8/3/22,1128.56
8/2/22,1108.08
8/1/22,1074.2
7/29/22,1076.34
7/28/22,1064.06
7/27/22,1064.45
7/26/22,1062.17
7/25/22,1068.23
7/22/22,1067.69
7/21/22,1074.84
7/20/22,1069.36
7/19/22,1076.52
7/18/22,1059.99
7/15/22,1052.77
7/14/22,1041.88
7/12/22,1043.46
7/11/22,1045.63
7/8/22,1021.18
7/7/22,1016.73
7/6/22,1020.44
7/5/22,1026.3
7/4/22,1047.57
7/1/22,1058.34
6/30/22,1052.33
6/29/22,1052.11
6/28/22,1054.67
6/27/22,1055.18
6/24/22,1083.5
6/23/22,1061.58
6/22/22,1072.04
6/21/22,1048.32
6/20/22,1050.25
6/17/22,1042.47
6/16/22,1080.53
6/15/22,1091.32
6/13/22,1100.07
6/10/22,1098.39
6/9/22,1103.5
6/8/22,1075.75
6/7/22,1082.94
6/6/22,1065.88
6/3/22,1100.21
6/2/22,1107.83
6/1/22,1094.5
5/31/22,1100.17
5/30/22,1103.62
5/27/22,1111.36
5/26/22,1127.51
5/25/22,1143.92
5/24/22,1161.25
5/23/22,1165.93
5/20/22,1169.61
5/19/22,1150.93
5/18/22,1180.65
5/17/22,1186.27
5/13/22,1135.5
5/12/22,1088.82
5/9/22,1061.14
5/6/22,1047.5
5/5/22,1074.43
5/4/22,1073.12
4/29/22,1062.45
4/28/22,1085.29
4/27/22,1069.51
4/26/22,975.74
4/25/22,1022.98
4/8/22,1201.9
4/7/22,1216.58
4/6/22,1252.28
4/5/22,1282.33
4/4/22,1270.03
4/1/22,1132.61
3/31/22,1270.46
3/30/22,1323.36
3/29/22,1404.5
3/28/22,1463.8
3/25/22,1510.11
3/24/22,1507.81
3/23/22,1509.07
3/22/22,1519.15
3/21/22,1509.07
3/18/22,1492.86
3/16/22,1460.43
3/15/22,1439.48
3/14/22,1479.21
3/11/22,1515.8
3/10/22,1554.62
3/9/22,1417.37
3/8/22,1467.31
3/7/22,1529.95
3/4/22,1572.85
3/3/22,1571.31
3/2/22,1615.83
2/28/22,1632.82
2/25/22,1568.55
2/24/22,1509.08
2/23/22,1584.85
2/22/22,1630.22
2/21/22,1629.37
2/18/22,1725.76
2/17/22,1763.62
2/15/22,1782.28
2/14/22,1790.29
2/11/22,1794.06
2/10/22,1751.16
2/9/22,1741.16
2/8/22,1776.03
2/7/22,1818.02
2/3/22,1844.37
2/2/22,1813.43
2/1/22,1859.7
1/31/22,1874.14
1/28/22,1856.17
1/27/22,1859.78
1/26/22,1867.46
1/25/22,1868.52
1/24/22,1910.36
1/21/22,1901.71
1/20/22,1902.62
1/19/22,1921.26
1/18/22,1917.03
1/13/22,1906.84
1/12/22,1849.84
1/11/22,1849.68
1/10/22,1840.74
1/7/22,1881.41
1/6/22,1833.16
1/5/22,1777.69
1/4/22,1781.95
1/3/22,1776.03
12/31/21,1740.3
12/30/21,1733.35
12/29/21,1719.91
12/28/21,1713.95
12/27/21,1720.26
12/24/21,1713.17
12/23/21,1699.46
12/22/21,1681.14
12/21/21,1663.64
12/20/21,1661
12/17/21,1693.94
12/16/21,1676.78
12/15/21,1686.29
12/14/21,1683.88
12/13/21,1660.44
12/10/21,1625.91
12/9/21,1587.15
12/8/21,1581.02
12/7/21,1586.64
12/6/21,1586.03
12/3/21,1546.58
12/2/21,1556.62
12/1/21,1543.16
11/30/21,1531.43
11/29/21,1516.19
