Traded Date,Value
8/3/16,964.22
8/4/16,967.15
8/5/16,973.49
8/8/16,969.1
8/9/16,968.1
8/10/16,966.51
8/11/16,971.45
8/12/16,974.62
8/15/16,1014.64
8/16/16,1012
8/18/16,1016.53
8/19/16,1017.93
8/22/16,1007.43
8/23/16,1025.27
8/24/16,1039.12
8/25/16,1036.77
8/26/16,967.82
8/29/16,955.14
8/30/16,967.99
8/31/16,973.92
9/1/16,975.92
9/2/16,958.08
9/5/16,952.74
9/6/16,948.8
9/7/16,945.4
9/8/16,940.24
9/9/16,954.91
9/13/16,947.16
9/14/16,953.09
9/15/16,952.1
9/19/16,944.71
9/20/16,935.2
9/21/16,943.12
9/22/16,949.46
9/23/16,952.45
9/26/16,937.25
9/27/16,919.36
9/28/16,919.36
9/29/16,919.36
9/30/16,920.94
10/3/16,927.69
10/4/16,929.27
10/5/16,934.26
10/6/16,925.34
10/7/16,920.35
10/10/16,927.33
10/11/16,917.59
10/12/16,903.51
10/13/16,902.51
10/14/16,900.93
10/17/16,899.93
10/18/16,887.66
10/19/16,890.6
10/20/16,884.03
10/21/16,876.7
10/24/16,868.78
10/25/16,874.12
10/26/16,879.51
10/27/16,875.7
10/28/16,883.68
10/31/16,881.68
11/1/16,887.2
11/2/16,908.44
11/3/16,910.44
11/4/16,893.54
11/7/16,908.03
11/8/16,906.04
11/9/16,903.46
11/10/16,897.53
11/11/16,900.29
11/15/16,909.8
11/16/16,897.83
11/17/16,886.74
11/18/16,899.24
11/21/16,882.57
11/22/16,866.73
11/23/16,856.4
11/24/16,863.56
11/25/16,853.47
11/28/16,852.88
11/29/16,858.63
11/30/16,874.7
12/1/16,893.77
12/2/16,884.67
12/5/16,885.85
12/6/16,882.45
12/7/16,879.28
12/8/16,868.01
12/9/16,854.92
12/14/16,832.74
12/15/16,839.44
12/16/16,824.77
12/19/16,827.17
12/20/16,821.19
12/21/16,815.44
12/22/16,813.85
12/23/16,815.44
12/27/16,809.69
12/28/16,819.83
12/29/16,824.18
12/30/16,834.27
1/2/17,838.08
1/3/17,832.33
1/4/17,831.1
1/5/17,828.11
1/6/17,816.02
1/9/17,817.02
1/10/17,813.85
1/11/17,821.19
1/13/17,836.04
1/16/17,831.69
1/17/17,836.04
1/18/17,829.29
1/19/17,823.54
1/20/17,828.11
1/23/17,828.11
1/24/17,820.19
1/25/17,809.63
1/26/17,805.06
1/27/17,803.47
1/30/17,796.55
1/31/17,791.56
2/1/17,786.99
2/2/17,783.82
2/3/17,785.4
2/6/17,763.75
2/7/17,774.44
2/8/17,775.02
2/9/17,796.85
2/13/17,779.19
2/14/17,788.34
2/15/17,808.64
2/16/17,790.98
2/17/17,789.16
2/20/17,784.99
2/21/17,780.24
2/22/17,776.66
2/23/17,772.32
2/27/17,773.08
2/28/17,766.92
3/1/17,756.78
3/2/17,766.51
3/3/17,760.94
3/6/17,774.03
3/7/17,769.22
3/8/17,773.98
3/9/17,778.91
3/10/17,775.56
3/13/17,780.13
3/14/17,771.39
3/15/17,772.03
3/16/17,764.29
3/17/17,755.14
3/20/17,769.45
3/21/17,760.53
3/22/17,742.23
3/23/17,747.04
3/24/17,733.9
3/27/17,737.76
3/28/17,746.22
3/29/17,745.27
3/30/17,739.29
3/31/17,739.65
4/3/17,743.64
4/4/17,770.58
4/5/17,781.31
4/6/17,781.54
4/7/17,787.11
4/11/17,785.53
4/12/17,798.67
4/17/17,815.1
4/18/17,836.47
4/19/17,839.87
4/20/17,824.38
4/21/17,828.36
4/24/17,818.39
4/25/17,803.72
4/26/17,813.05
4/27/17,821.39
4/28/17,825.14
5/2/17,836.23
5/3/17,827.85
5/4/17,833.83
5/5/17,851.67
5/8/17,837.82
5/9/17,836.82
5/12/17,832.48
5/15/17,798.97
5/16/17,818.63
5/17/17,816.45
5/18/17,811.52
5/19/17,798.21
5/22/17,792.05
5/23/17,781.9
5/24/17,794.04
5/25/17,801.96
5/26/17,795.21
5/29/17,789.05
5/30/17,773.28
5/31/17,777.27
6/1/17,777.27
6/2/17,771.7
6/5/17,781.21
6/6/17,783.2
6/7/17,773.28
6/9/17,773.69
6/12/17,767.53
6/13/17,768.3
6/14/17,760.38
6/15/17,764.9
6/16/17,764.9
6/19/17,763.86
6/20/17,756.83
6/21/17,760.27
6/22/17,763.67
6/23/17,767.9
6/27/17,776.48
6/28/17,767.83
6/29/17,770.68
6/30/17,756.16
7/3/17,753.16
7/4/17,756.3
7/5/17,756.03
7/6/17,757.56
7/7/17,779.59
7/10/17,776.47
7/11/17,777.74
7/12/17,772.42
7/13/17,773.08
7/14/17,773.08
7/17/17,790.33
7/18/17,800.13
7/19/17,802.91
7/20/17,821.36
7/21/17,812.29
7/24/17,808.34
7/25/17,816.46
7/26/17,821.51
7/27/17,822.5
7/28/17,819.09
7/31/17,814.56
8/1/17,810.68
8/2/17,812.07
8/3/17,809.83
8/4/17,806.68
8/8/17,799.53
8/9/17,790.79
8/10/17,788.59
8/11/17,778.81
8/14/17,793.68
8/15/17,789.1
8/16/17,772.12
8/17/17,774.77
8/18/17,773.78
8/21/17,772.63
8/22/17,775.48
8/23/17,767.56
8/24/17,763.17
8/25/17,768.83
8/28/17,762.73
8/29/17,767.38
8/30/17,751.11
8/31/17,764.27
9/4/17,760.18
9/6/17,752.01
9/7/17,736.33
9/8/17,732.57
9/11/17,729.16
9/12/17,722.56
9/13/17,719.14
9/14/17,718.16
9/15/17,724.74
9/18/17,723.65
9/19/17,729.87
9/20/17,735.49
9/21/17,736.54
9/22/17,740.93
9/25/17,734.38
9/26/17,738.82
9/27/17,737.81
9/28/17,729.44
9/29/17,731.05
10/2/17,752.01
10/3/17,750.71
10/4/17,742.55
10/6/17,725.44
10/9/17,728.46
10/10/17,730.14
10/11/17,746.99
10/12/17,748.95
10/13/17,730.95
10/16/17,730.95
10/17/17,730.59
10/19/17,729.17
10/20/17,717.94
10/23/17,714.16
10/24/17,725.31
10/25/17,720.39
10/26/17,712.56
10/27/17,715
10/30/17,715.3
10/31/17,712.23
11/1/17,711.67
11/2/17,710.28
11/6/17,704.01
11/7/17,696.89
11/8/17,702.43
11/9/17,703.4
11/10/17,698.59
11/13/17,686.21
11/14/17,691.79
11/15/17,681.09
11/16/17,680.53
11/17/17,695.94
11/20/17,691.27
11/21/17,696.68
11/22/17,680.82
11/23/17,685.65
11/24/17,674.9
11/27/17,671.29
11/28/17,670.28
11/29/17,670.84
11/30/17,675.5
12/4/17,663.54
12/5/17,659.39
12/6/17,649.1
12/7/17,656.22
12/8/17,646.34
12/11/17,646.68
12/12/17,647.34
12/13/17,638.37
12/14/17,637.45
12/15/17,637.84
12/18/17,637.84
12/19/17,627.04
12/20/17,629.55
12/21/17,625.14
12/22/17,620.6
12/26/17,630.41
12/27/17,642.96
12/28/17,651.16
12/29/17,676.07
1/2/18,711.23
1/3/18,753.95
1/4/18,760.8
1/5/18,772.22
1/8/18,768.31
1/9/18,734.49
1/10/18,734.49
1/11/18,747.93
1/12/18,759.03
1/16/18,745.51
1/17/18,741.51
1/18/18,733.6
1/19/18,735.06
1/22/18,737.55
1/23/18,733.96
1/24/18,724.41
1/25/18,725.53
1/26/18,723.54
1/29/18,731.75
1/30/18,771.38
2/1/18,784.79
2/2/18,780.89
2/6/18,781.28
2/7/18,784.33
2/8/18,801.44
2/9/18,806.53
2/12/18,796.58
2/14/18,764.84
2/15/18,744.8
2/16/18,733.4
2/19/18,733.4
2/20/18,725.16
2/21/18,727.36
2/22/18,731.02
2/23/18,730.65
2/26/18,740.38
2/27/18,780.68
2/28/18,797.21
3/2/18,803.07
3/5/18,804.09
3/6/18,787.75
3/7/18,787.23
3/8/18,836.31
3/9/18,849.05
3/12/18,866.59
3/13/18,873.58
3/14/18,860.82
3/15/18,857.02
3/16/18,838.49
3/19/18,828.9
3/20/18,851.12
3/21/18,855.52
3/22/18,857.03
3/23/18,854.6
3/26/18,835.36
3/27/18,827.51
3/28/18,828.29
3/29/18,830.45
4/2/18,750.91
4/3/18,743.37
4/4/18,744.05
4/5/18,736.29
4/6/18,796.57
4/9/18,792.23
4/10/18,806.02
4/11/18,806.48
4/12/18,848.76
4/16/18,881.7
4/17/18,864.41
4/18/18,850.65
4/19/18,855.52
4/20/18,854.3
4/23/18,864.61
4/24/18,879.14
4/25/18,847.2
4/26/18,845.71
4/27/18,838.33
5/1/18,853.82
5/2/18,844.28
5/3/18,840.07
5/4/18,838.87
5/8/18,840.38
5/9/18,830.62
5/10/18,872.72
5/11/18,879.52
5/14/18,845.6
5/15/18,834.73
5/16/18,833.01
5/17/18,825.89
5/18/18,837.61
5/21/18,842.6
5/22/18,833.85
5/23/18,821.39
5/24/18,829.9
5/25/18,841.22
5/28/18,836.52
5/30/18,829.49
5/31/18,820.02
6/1/18,818.68
6/4/18,815.21
6/5/18,816.04
6/6/18,826.12
6/7/18,820.66
6/8/18,825.41
6/11/18,826.11
6/12/18,830.57
6/13/18,812.07
6/14/18,800.23
6/18/18,797.99
6/19/18,785.16
6/20/18,761.48
6/21/18,777.38
6/22/18,786.23
6/25/18,768.92
6/26/18,757.42
6/28/18,757
6/29/18,765.59
7/2/18,747.01
7/3/18,726.99
7/4/18,722.58
7/5/18,740.55
7/6/18,747.96
7/9/18,756.89
7/10/18,753.62
7/11/18,761.53
7/12/18,757.51
7/13/18,778.19
7/16/18,766.43
7/17/18,773.66
7/18/18,770.36
7/19/18,768.56
7/20/18,770.46
7/23/18,763.07
7/24/18,762.36
7/25/18,743.82
7/26/18,745.81
7/30/18,742.76
7/31/18,738.78
8/1/18,739.73
8/2/18,746.17
8/3/18,737.66
8/6/18,728.03
8/7/18,736.92
8/8/18,732.05
8/9/18,721.32
8/10/18,726.47
8/13/18,724.48
8/14/18,701.13
8/15/18,698.95
8/16/18,688.27
8/17/18,691.65
8/20/18,685.09
8/21/18,677.18
8/23/18,666.49
8/24/18,673.59
8/27/18,679.03
8/28/18,697.59
8/29/18,696.57
8/30/18,702.8
8/31/18,692.31
9/3/18,692.87
9/4/18,721.47
9/5/18,721.5
9/6/18,733.66
9/7/18,716.68
9/10/18,731.39
9/11/18,737.68
9/12/18,727.67
9/13/18,727.37
9/14/18,708.18
9/17/18,702.96
9/18/18,700.28
9/19/18,705.76
9/20/18,686.82
9/21/18,680.07
9/25/18,667.76
9/26/18,676.68
9/27/18,669.45
9/28/18,667.46
10/1/18,669.95
10/2/18,661.14
10/3/18,675.66
10/4/18,694.38
10/5/18,696.06
10/8/18,688.8
10/9/18,686.46
10/10/18,682.32
10/11/18,691.65
10/12/18,680.12
10/15/18,651.01
10/16/18,654.86
10/17/18,672.83
10/18/18,672.09
10/19/18,658.45
10/22/18,660.5
10/23/18,653.84
10/25/18,657.64
10/26/18,659.38
10/29/18,657.75
10/30/18,659.09
10/31/18,656.09
11/1/18,670.7
11/2/18,662.46
11/5/18,658.1
11/7/18,637.1
11/8/18,641.27
11/9/18,645.18
11/12/18,651.22
11/13/18,648.96
11/14/18,629.42
11/15/18,629.81
11/16/18,601.43
11/19/18,608.81
11/21/18,614.86
11/23/18,606.49
11/26/18,616.57
11/27/18,616.69
11/28/18,637.37
11/29/18,630.88
11/30/18,636.05
12/3/18,647.79
12/4/18,646.84
12/5/18,632.82
12/6/18,640.6
12/7/18,647.96
12/10/18,651.5
12/11/18,639.68
12/12/18,629.27
12/13/18,633.27
12/14/18,628.29
12/17/18,626.78
12/18/18,617.13
12/19/18,620.78
12/20/18,617.13
12/21/18,624.88
12/24/18,622.12
12/26/18,619.86
12/27/18,619.98
12/28/18,619.1
12/31/18,625.74
1/2/19,617.2
1/3/19,613.47
1/4/19,603.23
1/7/19,591.92
1/8/19,585.58
1/9/19,582
1/10/19,583.9
1/11/19,593.21
1/14/19,588.68
1/16/19,587.17
1/17/19,587.49
1/18/19,582.22
1/21/19,575.88
1/22/19,582.66
1/23/19,577
1/24/19,575.66
1/25/19,591.17
1/28/19,560.45
1/29/19,569.26
1/30/19,552.96
1/31/19,553.3
2/1/19,552.92
2/5/19,554.99
2/6/19,549.51
2/7/19,545.32
2/8/19,545.53
2/11/19,544.43
2/12/19,539.51
2/13/19,542.38
2/14/19,540.07
2/15/19,532.68
2/18/19,531.73
2/20/19,527.21
2/21/19,516.36
2/22/19,515.11
2/25/19,523.48
2/26/19,522.31
2/27/19,518.99
2/28/19,530.57
3/1/19,521.57
3/5/19,518.76
3/6/19,518.57
3/7/19,516.43
3/8/19,517.5
3/11/19,514.33
3/12/19,506.33
3/13/19,503.7
3/14/19,507.52
3/15/19,493.92
3/18/19,499.96
3/19/19,494.36
3/21/19,495.1
3/22/19,489.39
3/25/19,486.81
3/26/19,483
3/27/19,485.62
3/28/19,497.79
3/29/19,495.47
4/1/19,499.33
4/2/19,496.87
4/3/19,502.74
4/4/19,509.04
4/5/19,509.33
4/8/19,504.92
4/9/19,505.36
4/10/19,498.11
4/11/19,493.36
4/12/19,493.66
4/16/19,493.51
4/17/19,497.07
4/18/19,495.28
4/23/19,474.92
4/24/19,485.07
4/25/19,482.04
4/26/19,480.94
4/29/19,484.92
4/30/19,493.55
5/2/19,497.12
5/3/19,499.71
5/6/19,500.77
5/7/19,501.41
5/8/19,493.95
5/9/19,486
5/10/19,482.86
5/13/19,494.77
5/14/19,478.62
5/15/19,470.6
5/16/19,477.18
5/17/19,477.09
5/21/19,483.7
5/22/19,496.48
5/23/19,503.38
5/24/19,501.86
5/27/19,496.74
5/28/19,492.79
5/29/19,496.23
5/30/19,495.69
5/31/19,483.56
6/3/19,490.68
6/4/19,491.18
6/6/19,486.43
6/7/19,487.38
6/10/19,490.23
6/11/19,491.48
6/12/19,487.02
6/13/19,488.12
6/14/19,485.37
6/17/19,489.52
6/18/19,485.16
6/19/19,483.97
6/20/19,481.17
6/21/19,481.02
6/24/19,473.09
6/25/19,479.36
6/26/19,474.16
6/27/19,473.6
6/28/19,475.26
7/1/19,475.85
7/2/19,479.94
7/3/19,487.28
7/4/19,490.09
7/5/19,493.11
7/8/19,492.72
7/9/19,498.47
7/10/19,506.44
7/11/19,501.76
7/12/19,498.74
7/15/19,500.29
7/17/19,506.07
7/18/19,500.32
7/19/19,506.91
7/22/19,503.49
7/23/19,501.59
7/24/19,514.26
7/25/19,516.33
7/26/19,504.02
7/29/19,500.34
7/30/19,495.68
7/31/19,495.24
8/1/19,491.53
8/2/19,494.8
8/5/19,492.77
8/6/19,486.04
8/7/19,494.41
8/8/19,495.14
8/9/19,500.5
8/13/19,500.63
8/15/19,502.94
8/16/19,504.04
8/19/19,494.72
8/20/19,493.21
8/21/19,490.22
8/22/19,489.83
8/23/19,485.58
8/26/19,483.22
8/27/19,485.69
8/28/19,485.59
8/29/19,486.1
8/30/19,487.46
9/2/19,480.14
9/3/19,483.05
9/4/19,480.14
9/5/19,482.9
9/6/19,477.92
9/9/19,476.02
9/10/19,474.54
9/11/19,469.86
9/12/19,466.42
9/16/19,465.5
9/17/19,464.25
9/18/19,466.06
9/19/19,466.56
9/20/19,464.91
9/23/19,464.25
9/24/19,459.44
9/25/19,462.76
9/26/19,459.79
9/27/19,461.13
9/30/19,459.83
10/1/19,453.52
10/2/19,453.52
10/3/19,458.62
10/4/19,454.88
10/7/19,461.76
10/8/19,461.38
10/9/19,465.38
10/10/19,467.3
10/11/19,474.87
10/14/19,487.6
10/15/19,480.92
10/16/19,480.35
10/17/19,478.45
10/18/19,480.91
10/21/19,480.91
10/22/19,483.08
10/23/19,487.79
10/24/19,495.81
10/25/19,489.93
10/28/19,495.3
10/29/19,496.51
10/30/19,543.14
10/31/19,542.17
11/1/19,543.89
11/4/19,541.56
11/5/19,537.54
11/6/19,529.4
11/7/19,527.34
11/8/19,527.81
11/13/19,535.47
11/14/19,536.56
11/15/19,538.72
11/18/19,544.23
11/19/19,541.73
11/20/19,599.51
11/21/19,627.16
11/22/19,618.24
11/25/19,604.67
11/26/19,607.59
11/27/19,614.31
11/28/19,626.02
11/29/19,618.08
12/2/19,609.33
12/3/19,603.83
12/4/19,598.97
12/5/19,596.78
12/6/19,598.97
12/9/19,582.57
12/10/19,581.76
12/12/19,587.04
12/13/19,589.81
12/16/19,582.04
12/17/19,584.03
12/18/19,576.96
12/19/19,577.54
12/20/19,573.52
12/23/19,572.27
12/24/19,581.31
12/26/19,590.12
12/27/19,592.15
12/30/19,583.55
12/31/19,579.12
1/2/20,572.94
1/3/20,584.43
1/6/20,565.21
1/7/20,562.04
1/8/20,527.37
1/9/20,550.16
1/13/20,542.89
1/14/20,552.96
1/16/20,549.08
1/17/20,548.44
1/20/20,546.89
1/21/20,542.19
1/22/20,546.91
1/23/20,545.83
1/24/20,553.43
1/27/20,549.87
1/28/20,543.19
1/29/20,551.1
1/30/20,551.1
1/31/20,544.44
2/3/20,541.16
2/5/20,546.32
2/6/20,543.22
2/7/20,545.85
2/10/20,527.55
2/11/20,510.05
2/12/20,513.52
2/13/20,507.15
2/14/20,503.6
2/17/20,491.54
2/18/20,494.27
2/19/20,505.12
2/20/20,507.48
2/24/20,505.73
2/25/20,492.18
2/26/20,483.33
2/27/20,494.07
2/28/20,482.35
3/2/20,494.21
3/3/20,495.66
3/4/20,487.18
3/5/20,478.24
3/6/20,468.8
3/10/20,483.95
3/11/20,480.59
3/12/20,446.39
3/13/20,441.86
3/20/20,424.74
5/11/20,408.75
5/12/20,393.56
5/13/20,413.57
5/14/20,429.96
5/15/20,435.44
5/18/20,451.43
5/19/20,464.47
5/20/20,454.19
5/21/20,455.91
5/22/20,452.81
5/26/20,447.16
5/27/20,441.27
5/28/20,445.28
5/29/20,446.39
6/1/20,444.47
6/2/20,444.3
6/3/20,444.47
6/4/20,446.8
6/8/20,457.87
6/9/20,461.73
6/10/20,469.05
6/11/20,463.34
6/12/20,463.62
6/15/20,460.78
6/16/20,464.72
6/17/20,460.25
6/18/20,486.59
6/19/20,481.45
6/22/20,492.04
6/23/20,498.17
6/24/20,490.84
6/25/20,538.98
6/26/20,547.54
6/29/20,544.43
6/30/20,532.55
7/1/20,538
7/2/20,533.77
7/3/20,521.96
7/6/20,519.66
7/7/20,517.39
7/8/20,523.28
7/9/20,516.17
7/10/20,503.22
7/13/20,489.74
7/14/20,488.23
7/15/20,483.69
7/16/20,494.39
7/17/20,503.17
7/20/20,514.25
7/21/20,508.37
7/22/20,504.62
7/23/20,509.18
7/24/20,522.22
7/27/20,510.37
7/28/20,501.82
7/29/20,507.07
7/30/20,499.35
7/31/20,502.97
8/4/20,505.96
8/5/20,505.18
8/6/20,518.79
8/7/20,508.79
8/10/20,507.78
8/11/20,506.57
8/12/20,508.26
8/13/20,505.82
8/14/20,504.74
8/17/20,499.1
8/18/20,497.38
8/19/20,521
8/20/20,518.62
8/21/20,535.04
8/24/20,534.1
8/25/20,528.8
8/26/20,528.16
8/27/20,529.28
8/28/20,530.96
8/31/20,526.47
9/2/20,524.61
9/3/20,525.36
9/4/20,524.72
9/7/20,521.28
9/8/20,518.78
9/9/20,521.14
9/10/20,526.68
9/11/20,528.67
9/14/20,542.54
9/15/20,550.1
9/16/20,583.17
9/17/20,591.17
9/18/20,641.8
9/21/20,683.19
9/22/20,704.47
9/23/20,715.81
9/24/20,714.09
9/25/20,711.34
9/28/20,712.56
9/29/20,710.67
9/30/20,696.96
10/2/20,701.95
10/5/20,602.83
10/6/20,602.17
10/7/20,619.08
10/8/20,639.26
10/9/20,663.92
10/12/20,665.45
10/13/20,644.05
10/14/20,656.74
10/15/20,666.86
10/16/20,671.36
10/19/20,670.31
10/20/20,676.78
10/21/20,621.84
10/22/20,624.73
10/23/20,619.03
10/26/20,617.14
10/27/20,613.59
10/28/20,608.81
10/29/20,626.42
11/2/20,643.78
11/3/20,660.67
11/4/20,644.98
11/5/20,646.6
11/6/20,650.18
11/9/20,647.23
11/10/20,634.74
11/11/20,626.97
11/12/20,629.88
11/13/20,632.69
11/16/20,641.9
11/17/20,647.09
11/18/20,637.24
11/19/20,632.88
11/20/20,629.77
11/23/20,628.52
11/24/20,628.52
11/25/20,634.1
11/26/20,627.38
11/27/20,626.75
11/30/20,646.51
12/1/20,648.12
12/2/20,647.32
12/3/20,670.91
12/4/20,730.75
