Traded Date,Value
10/13/23,527.5
10/12/23,519.04
10/11/23,522.6
10/10/23,534.17
10/9/23,536.4
10/6/23,544.41
10/5/23,544.41
10/4/23,541.29
10/3/23,538.18
10/2/23,551.08
9/27/23,544.86
9/26/23,543.07
9/25/23,541.74
9/22/23,557.3
9/21/23,547.97
9/20/23,549.75
9/19/23,546.19
9/18/23,551.08
9/15/23,554.19
9/14/23,554.64
9/13/23,560.87
9/12/23,557.75
9/11/23,552.86
9/8/23,548.87
9/7/23,551.53
9/6/23,546.19
9/5/23,554.64
9/4/23,557.75
9/1/23,562.65
8/31/23,559.53
8/29/23,545.3
8/28/23,547.09
8/25/23,545.75
8/24/23,543.97
8/23/23,548.87
8/22/23,542.19
8/21/23,542.64
8/18/23,548.42
8/17/23,554.64
8/16/23,564.88
8/15/23,555.09
8/14/23,555.09
8/11/23,597.33
8/10/23,584.88
8/9/23,580.44
8/8/23,588.44
8/7/23,588.44
8/4/23,596.45
8/3/23,594.67
8/2/23,601.34
7/31/23,606.68
7/28/23,608.9
7/27/23,599.56
7/26/23,597.78
7/25/23,605.78
7/24/23,598.23
7/21/23,595.12
7/20/23,595.12
7/19/23,599.56
7/18/23,610.68
7/17/23,619.58
7/14/23,594.68
7/13/23,612.92
7/12/23,628.05
7/11/23,614.26
7/10/23,618.7
7/7/23,574.68
7/6/23,573.35
7/5/23,573.35
7/4/23,573.35
6/28/23,560
6/27/23,556.89
6/26/23,556.89
6/23/23,561.78
6/22/23,575.13
6/21/23,564.01
6/20/23,555.56
6/19/23,560
6/16/23,574.68
6/15/23,570.67
6/14/23,570.67
6/13/23,572.45
6/12/23,575.56
6/9/23,565.33
6/8/23,567.09
6/7/23,568.87
6/6/23,556.42
6/5/23,558.2
6/2/23,563.55
6/1/23,564.88
5/31/23,554.19
5/30/23,568.42
5/29/23,570.65
5/26/23,577.33
5/25/23,575.54
5/24/23,569.75
5/23/23,564.86
5/22/23,563.08
5/19/23,564.86
5/18/23,580.42
5/17/23,587.09
5/16/23,579.09
5/15/23,571.08
5/12/23,596.88
5/11/23,583.1
5/10/23,601.77
5/9/23,589.32
5/8/23,591.11
5/4/23,603.55
5/3/23,602.22
5/2/23,581.32
4/28/23,608.45
4/27/23,608.45
4/26/23,620.01
4/25/23,620.46
4/24/23,630.25
4/21/23,633.81
4/20/23,624.01
4/19/23,622.23
4/18/23,628.45
4/17/23,632.01
4/12/23,641.8
4/11/23,640.02
4/10/23,628.88
4/6/23,627.55
4/4/23,627.1
4/3/23,624.44
3/31/23,617.77
3/30/23,619.55
3/29/23,632.45
3/28/23,638.67
3/27/23,640
3/24/23,649.79
3/23/23,660.02
3/22/23,669.36
3/21/23,662.69
3/20/23,672.47
3/17/23,672.47
3/16/23,668.91
3/15/23,669.36
3/14/23,671.14
3/13/23,676.03
3/10/23,679.6
3/9/23,683.14
3/8/23,667.13
3/7/23,674.69
3/3/23,688.48
3/2/23,686.25
3/1/23,680.91
2/28/23,665.35
2/27/23,665.8
2/24/23,683.14
2/23/23,680.03
2/22/23,668.46
2/21/23,676.03
2/20/23,686.25
2/17/23,680.03
2/16/23,674.25
2/15/23,660.01
2/14/23,670.69
2/13/23,688.93
2/10/23,686.72
2/9/23,704.06
2/8/23,693.84
2/7/23,723.18
2/6/23,724.51
2/3/23,716.51
2/2/23,716.51
2/1/23,709.4
1/31/23,715.18
1/30/23,734.3
1/27/23,728.08
1/26/23,738.31
1/25/23,735.2
1/24/23,732.09
1/23/23,733.87
1/20/23,720.97
1/19/23,724.53
1/18/23,723.2
1/17/23,715.63
1/13/23,711.18
1/12/23,724.98
1/11/23,726.76
1/10/23,733.89
1/9/23,749.9
1/5/23,762.79
1/4/23,740.99
1/3/23,756.57
1/2/23,701.83
12/30/22,705.38
12/29/22,707.16
12/28/22,704.94
12/27/22,722.28
12/23/22,707.62
12/22/22,696.04
12/21/22,687.58
12/20/22,690.7
12/19/22,711.17
12/16/22,707.61
12/15/22,731.62
12/14/22,738.74
12/13/22,730.76
12/12/22,712.95
12/9/22,701.81
12/8/22,666.66
12/6/22,697.79
12/5/22,687.12
12/2/22,686.67
12/1/22,695.12
11/30/22,700.02
11/29/22,671.09
11/28/22,688.88
11/25/22,685.77
11/24/22,654.2
11/23/22,677.32
11/22/22,655.96
